customer_id,Recency,Frequency,Monetary,Price_Tier_Index,Discount_Sensitivity,Category_Breadth,Brand_Loyalty_Score
C02618,0.569060773480663,0.0,0.0,0.0,0.09665026622632608,1.0,0.0
C02773,0.3867403314917127,0.08771929824561403,0.030623638235465003,0.9908455599604112,0.08593381411336523,1.0,0.0
C01783,0.0,0.2631578947368421,0.3159155308530586,1.0,0.055199838242232256,1.0,0.0
C02222,0.30939226519337015,0.0,0.0,0.0,0.2059715575925052,1.0,0.0
C01764,0.46408839779005523,0.0,0.0,0.0,0.21001550178607534,1.0,0.0
C03503,0.6022099447513812,0.0,0.0,0.0,0.03902406146795173,1.0,0.0
C01570,0.5359116022099447,0.0,0.0,0.0,0.04872952753252004,1.0,0.0
C01553,0.6464088397790055,0.05263157894736842,0.02450700198493611,0.9996389283121552,0.08027229224236705,1.0,0.0
C02379,0.3646408839779005,0.05263157894736842,0.026044531457807062,1.0,0.09483049133921952,1.0,0.0
C00246,0.5359116022099447,0.0,0.0,0.0,0.05722181033901732,1.0,0.0
C01876,0.5193370165745856,0.0,0.0,0.0,0.06692727640358563,1.0,0.0
C00661,0.143646408839779,0.10526315789473684,0.035099674079202905,0.9731619723324346,0.184336456156905,1.0,0.0
C00592,0.18232044198895025,0.14035087719298245,0.06760711964117311,1.0,0.3369279503942845,1.0,0.0
C01212,0.6795580110497237,0.0,0.0,0.0,0.2116330794635034,1.0,0.0
C03568,0.6298342541436464,0.0,0.0,0.0,0.08229426433915212,1.0,0.0
C02481,0.6132596685082873,0.0,0.0,0.0,0.030329581451775958,1.0,0.0
C04081,0.5524861878453038,0.0,0.0,0.0,0.06389431825840804,1.0,0.0
C00793,0.6243093922651933,0.0,0.0,0.0,0.07440857316169036,1.0,0.0
C03367,0.5027624309392265,0.05263157894736842,0.01804069594982656,0.975349463792423,0.20920671294736132,1.0,0.0
C03685,0.08287292817679558,0.14035087719298245,0.05027681439036553,0.9853101856802033,0.20657814922154075,1.0,0.0
C00942,0.24861878453038672,0.14035087719298245,0.05611646118312522,0.9970895424967563,0.18797600593111813,1.0,0.0
C00294,0.5303867403314917,0.05263157894736842,0.03462009881023099,1.0,0.05621082429062479,1.0,0.0
C04281,0.26519337016574585,0.14035087719298245,0.08644223864378783,1.0,0.07036462896812025,1.0,0.0
C02174,0.5966850828729282,0.0,0.0,0.0,0.04043944193570128,1.0,0.0
C02064,0.5303867403314917,0.0,0.0,0.0,0.07359978432297634,1.0,0.0
C00076,0.0,0.3157894736842105,0.13538137394430255,0.9996022789668024,0.04953831637123407,1.0,0.0
C00356,0.0,0.24561403508771926,0.16376124985871515,1.0,0.45595470782503206,1.0,0.0
C01821,0.7734806629834254,0.0,0.0,0.0,0.10210959088764575,1.0,0.0
C03760,0.22099447513812154,0.17543859649122806,0.08108421869113702,0.9938502558932476,0.06814045966165666,1.0,0.0
C00842,0.46961325966850825,0.05263157894736842,0.02811267928953709,1.0,0.1047381546134663,1.0,0.0
C03511,0.35359116022099446,0.05263157894736842,0.06840323865943448,1.0,0.05701961312933882,1.0,0.0
C04150,0.3867403314917127,0.05263157894736842,0.037016005646799105,1.0,0.08775358900047178,1.0,0.0
C03880,0.04419889502762431,0.15789473684210523,0.19224501733550256,1.0,0.19161555570533126,1.0,0.0
C02768,0.4198895027624309,0.0,0.0,0.0,0.037002089371166676,1.0,0.0
C00193,0.13259668508287292,0.17543859649122806,0.10032035146531965,1.0,0.027903214935633885,1.0,0.0
C04328,0.6243093922651933,0.0,0.0,0.0,0.03639549774213116,1.0,0.0
C01317,0.6353591160220994,0.0,0.0,0.0,0.21951877064096514,1.0,0.0
C00688,0.3867403314917127,0.10526315789473684,0.055406125192669894,1.0,0.20071443014086407,1.0,0.0
C03603,0.2762430939226519,0.08771929824561403,0.055492701494648904,1.0,0.0505493024196266,1.0,0.0
C02238,0.3701657458563536,0.08771929824561403,0.03784426594620595,0.9969462864934318,0.0380130754195592,1.0,0.0
C01338,0.9116022099447514,0.0,0.0,0.0,0.10109860483925322,1.0,0.0
C01901,0.30386740331491713,0.0,0.0,0.0,0.04832513311316302,1.0,0.0
C03270,0.5414364640883977,0.0,0.0,0.0,0.06146795174226594,1.0,0.0
C03165,0.38121546961325964,0.05263157894736842,0.024740388717474807,1.0,0.08087888387140257,1.0,0.0
C02600,0.38121546961325964,0.08771929824561403,0.030993085165805796,0.9843980492145228,0.07016243175844174,1.0,0.0
C03662,0.39226519337016574,0.0,0.0,0.0,0.05924378243580238,1.0,0.0
C00926,0.39779005524861877,0.05263157894736842,0.02941099556784043,1.0,0.07905910898429602,1.0,0.0
C01050,0.5248618784530387,0.0,0.0,0.0,0.199096852463436,1.0,0.0
C03491,0.6022099447513812,0.0,0.0,0.0,0.07359978432297634,1.0,0.0
C00902,0.42541436464088395,0.0,0.0,0.0,0.04468558333894992,1.0,0.0
C04027,0.11049723756906077,0.14035087719298245,0.08556714781389504,1.0,0.030329581451775958,1.0,0.0
C02252,0.580110497237569,0.0,0.0,0.0,0.1968726831569724,1.0,0.0
C03561,0.2762430939226519,0.05263157894736842,0.029886467694538458,1.0,0.0535822605648042,1.0,0.0
C01669,0.585635359116022,0.0,0.0,0.0,0.17948372312462085,1.0,0.0
C02169,0.5359116022099447,0.05263157894736842,0.02617205711967947,1.0,0.08290085596818765,1.0,0.0
C03284,0.5248618784530387,0.0,0.0,0.0,0.05439104940351822,1.0,0.0
C03678,0.08839779005524862,0.08771929824561403,0.03745873469815152,1.0,0.05985037406483789,1.0,0.0
C01861,0.6353591160220994,0.0,0.0,0.0,0.17907932870526386,1.0,0.0
C02707,0.2430939226519337,0.10526315789473684,0.06674983644874896,1.0,0.07723933409718946,1.0,0.0
C04453,0.16574585635359115,0.05263157894736842,0.018135396473507873,0.9757646009279205,0.1926265417537238,1.0,0.0
C03589,0.3867403314917127,0.05263157894736842,0.017179528449383145,0.9714711593761839,0.04246141403248635,1.0,0.0
C03810,0.6961325966850829,0.0,0.0,0.0,0.094223899710184,1.0,0.0
C00727,0.6519337016574586,0.0,0.0,0.0,0.07643054525847542,1.0,0.0
C00155,0.09392265193370165,0.22807017543859645,0.1296889205420481,1.0,0.05964817685515939,1.0,0.0
C00673,0.0055248618784530384,0.10526315789473684,0.07364533116570711,1.0,0.05196468288737615,1.0,0.0
C03323,0.6022099447513812,0.05263157894736842,0.019242178070466166,0.9804617865170923,0.20758913526993328,1.0,0.0
C04018,0.3701657458563536,0.0,0.0,0.0,0.055199838242232256,1.0,0.0
C02092,0.4530386740331491,0.0,0.0,0.0,0.04711194985509199,1.0,0.0
C01329,0.049723756906077346,0.2807017543859649,0.22957565193186336,1.0,0.3296488508458583,1.0,0.0
C00007,0.430939226519337,0.05263157894736842,0.023039882433485058,0.9947440526368135,0.23791871672170922,1.0,0.0
C03967,0.1878453038674033,0.15789473684210523,0.056759915954516175,0.9791225861707757,0.05782840196805284,1.0,0.0
C02415,0.0,0.22807017543859645,0.08551388902717999,0.9930761664318845,0.06490530430680057,1.0,0.0
C03206,0.24861878453038672,0.05263157894736842,0.02148027805518059,0.9891863448504348,0.050144908000269585,1.0,0.0
C03595,0.5138121546961326,0.0,0.0,0.0,0.10150299925861023,1.0,0.0
C02764,0.723756906077348,0.0,0.0,0.0,0.19383972501179486,1.0,0.0
C00019,0.0,0.17543859649122806,0.16585141788731506,1.0,0.35269933274920806,1.0,0.0
C00066,0.0,0.22807017543859645,0.13582008191622655,1.0,0.320752173620004,1.0,0.0
C00076,0.13259668508287292,0.17543859649122806,0.06906433694260318,0.9978750292347193,0.18615623104401158,1.0,0.0
C03369,0.143646408839779,0.14035087719298245,0.041752973984874396,0.9697535689750617,0.18635842825369006,1.0,0.0
C01534,0.5193370165745856,0.0,0.0,0.0,0.17948372312462085,1.0,0.0
C02919,0.0,0.17543859649122806,0.09337931186912138,1.0,0.16391453797937586,1.0,0.0
C02812,0.4585635359116022,0.05263157894736842,0.02783251673507608,1.0,0.2563186628024533,1.0,0.0
C02412,0.24861878453038672,0.08771929824561403,0.042116539744622615,1.0,0.07946350340365302,1.0,0.0
C02230,0.5359116022099447,0.0,0.0,0.0,0.10008761879086069,1.0,0.0
C00289,0.281767955801105,0.05263157894736842,0.02130080661212077,0.9885210620718232,0.04246141403248635,1.0,0.0
C03224,0.39779005524861877,0.10526315789473684,0.04131626287552369,0.9860917165121205,0.3466334164588528,1.0,0.0
C02337,0.5414364640883977,0.0,0.0,0.0,0.215070432028038,1.0,0.0
C03299,0.22099447513812154,0.17543859649122806,0.08662039708132002,1.0,0.2120374738828604,1.0,0.0
C03779,0.3591160220994475,0.05263157894736842,0.02804645457323655,1.0,0.034575722855024596,1.0,0.0
C02040,0.5082872928176796,0.0,0.0,0.0,0.07359978432297634,1.0,0.0
C00309,0.39779005524861877,0.05263157894736842,0.022880516387567284,0.9941936859051252,0.07218440385522679,1.0,0.0
C01501,0.292817679558011,0.05263157894736842,0.0635891038923283,1.0,0.055402035451910754,1.0,0.0
C00570,0.6298342541436464,0.0,0.0,0.0,0.19768147199568645,1.0,0.0
C01963,0.3425414364640884,0.05263157894736842,0.027772364669340896,1.0,0.17362000404394418,1.0,0.0
C03503,0.585635359116022,0.0,0.0,0.0,0.06288333221001549,1.0,0.0
C00129,0.42541436464088395,0.05263157894736842,0.024584551373912574,0.9998894425142572,0.0851250252746512,1.0,0.0
C00124,0.0,0.15789473684210523,0.20592916094460684,1.0,0.20091662735054255,1.0,0.0
C03546,0.3204419889502762,0.08771929824561403,0.040614078461052486,0.9967364244809218,0.03316034238727505,1.0,0.0
C03246,0.6353591160220994,0.0,0.0,0.0,0.03882186425827323,1.0,0.0
C02798,0.723756906077348,0.0,0.0,0.0,0.09543708296825502,1.0,0.0
C00868,0.4475138121546961,0.0,0.0,0.0,0.025072454000134796,1.0,0.0
C03254,0.574585635359116,0.0,0.0,0.0,0.11141066253285703,1.0,0.0
C02493,0.3204419889502762,0.08771929824561403,0.047057653087964696,1.0,0.04832513311316302,1.0,0.0
C01535,0.26519337016574585,0.0,0.0,0.0,0.0347779200647031,1.0,0.0
C00020,0.38121546961325964,0.05263157894736842,0.03203060572118087,1.0,0.06834265687133517,1.0,0.0
C01660,0.35359116022099446,0.0,0.0,0.0,0.03882186425827323,1.0,0.0
C01402,0.5469613259668508,0.0,0.0,0.0,0.05398665498416121,1.0,0.0
C01942,0.4585635359116022,0.05263157894736842,0.020711841570127027,0.9862977621491892,0.039226258677630244,1.0,0.0
C01020,0.6187845303867403,0.0,0.0,0.0,0.20111882456022107,1.0,0.0
C03569,0.0,0.2807017543859649,0.169972012193007,1.0,0.183932061737548,1.0,0.0
C03195,0.0055248618784530384,0.19298245614035084,0.2555587730269712,1.0,0.19141335849565277,1.0,0.0
C00215,0.0,0.3508771929824561,0.14240614499716994,1.0,0.17847273707622832,1.0,0.0
C03522,0.712707182320442,0.0,0.0,0.0,0.09301071645211295,1.0,0.0
C01406,0.3314917127071823,0.05263157894736842,0.02672507863535397,1.0,0.04569656938734245,1.0,0.0
C01719,0.5966850828729282,0.0,0.0,0.0,0.06753386803262115,1.0,0.0
C04442,0.0,0.2631578947368421,0.16406553888974662,1.0,0.18878479476983218,1.0,0.0
C04271,0.56353591160221,0.0,0.0,0.0,0.06348992383905101,1.0,0.0
C02971,0.03314917127071823,0.2631578947368421,0.11838708869144449,1.0,0.05317786614544718,1.0,0.0
C00087,0.027624309392265192,0.22807017543859645,0.2112498149482835,1.0,0.19970344409247154,1.0,0.0
C03926,0.0,0.19298245614035084,0.23980981880851973,1.0,0.2021298106086136,1.0,0.0
C02675,0.08839779005524862,0.15789473684210523,0.11136190732434968,1.0,0.3442070499427108,1.0,0.0
C04198,0.0,0.2631578947368421,0.15897392228779836,1.0,0.3264136954910022,1.0,0.0
C00282,0.569060773480663,0.0,0.0,0.0,0.04852733032284154,1.0,0.0
C03019,0.46408839779005523,0.05263157894736842,0.021583595177637065,0.98956681468375,0.22477589809260634,1.0,0.0
C01006,0.0,0.3684210526315789,0.1878389810989572,1.0,0.32479611781357415,1.0,0.0
C01210,0.26519337016574585,0.14035087719298245,0.04995912176123936,0.9878917292632832,0.07400417874233335,1.0,0.0
C03614,0.0,0.2982456140350877,0.3443041327833737,1.0,0.2047583743344342,1.0,0.0
C00330,0.4419889502762431,0.05263157894736842,0.04357602745144424,1.0,0.18554963941497607,1.0,0.0
C04500,0.6629834254143646,0.0,0.0,0.0,0.047516344274449,1.0,0.0
C01523,0.5524861878453038,0.05263157894736842,0.04889435634116567,1.0,0.05823279638740985,1.0,0.0
C00679,0.39779005524861877,0.05263157894736842,0.015597931228490647,0.9638131188871021,0.04569656938734245,1.0,0.0
C01747,0.7403314917127072,0.0,0.0,0.0,0.1073667183392869,1.0,0.0
C01560,0.03314917127071823,0.14035087719298245,0.037991951713784056,0.9578828586659649,0.2023320078182921,1.0,0.0
C00033,0.0,0.22807017543859645,0.14085551282330439,1.0,0.20738693806025474,1.0,0.0
C01416,0.6243093922651933,0.0,0.0,0.0,0.09503268854889803,1.0,0.0
C02995,0.4530386740331491,0.0,0.0,0.0,0.04428118891959291,1.0,0.0
C02665,0.3867403314917127,0.05263157894736842,0.027886924401627825,1.0,0.20637595201186226,1.0,0.0
C01329,0.574585635359116,0.05263157894736842,0.04675120306866899,1.0,0.19849026083440047,1.0,0.0
C02504,0.712707182320442,0.0,0.0,0.0,0.24196266091527935,1.0,0.0
C01825,0.43646408839779005,0.0,0.0,0.0,0.028914200984026417,1.0,0.0
C01788,0.0,0.4561403508771929,0.3836923564586797,1.0,0.18150569522140594,1.0,0.0
C00521,0.055248618784530384,0.22807017543859645,0.10732936645185533,1.0,0.06551189593583608,1.0,0.0
C03460,0.292817679558011,0.05263157894736842,0.019450289446597713,0.98131475616336,0.056008627080946276,1.0,0.0
C04434,0.3314917127071823,0.08771929824561403,0.030654466511082813,0.9850106041244381,0.07016243175844174,1.0,0.0
C03987,0.6353591160220994,0.0,0.0,0.0,0.03336253959695356,1.0,0.0
C02908,0.4530386740331491,0.0,0.0,0.0,0.2017254161892566,1.0,0.0
C02531,0.0,0.22807017543859645,0.23957159036809783,1.0,0.2270000673990699,1.0,0.0
C01316,0.574585635359116,0.0,0.0,0.0,0.22477589809260634,1.0,0.0
C01774,0.4198895027624309,0.08771929824561403,0.07695519926664265,1.0,0.03417132843566758,1.0,0.0
C00722,0.2983425414364641,0.17543859649122806,0.07528844816642608,1.0,0.055199838242232256,1.0,0.0
C01853,0.6298342541436464,0.0,0.0,0.0,0.06045696569387341,1.0,0.0
C03072,0.6077348066298343,0.0,0.0,0.0,0.06288333221001549,1.0,0.0
C04214,0.39226519337016574,0.05263157894736842,0.024182361368226168,0.998581537415148,0.06692727640358563,1.0,0.0
C01978,0.3867403314917127,0.0,0.0,0.0,0.06652288198422862,1.0,0.0
C02793,0.4585635359116022,0.05263157894736842,0.03055191530851746,1.0,0.09341511087146996,1.0,0.0
C00844,0.0,0.19298245614035084,0.09321020769887359,1.0,0.06490530430680057,1.0,0.0
C00957,0.4198895027624309,0.0,0.0,0.0,0.17867493428590686,1.0,0.0
C02260,0.33701657458563533,0.14035087719298245,0.15842861467959876,1.0,0.21911437622160815,1.0,0.0
C00621,0.7624309392265193,0.0,0.0,0.0,0.0851250252746512,1.0,0.0
C03649,0.0,0.2631578947368421,0.29862404132816206,1.0,0.17847273707622832,1.0,0.0
C00387,0.30939226519337015,0.05263157894736842,0.02213891445298494,0.9915811011126111,0.08027229224236705,1.0,0.0
C03683,0.6464088397790055,0.0,0.0,0.0,0.08188986991979512,1.0,0.0
C04225,0.12154696132596685,0.17543859649122806,0.07899965829031144,1.0,0.2025342050279706,1.0,0.0
C00868,0.6685082872928176,0.0,0.0,0.0,0.029116398193704922,1.0,0.0
C00768,0.430939226519337,0.08771929824561403,0.03849321892824392,0.9946459920248358,0.0566152187099818,1.0,0.0
C00189,0.5469613259668508,0.0,0.0,0.0,0.08916896946822132,1.0,0.0
C03428,0.03314917127071823,0.19298245614035084,0.08686313897824317,1.0,0.07076902338747725,1.0,0.0
C01957,0.22099447513812154,0.14035087719298245,0.0395986054568291,0.9627011188820616,0.19727707757632942,1.0,0.0
C04049,0.2762430939226519,0.14035087719298245,0.09511660966216696,1.0,0.21082429062478936,1.0,0.0
C00105,0.6464088397790055,0.0,0.0,0.0,0.07359978432297634,1.0,0.0
C01746,0.46408839779005523,0.0,0.0,0.0,0.03518231448406011,1.0,0.0
C04480,0.5911602209944751,0.0,0.0,0.0,0.17564197614072927,1.0,0.0
C02455,0.011049723756906077,0.17543859649122806,0.09945198978875602,1.0,0.04468558333894992,1.0,0.0
C01193,0.4419889502762431,0.0,0.0,0.0,0.07097122059715576,1.0,0.0
C02529,0.24861878453038672,0.14035087719298245,0.0538816437122299,0.9886443794546739,0.20152321897957806,1.0,0.0
C02441,0.7071823204419889,0.0,0.0,0.0,0.07380198153265484,1.0,0.0
C00718,0.19889502762430938,0.17543859649122806,0.09693621648922675,1.0,0.3417806834265687,1.0,0.0
C02267,0.0,0.19298245614035084,0.08936241764583143,1.0,0.19565949989890138,1.0,0.0
C00225,0.3701657458563536,0.10526315789473684,0.043970339423964784,0.9910283840934363,0.20192761339893509,1.0,0.0
C04243,0.3646408839779005,0.08771929824561403,0.0366745147924844,1.0,0.041652625193772316,1.0,0.0
C04341,0.3867403314917127,0.0,0.0,0.0,0.035991103322774144,1.0,0.0
C01262,0.4143646408839779,0.0,0.0,0.0,0.07299319269394082,1.0,0.0
C03657,0.6077348066298343,0.08771929824561403,0.025744017317667574,0.9728100736604678,0.06510750151647907,1.0,0.0
C00780,0.39226519337016574,0.05263157894736842,0.02128464023156166,0.988460859953501,0.0693536429197277,1.0,0.0
C02332,0.574585635359116,0.0,0.0,0.0,0.2439846330120644,1.0,0.0
C02901,0.33701657458563533,0.0,0.0,0.0,0.19849026083440047,1.0,0.0
C00493,0.4088397790055248,0.05263157894736842,0.012767583687963362,0.9479365745421146,0.06551189593583608,1.0,0.0
C00953,0.13259668508287292,0.17543859649122806,0.07810536475457684,0.9965370505724865,0.3383433308620341,1.0,0.0
C03077,0.4198895027624309,0.08771929824561403,0.04511128651892364,1.0,0.07299319269394082,1.0,0.0
C00296,0.3867403314917127,0.05263157894736842,0.032981714100267887,1.0,0.2241693064635708,1.0,0.0
C03509,0.3756906077348066,0.08771929824561403,0.03215558743484347,0.9962513186795698,0.08290085596818765,1.0,0.0
C03829,0.723756906077348,0.0,0.0,0.0,0.06834265687133517,1.0,0.0
C02680,0.4143646408839779,0.0,0.0,0.0,0.07400417874233335,1.0,0.0
C04173,0.4033149171270718,0.05263157894736842,0.025113118161634702,1.0,0.20637595201186226,1.0,0.0
C03530,0.48066298342541436,0.05263157894736842,0.031051595974631422,1.0,0.08087888387140257,1.0,0.0
C01786,0.6132596685082873,0.0,0.0,0.0,0.22962863112489046,1.0,0.0
C03501,0.0,0.4561403508771929,0.21139309667648765,1.0,0.30538518568443757,1.0,0.0
C02452,0.723756906077348,0.0,0.0,0.0,0.054997641032553744,1.0,0.0
C00946,0.712707182320442,0.0,0.0,0.0,0.0661184875648716,1.0,0.0
C02079,0.2541436464088398,0.19298245614035084,0.08131104039603748,1.0,0.05782840196805284,1.0,0.0
C01107,0.0,0.22807017543859645,0.07318039043751205,0.9813953397980948,0.17543977893105073,1.0,0.0
C02544,0.712707182320442,0.0,0.0,0.0,0.07339758711329783,1.0,0.0
C01455,0.4419889502762431,0.0,0.0,0.0,0.04792073869380602,1.0,0.0
C01532,0.5580110497237569,0.0,0.0,0.0,0.05034710520994809,1.0,0.0
C03079,0.8011049723756906,0.0,0.0,0.0,0.07097122059715576,1.0,0.0
C04017,0.4917127071823204,0.0,0.0,0.0,0.07501516479072588,1.0,0.0
C02818,0.49723756906077343,0.0,0.0,0.0,0.05782840196805284,1.0,0.0
C00252,0.5580110497237569,0.0,0.0,0.0,0.051155894048662116,1.0,0.0
C01395,0.10497237569060773,0.14035087719298245,0.16288629580023148,1.0,0.06571409314551459,1.0,0.0
C03027,0.6353591160220994,0.0,0.0,0.0,0.09058434993597088,1.0,0.0
C02314,0.6187845303867403,0.0,0.0,0.0,0.09058434993597088,0.0,1.0
C03377,0.4143646408839779,0.0,0.0,0.0,0.05317786614544718,1.0,0.0
C03710,0.26519337016574585,0.05263157894736842,0.02787067595822323,1.0,0.06005257127451639,1.0,0.0
C02961,0.3756906077348066,0.08771929824561403,0.04002686409309559,1.0,0.18413425894722651,1.0,0.0
C00948,0.13259668508287292,0.19298245614035084,0.07346813012803884,0.9851414118762105,0.31751701826514794,1.0,0.0
C03609,0.3259668508287293,0.10526315789473684,0.08188911843386451,1.0,0.012536227000067396,1.0,0.0
C01948,0.6519337016574586,0.0,0.0,0.0,0.0408438363550583,1.0,0.0
C03419,0.33701657458563533,0.05263157894736842,0.02967105272515939,1.0,0.08593381411336523,1.0,0.0
C02680,0.09392265193370165,0.19298245614035084,0.10655958960699229,1.0,0.34198288063624716,1.0,0.0
C00361,0.7403314917127072,0.05263157894736842,0.019649455972572193,0.9821225605146354,0.10312057693603828,1.0,0.0
C02113,0.016574585635359115,0.14035087719298245,0.06250149764692998,1.0,0.15987059378580573,1.0,0.0
C03141,0.1602209944751381,0.17543859649122806,0.06152757579680015,0.9929869932040074,0.03882186425827323,1.0,0.0
C04213,0.8011049723756906,0.0,0.0,0.0,0.22538248972164185,1.0,0.0
C00880,0.42541436464088395,0.0,0.0,0.0,0.039832850306665765,1.0,0.0
C04152,0.46961325966850825,0.0,0.0,0.0,0.046505358226056476,1.0,0.0
C02836,0.5524861878453038,0.0,0.0,0.0,0.17907932870526386,1.0,0.0
C02437,0.2762430939226519,0.08771929824561403,0.06523684376667585,1.0,0.0408438363550583,1.0,0.0
C02080,0.3701657458563536,0.05263157894736842,0.04029244681534339,1.0,0.06814045966165666,1.0,0.0
C02522,0.5027624309392265,0.05263157894736842,0.029936772218816313,1.0,0.09220192761339893,1.0,0.0
C00301,0.47513812154696133,0.05263157894736842,0.03002613865754157,1.0,0.07056682617779875,1.0,0.0
C02177,0.0,0.19298245614035084,0.25713221867187963,1.0,0.45514591898631807,1.0,0.0
C03143,0.48066298342541436,0.0,0.0,0.0,0.07521736200040438,1.0,0.0
C00258,0.2541436464088398,0.10526315789473684,0.043556168242838623,0.9902781132442179,0.18514524499561905,1.0,0.0
C02881,0.16574585635359115,0.10526315789473684,0.07674295739395538,1.0,0.056817415919660295,1.0,0.0
C02432,0.10497237569060773,0.10526315789473684,0.06158594983421665,1.0,0.21405944597964546,1.0,0.0
C01700,0.3756906077348066,0.0,0.0,0.0,0.03963065309698725,1.0,0.0
C04429,0.46961325966850825,0.05263157894736842,0.023414745511627377,0.996023768076556,0.19040237244726022,1.0,0.0
C03714,0.22099447513812154,0.10526315789473684,0.13752945098752786,1.0,0.19707488036665094,1.0,0.0
C02994,0.0055248618784530384,0.17543859649122806,0.08743063090900359,1.0,0.18130349801172746,1.0,0.0
C00593,0.12154696132596685,0.10526315789473684,0.047633296594709225,0.9973730947287547,0.04145042798409381,1.0,0.0
C00749,0.22099447513812154,0.10526315789473684,0.05341191598471531,1.0,0.1641167351890544,1.0,0.0
C03853,0.3591160220994475,0.08771929824561403,0.03715832997513934,0.9915481758939366,0.060254768484194914,1.0,0.0
C02750,0.39779005524861877,0.05263157894736842,0.06173645309282283,1.0,0.06672507919390712,1.0,0.0
C02847,0.4585635359116022,0.08771929824561403,0.10365921510499067,1.0,0.19040237244726022,1.0,0.0
C03730,0.2154696132596685,0.14035087719298245,0.07509256415427072,1.0,0.19121116128597426,1.0,0.0
C04440,0.08287292817679558,0.05263157894736842,0.027068839895060225,1.0,0.055604232661589266,1.0,0.0
C02766,0.430939226519337,0.0,0.0,0.0,0.18777380872143964,1.0,0.0
C02896,0.43646408839779005,0.0,0.0,0.0,0.08047448945204555,1.0,0.0
C01262,0.0055248618784530384,0.22807017543859645,0.1431531630795538,1.0,0.20435397991507717,1.0,0.0
C01379,0.729281767955801,0.0,0.0,0.0,0.2239671092538923,1.0,0.0
C03788,0.46961325966850825,0.05263157894736842,0.06827595918609852,1.0,0.1893913863988677,1.0,0.0
C00152,0.0,0.3157894736842105,0.16058782491552726,1.0,0.19343533059243784,1.0,0.0
C02058,0.5911602209944751,0.0,0.0,0.0,0.20576936038282673,1.0,0.0
C02054,0.4143646408839779,0.05263157894736842,0.024438069194734804,0.9994155826300276,0.19242434454404528,1.0,0.0
C00662,0.4143646408839779,0.14035087719298245,0.05718647862530948,0.9984838018824359,0.319538990361933,1.0,0.0
C00699,0.12154696132596685,0.17543859649122806,0.10071370603797629,1.0,0.07036462896812025,1.0,0.0
C00028,0.6243093922651933,0.0,0.0,0.0,0.1960638943182584,1.0,0.0
C03574,0.6629834254143646,0.0,0.0,0.0,0.06389431825840804,1.0,0.0
C02169,0.46408839779005523,0.05263157894736842,0.03471381457976657,1.0,0.19828806362472198,1.0,0.0
C03975,0.39779005524861877,0.08771929824561403,0.034025088471953714,0.9859429051891797,0.06510750151647907,1.0,0.0
C01000,0.0,0.19298245614035084,0.22304416064316265,1.0,0.0285098065646694,1.0,0.0
C02953,0.3867403314917127,0.08771929824561403,0.05177779854271705,1.0,0.08128327829075958,1.0,0.0
C02328,0.04419889502762431,0.10526315789473684,0.11177271392881126,1.0,0.08997775830693536,1.0,0.0
C01109,0.6353591160220994,0.05263157894736842,0.030943683332828195,1.0,0.17645076497944326,0.0,1.0
C03612,0.3591160220994475,0.14035087719298245,0.033851087885259076,0.9540009037812814,0.18292107568915547,1.0,0.0
C01800,0.0,0.3157894736842105,0.17549711209905053,1.0,0.288400620071443,1.0,0.0
C02450,0.7845303867403315,0.0,0.0,0.0,0.2090045157376828,1.0,0.0
C04360,0.0,0.3157894736842105,0.1363614505078432,0.9915622883760702,0.21527262923771653,1.0,0.0
C00169,0.43646408839779005,0.05263157894736842,0.022337178287659163,0.9922880369286727,0.2338747725281391,1.0,0.0
C01406,0.5193370165745856,0.0,0.0,0.0,0.1647233268180899,1.0,0.0
C01251,0.5027624309392265,0.0,0.0,0.0,0.10069421041989622,1.0,0.0
C02569,0.5027624309392265,0.0,0.0,0.0,0.06793826245197816,1.0,0.0
C01426,0.0,0.42105263157894735,0.18565315514681208,1.0,0.4670755543573499,1.0,0.0
C00499,0.09392265193370165,0.17543859649122806,0.12346237478714267,1.0,0.1039293657747523,1.0,0.0
C02774,0.22651933701657456,0.14035087719298245,0.05579668962858029,0.9952157018756546,0.07501516479072588,1.0,0.0
C04245,0.3701657458563536,0.05263157894736842,0.05329431992714571,1.0,0.06409651546808653,1.0,0.0
C01150,0.5524861878453038,0.0,0.0,0.0,0.02143290422592168,1.0,0.0
C03221,0.6519337016574586,0.0,0.0,0.0,0.20698254364089774,1.0,0.0
C03278,0.2154696132596685,0.14035087719298245,0.18612225372584468,1.0,0.19282873896340233,1.0,0.0
C00707,0.17679558011049723,0.14035087719298245,0.059771731800676575,0.9961348499510857,0.1796859203342994,1.0,0.0
C00359,0.0,0.22807017543859645,0.09915136623148922,1.0,0.09159533598436342,1.0,0.0
C01212,0.430939226519337,0.05263157894736842,0.02036578255074739,0.9849617351580414,0.07622834804879693,1.0,0.0
C02247,0.6740331491712707,0.0,0.0,0.0,0.19667048594729392,1.0,0.0
C02174,0.5524861878453038,0.0,0.0,0.0,0.06045696569387341,1.0,0.0
C01465,0.0,0.19298245614035084,0.10008001674519718,1.0,0.046909752645413486,1.0,0.0
C02216,0.20994475138121546,0.10526315789473684,0.07563855561951596,1.0,0.31994338478129003,1.0,0.0
C02704,0.5469613259668508,0.08771929824561403,0.039251780517558336,1.0,0.06996023454876323,1.0,0.0
C01099,0.7016574585635359,0.0,0.0,0.0,0.09260632203275596,1.0,0.0
