order_detail_id,order_id,product_id,quantity,price_unit,discount,created_at
OD000005150,O0002678,Serum Dưỡng Tóc Ellips Vitamin Hương Hoa Sen Nước Vỉ 8 Viên,1,817000.0,0.0,2024-12-21 03:12:35
OD000005151,O0002678,Dầu Xả Dr.ForHair Dưỡng Tóc Suôn Mượt 50ml,1,874000.0,0.0,2024-12-21 03:12:35
OD000005152,O0002678,Sữa Dưỡng Thể Cathy Doll Hương Nước Hoa Bare Heart 150ml,1,949000.0,0.0,2024-12-21 03:12:35
OD000005153,O0002678,Combo Kiss My Body Serum Dưỡng Thể Chống Nắng & Xịt Thơm Toàn Thân Lovely Martini + Tặng Phấn Má Hồng Judydoll Màu 44 (180g+88ml+2g),1,77000.0,9592.99,2024-12-21 03:12:35
OD000005154,O0002679,Combo Vichy Xịt Khoáng 50ml + Kem Chống Nắng Kiềm Dầu 50ml,1,135000.0,17491.5,2025-09-04 20:52:36
OD000005155,O0002680,Kem Dưỡng Thể White Conc Làm Sáng Da Toàn Thân 200g,1,805000.0,142550.39,2025-01-25 07:56:05
OD000005156,O0002680,[HSD 08/2026] Son Kem Lì Black Rouge A23 Vintage Sunset Cam Da Pha Nâu 4.5g,1,595000.0,106868.86,2025-01-25 07:56:05
OD000005157,O0002680,[HSD 07/2026] Bút Kẻ Mắt Nước Silkygirl Lâu Trôi 0.5g,1,509000.0,0.0,2025-01-25 07:56:05
OD000005158,O0002681,Son Bóng 3CE Dưỡng Ẩm 32 Peachy Filling - Cam Đào Ngọt 5g,1,225000.0,39227.07,2025-03-06 15:20:03
OD000005159,O0002681,Son Kem Bùn & Má Hồng Into You - EM04 Đỏ Mọng 2g (Thỏi),1,754000.0,0.0,2025-03-06 15:20:03
OD000005160,O0002681,Tắm Gội Trẻ Em Pigeon Cho Da Nhạy Cảm Chiết Xuất Sakura 700ml,1,936000.0,0.0,2025-03-06 15:20:03
OD000005161,O0002682,Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 100ml,2,999000.0,0.0,2025-03-05 06:39:56
OD000005162,O0002683,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml,1,215000.0,0.0,2024-01-01 20:24:00
OD000005163,O0002683,Kem Xả Serum Dove Hoa Sen Óng Mềm 610g (Mới),1,654000.0,78141.3,2024-01-01 20:24:00
OD000005164,O0002684,Combo Cetaphil Sữa Tắm Gội & Sữa Dưỡng Ẩm Dịu Lành Cho Bé Tinh Chất Hoa Cúc 400mlx2,1,556000.0,0.0,2025-05-08 06:19:00
OD000005165,O0002685,Mặt Nạ Wonjin Tăng Sinh Collagen Cấp Tốc 30ml,1,1024000.0,0.0,2025-10-03 09:48:18
OD000005166,O0002685,Combo CeraVe Sữa Rửa Mặt Cho Da Khô 88ml + Sữa Dưỡng Ẩm Cho Da Khô 30ml,1,968000.0,0.0,2025-10-03 09:48:18
OD000005167,O0002685,Son Kem Black Rouge FV07 1031 - Đỏ Đất 3.5g,1,761000.0,0.0,2025-10-03 09:48:18
OD000005168,O0002685,Sữa Rửa Mặt Tia'm Ốc Sên Làm Dịu & Phục Hồi Da 200ml,1,705000.0,0.0,2025-10-03 09:48:18
OD000005169,O0002686,Nước Tẩy Trang Simple Làm Sạch Trang Điểm 200ml,3,614000.0,0.0,2024-04-02 02:21:50
OD000005170,O0002687,[Mini] Nước Hoa Nữ Armaf Club De Nuit Woman EDP 10ml,1,950000.0,111323.97,2025-07-28 19:34:39
OD000005171,O0002687,Mặt Nạ innisfree Làm Mịn & Sáng Da Hương Lựu 22ml (Mới),1,553000.0,0.0,2025-07-28 19:34:39
OD000005172,O0002688,Phấn Má Hồng Judydoll Mềm Mịn Tự Nhiên - 63 Dâu Tây Sữa 2g,1,222000.0,27556.94,2025-10-03 21:42:43
OD000005173,O0002689,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Hồng Đất + Đỏ Gạch 2.4g,1,499000.0,0.0,2025-06-08 17:56:40
OD000005174,O0002689,Son Tint Colorkey Gương Bóng P770 Đỏ Hồng 1.7g,2,1034000.0,0.0,2025-06-08 17:56:40
OD000005175,O0002690,Son Kem Bùn Into You Lì Mịn Nhẹ - W2 Hồng San Hô 1.8g,1,1046000.0,0.0,2024-07-05 05:58:25
OD000005176,O0002690,Combo Cocoon Nước Cân Bằng Sen Hậu Giang 310ml + Nước Tẩy Trang Bí Đao 500ml,1,391000.0,0.0,2024-07-05 05:58:25
OD000005177,O0002690,Bộ Gội Xả L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440mlx2,2,200000.0,0.0,2024-07-05 05:58:25
OD000005178,O0002690,Tắm Gội Trẻ Em Pigeon Dịu Nhẹ Hương Hoa Hướng Dương 200ml,1,961000.0,0.0,2024-07-05 05:58:25
OD000005179,O0002691,Chì Kẻ Mày BYS Siêu Mảnh Lâu Trôi Taupe - Chocolate Nhạt 0.06g,1,1051000.0,63184.76,2024-10-29 18:18:49
OD000005180,O0002691,Chì Kẻ Mày Silkygirl 2 Đầu Màu Đen 01 Soft Black 0.35g,1,1113000.0,58007.64,2024-10-29 18:18:49
OD000005181,O0002691,[HSD 04/2026] Son Dưỡng B.O.M 04 Pure Coral - Cam Tự Nhiên 4.5g,2,173000.0,15154.39,2024-10-29 18:18:49
OD000005182,O0002692,Set 2 Son Trang Điểm Flawsome (Đỏ Nâu 3g + Cam Gạch 3g),1,1097000.0,0.0,2025-05-08 09:44:54
OD000005183,O0002692,Dầu Tẩy Trang Bioré Cho Mọi Loại Da 150ml,2,596000.0,0.0,2025-05-08 09:44:54
OD000005184,O0002693,Son Tint L'Oreal Mịn Lì Cao Cấp 135 Admired - Hồng Đào 7ml,1,292000.0,0.0,2025-07-25 04:30:59
OD000005185,O0002694,Combo Garnier Nước Tẩy Trang 400ml + Gel Rửa Mặt 120ml Làm Sạch Sâu Cho Da Dầu Mụn,1,844000.0,0.0,2024-01-17 06:34:12
OD000005186,O0002695,Combo Kem Chống Nắng Dermablock Phổ Rộng Mỏng Nhẹ Vô Hình 35ml + Sữa Rửa Mặt Tia'm Ốc Sên 200ml,1,838000.0,65171.01,2025-09-01 02:11:04
OD000005187,O0002695,Dầu Gội Dove Biotin Giảm Gãy Rụng 640g (Mới),2,797000.0,0.0,2025-09-01 02:11:04
OD000005188,O0002695,Dầu Gội Ôliv Natural Nourish Dưỡng Tóc Bồng Bềnh 650ml,1,264000.0,0.0,2025-09-01 02:11:04
OD000005189,O0002696,Nước Hoa Nữ Narciso Rodriguez For Her EDP 100ml,1,343000.0,0.0,2025-09-11 23:20:34
OD000005190,O0002697,Combo Cocoon Nước Tẩy Trang Bí Đao 500ml + Gel Rửa Mặt Bí Đao 310ml,1,729000.0,0.0,2025-02-16 13:01:03
OD000005191,O0002698,Xịt Thơm Miệng Wolf On Vị Dưa Hấu Mát Lạnh Ngọt Thanh 20ml,1,741000.0,0.0,2025-01-26 21:01:37
OD000005192,O0002698,Chì Kẻ Mày Maybelline 36H Lâu Trôi 03 Nâu Sáng 0.25g,1,811000.0,122594.95,2025-01-26 21:01:37
OD000005193,O0002699,Combo 3 Kem Đánh Răng P/S Trắng Răng Baking Soda Hương Thảo 230g,1,963000.0,0.0,2025-04-14 17:20:44
OD000005194,O0002699,"Sữa Tắm Grace And Glow English Pear Giảm Mụn, Mẩn Đỏ 400ml",1,575000.0,30554.21,2025-04-14 17:20:44
OD000005195,O0002700,Sữa Tắm Olay Tẩy Tế Bào Chết Với Hạt Muối Biển 650ml [HSD: 36 tháng],1,870000.0,152108.47,2024-03-19 23:48:13
OD000005196,O0002700,[Mini] Nước Hoa Nữ Burberry Her Blossom EDT 1.5ml,3,651000.0,0.0,2024-03-19 23:48:13
OD000005197,O0002701,Serum Chống Nắng Dưỡng Thể Bioré Sáng Mịn Mát Lạnh 230ml,1,498000.0,64864.83,2024-02-03 13:46:21
OD000005198,O0002701,"Dầu Gội The Cafuné Bưởi, Bồ Kết Giảm Gãy Rụng 480ml",2,1197000.0,0.0,2024-02-03 13:46:21
OD000005199,O0002701,Son Kem Bùn Into You Lì Mịn Nhẹ - W8 Hồng MLBB 1.8g,1,1153000.0,0.0,2024-02-03 13:46:21
OD000005200,O0002702,Combo 6 Kem Chống Nắng Cell Fusion C Nâng Tông Da 50ml,1,918000.0,0.0,2024-07-09 07:08:48
OD000005201,O0002702,Bút Kẻ Mày Cathy Doll Dạng Sợi 02 Ash Brown 2g,2,231000.0,34271.45,2024-07-09 07:08:48
OD000005202,O0002703,[HSD 07/2026] Sữa Dưỡng Thể Vaseline Nâng Tông Sáng Da Tức Thì 200ml,1,839000.0,0.0,2024-02-11 12:29:38
OD000005203,O0002704,Son Kem Lì Espoir 4 Chillin Màu Đỏ Berry 5.5g,1,1035000.0,66647.22,2024-11-18 08:34:24
OD000005204,O0002704,"Kem Dưỡng Hexze Nâng Tông Sáng Mịn, Cấp Ẩm Da 50g (Tuýp)",2,296000.0,0.0,2024-11-18 08:34:24
OD000005205,O0002704,Tắm Gội Trẻ Em Pigeon Cho Da Nhạy Cảm Chiết Xuất Sakura 700ml,1,946000.0,105906.78,2024-11-18 08:34:24
OD000005206,O0002705,Che Khuyết Điểm Và Tạo Khối Australis Tông Tự Nhiên 7.5ml (Mới),1,476000.0,0.0,2025-10-03 19:40:00
OD000005207,O0002705,Combo 2 Sữa Dưỡng Thể Vaseline Sáng Mịn Da Ngày & Đêm 300ml (Mới),1,759000.0,0.0,2025-10-03 19:40:00
OD000005208,O0002705,Má Hồng Kem Maybelline Căng Mọng - 03 Hồng Cam Nude 4.7ml,1,360000.0,48866.65,2025-10-03 19:40:00
OD000005209,O0002706,Máy Tăm Nước Gấp Gọn Havatek Cao Cấp Màu Xanh Mint,1,394000.0,0.0,2025-10-03 18:34:11
OD000005210,O0002706,Kem Đánh Răng Closeup Muối Biển Detox Trắng Răng 230g,1,1055000.0,0.0,2025-10-03 18:34:11
OD000005211,O0002706,Gel Tắm Old Spice Hương Timber Sảng Khoái Và Tự Tin 532ml [HSD: 36 Tháng],1,211000.0,0.0,2025-10-03 18:34:11
OD000005212,O0002707,"Mặt Nạ BNBG Vita Complex Dưỡng Sáng Da, Mờ Thâm Nám 30ml",1,892000.0,0.0,2025-05-19 12:31:41
OD000005213,O0002707,Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi Hương Tinh Khiết 2.4g,1,415000.0,0.0,2025-05-19 12:31:41
OD000005214,O0002707,[Mini] Kem Chống Nắng Dr.G Dưỡng Sáng Da 10ml,1,464000.0,0.0,2025-05-19 12:31:41
OD000005215,O0002707,Dầu Gội Dược Liệu Nguyên Xuân Cho Tóc Thường 450ml,3,673000.0,0.0,2025-05-19 12:31:41
OD000005216,O0002708,Combo 2 Son Kem Bùn Into You Lì Mịn Nhẹ - C5 Hồng Đất 1.8g,1,131000.0,0.0,2024-08-23 05:32:53
OD000005217,O0002708,[Mini] Nước Hoa Nam Armaf Club De Nuit Iconic EDP 10ml,1,392000.0,0.0,2024-08-23 05:32:53
OD000005218,O0002708,[Mua 1 Tặng 1] Sữa Tắm Bioré Ẩm Mịn Làn Da Hương Sữa 530g+200g,1,517000.0,0.0,2024-08-23 05:32:53
OD000005219,O0002708,Combo La Roche-Posay Làm Sạch Sâu Double Cleansing Da Dầu,1,1008000.0,0.0,2024-08-23 05:32:53
OD000005220,O0002709,Son Tint Lì Into You Mịn Mờ Mỏng Nhẹ - W08 2.6g,1,1194000.0,0.0,2024-10-13 23:51:13
OD000005221,O0002709,[HSD 08/2026] Chì Kẻ Mắt Silkygirl Màu Nâu 02 Black Brown 0.28g,1,373000.0,32708.39,2024-10-13 23:51:13
OD000005222,O0002710,Gel Rửa Mặt SVR Không Chứa Xà Phòng Cho Da Dầu 200ml,1,420000.0,0.0,2025-05-10 16:56:20
OD000005223,O0002710,Mặt Nạ BNBG Glutathione Hỗ Trợ Dưỡng Sáng Da 30ml,1,93000.0,8547.9,2025-05-10 16:56:20
OD000005224,O0002710,Hộp 10 Miếng Mặt Nạ Naruko Bạch Ngọc Lan Săn Chắc Da 30ml/M,1,221000.0,37437.02,2025-05-10 16:56:20
OD000005225,O0002711,Son Tint L'Oreal Mịn Lì Cao Cấp 135 Admired - Hồng Đào 7ml,1,292000.0,0.0,2024-03-17 17:57:49
OD000005226,O0002712,Mặt Nạ Dermal Chiết Xuất Q10 Ngừa Lão Hóa Da 23g,1,591000.0,0.0,2024-04-26 21:39:38
OD000005227,O0002713,Nước Tẩy Trang Nivea Ngăn Ngừa Mụn 200ml,1,307000.0,57199.92,2025-09-12 08:26:55
OD000005228,O0002713,Dầu Gội Curél Cấp Ẩm Chuyên Sâu Cho Tóc & Da Đầu 420ml,1,545000.0,46334.87,2025-09-12 08:26:55
OD000005229,O0002713,Chì Kẻ Mày Cathy Doll 2 Màu Trong 1 #02 Cherry Brown 1g+1g,1,795000.0,119750.18,2025-09-12 08:26:55
OD000005230,O0002714,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml,1,973000.0,0.0,2025-07-03 05:19:43
OD000005231,O0002715,Sữa Tắm Neoskin Giảm Mụn Lưng Chiết Xuất Tràm Trà 250ml,1,909000.0,0.0,2024-01-30 02:30:06
OD000005232,O0002715,Son Bút Chì Mamonde Màu 11 Velvet Red Đỏ Tím 2.5g,1,609000.0,105427.25,2024-01-30 02:30:06
OD000005233,O0002716,Son Bóng Joocyee Màu 12 Persimmon Tea Jelly 3.2g,1,472000.0,37718.96,2025-05-29 15:45:46
OD000005234,O0002716,"Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt 100g",2,362000.0,26463.4,2025-05-29 15:45:46
OD000005235,O0002717,Bàn Chải Điện P/S Sonic Expert Sạch Mảng Bám 8X Màu Hồng,1,64000.0,10153.52,2025-03-21 08:21:08
OD000005236,O0002718,Phấn Má Hồng & Bắt Sáng Judydoll 4 Màu - 03 Tông Lạnh 9g,1,876000.0,0.0,2024-08-25 07:52:04
OD000005237,O0002719,Combo 10 Mặt Nạ Colorkey Dưỡng Ẩm Dịu Da Thảo Dược Đông Y 25ml,1,1153000.0,0.0,2025-09-15 21:55:14
OD000005238,O0002720,[Mini] Nước Hoa Nữ Burberry Her Blossom EDT 1.5ml,1,651000.0,124191.63,2025-03-14 15:59:31
OD000005239,O0002720,Nước Tẩy Trang Mắt Môi Silkygirl 55ml,1,448000.0,0.0,2025-03-14 15:59:31
OD000005240,O0002720,"Sữa Rửa Mặt Obagi Làm Sạch Da, Dịu Nhẹ 60ml",1,531000.0,103937.52,2025-03-14 15:59:31
OD000005241,O0002721,Nước Tẩy Trang Nivea Dưỡng Sáng Da 200ml,1,181000.0,0.0,2024-01-27 04:14:10
OD000005242,O0002721,Chì Kẻ Mày Mastige Đa Năng Kháng Nước Màu Nâu Sáng 0.2g,1,547000.0,0.0,2024-01-27 04:14:10
OD000005243,O0002722,Combo L'Oreal Kem Chống Nắng X20 Thoáng Da Mỏng Nhẹ 50ml + Nước Tẩy Trang Căng Mịn Da 400ml,1,863000.0,111884.85,2025-05-09 04:11:10
OD000005244,O0002723,Combo Cocoon Nước Tẩy Trang Bí Đao 500ml + Sữa Chống Nắng Bí Đao 50ml,1,1137000.0,117579.51,2024-02-06 18:09:52
OD000005245,O0002723,Xịt Thơm Toàn Thân Kiss My Body Crazy In Love 88ml,1,718000.0,40722.06,2024-02-06 18:09:52
OD000005246,O0002724,Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 20 Hopeful 4.5g,1,346000.0,0.0,2025-06-18 17:52:16
OD000005247,O0002724,Chì Kẻ Mày Judydoll 2 Đầu Bền Màu - 02 Xám Nâu,1,534000.0,50869.08,2025-06-18 17:52:16
OD000005248,O0002724,Combo 6 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml,3,65000.0,0.0,2025-06-18 17:52:16
OD000005249,O0002725,Nước Súc Miệng P/S Pro Complete Kháng Khuẩn 500ml,2,522000.0,83150.77,2024-02-05 23:47:33
OD000005250,O0002725,Combo Cocoon Làm Sạch Da Chết Và Dưỡng Ẩm Cơ Thể Từ Cà Phê,1,102000.0,0.0,2024-02-05 23:47:33
OD000005251,O0002725,Combo 2 Chai Nước Tẩy Trang B.O.M Từ 8 Loại Trà 500ml,1,880000.0,50725.43,2024-02-05 23:47:33
OD000005252,O0002726,Bút Kẻ Mắt Cathy Doll Siêu Mảnh 02 Sexy Brown - Nâu 0.7ml,1,1185000.0,116579.2,2024-11-02 21:51:45
OD000005253,O0002726,Son Tint Black Rouge DL10 Romantic Pink - Hồng Rose 4.1g,1,618000.0,73689.41,2024-11-02 21:51:45
OD000005254,O0002727,Bảng Phấn Mắt Judydoll 5 Màu Đa Năng - M01 4.5g,1,209000.0,0.0,2025-01-18 07:55:16
OD000005255,O0002728,"Dầu Gội Tsubaki Bóng Mượt, Phục Hồi Tóc 450ml (Mới)",1,502000.0,0.0,2025-08-07 11:18:58
OD000005256,O0002729,Sữa Rửa Mặt On: The Body Chiết Xuất Ô Liu Cho Da Khô 200g,2,1181000.0,142774.74,2025-06-27 03:06:16
OD000005257,O0002730,Sữa Dưỡng Thể B.O.M Hương Nước Hoa Petit Fig 200ml,1,1178000.0,0.0,2024-09-12 09:30:38
OD000005258,O0002731,Sữa Tắm Hasi Kokeshi Sữa Bò & Ngọc Trai Sáng Mịn Da 600ml,1,937000.0,0.0,2024-07-15 21:40:20
OD000005259,O0002732,Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 236ml,1,353000.0,0.0,2025-08-27 11:52:57
OD000005260,O0002732,"Gel Tắm Corine de Farme Hương Lô Hội Phục Hồi, Làm Dịu 750ml",1,795000.0,49779.43,2025-08-27 11:52:57
OD000005261,O0002732,Tinh Chất Chống Nắng Tenamyd Dạng Nước SPF50/PA+++ 70ml,3,696000.0,91769.83,2025-08-27 11:52:57
OD000005262,O0002733,Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g,2,430000.0,0.0,2024-07-25 18:31:58
OD000005263,O0002733,Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dưa Hấu 25g,1,645000.0,86011.09,2024-07-25 18:31:58
OD000005264,O0002734,Sữa Chống Nắng Cathy Doll Dưỡng Da SPF50 PA++++ 40ml,1,383000.0,0.0,2025-08-25 15:16:00
OD000005265,O0002735,Kem Che Khuyết Điểm Lemonade Màu A00 - Da Trắng Sáng 3g (Mới),2,242000.0,0.0,2025-08-19 02:07:20
OD000005266,O0002736,Combo Garnier Nước Tẩy Trang 400ml + Gel Rửa Mặt 120ml Làm Sạch Sâu Cho Da Dầu Mụn,1,1035000.0,0.0,2024-09-30 09:17:19
OD000005267,O0002736,Combo L'Oreal Kem Chống Nắng X20 Thoáng Da Mỏng Nhẹ 50ml + Nước Tẩy Trang Sạch Sâu Cho Da Dầu 95ml,2,431000.0,0.0,2024-09-30 09:17:19
OD000005268,O0002737,"[HSD 06/2026] Kem Nền L’Oreal Che Phủ Cao, Kiềm Dầu #105 Tông Trắng 30ml",1,611000.0,0.0,2025-09-17 22:38:51
OD000005269,O0002738,Son Bóng 3CE Dạng Gel Màu Weekend 4g,1,459000.0,71648.12,2025-08-25 12:07:00
OD000005270,O0002739,Kem Nền Australis Sáng Mỏng Mịn Màu Fair 30ml (Mới),1,717000.0,0.0,2025-10-02 20:54:17
OD000005271,O0002740,Xịt Thơm Toàn Thân Kiss My Body Sexy Margarita 88ml,1,1030000.0,172053.83,2025-08-22 17:19:52
OD000005272,O0002740,"Dầu Dưỡng Tóc Milaganics Vitamin E, Sachi Phục Hồi Tóc 80ml",1,719000.0,0.0,2025-08-22 17:19:52
OD000005273,O0002741,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 05 Cherry Bomb Màu Đỏ Nâu 3.8ml,1,761000.0,0.0,2025-10-05 16:49:12
OD000005274,O0002741,Mặt Nạ innisfree Dưỡng Ẩm & Dịu Da Từ Rau Má 22ml (Mới),1,1038000.0,0.0,2025-10-05 16:49:12
OD000005275,O0002742,Kem Chống Nắng B.O.M Che Khuyết Điểm SPF50+ PA++++ 50g,1,1169000.0,184468.85,2025-09-28 00:05:54
OD000005276,O0002742,Combo 2 Sữa Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng),2,231000.0,0.0,2025-09-28 00:05:54
OD000005277,O0002743,Kem Che Khuyết Điểm The Saem - 0.5 Ice Beige 9.5g,2,541000.0,0.0,2024-04-06 14:10:20
OD000005278,O0002744,[HSD 04/2026] Mặt Nạ Pekah Chiết Xuất Ốc Sên Phục Hồi Và Tái Tạo Da 25ml,1,226000.0,0.0,2025-10-05 19:48:33
OD000005279,O0002744,Bảng Phấn Mắt Judydoll 7 Màu - 18 Tông Cam Đào 8.5g,2,380000.0,0.0,2025-10-05 19:48:33
OD000005280,O0002745,Combo Simple Nước Tẩy Trang 200ml + Gel Rửa Mặt 150ml + Serum Cấp Ẩm 30ml,1,1074000.0,80662.58,2025-09-18 01:42:31
OD000005281,O0002746,Nước Tẩy Trang Senka Ngăn Ngừa Mụn 230ml,2,193000.0,0.0,2024-09-04 03:49:57
OD000005282,O0002747,Son Thỏi Joocyee Mịn Lì Màu 123 Wutong Accompanying Autumn 3.2g,1,490000.0,0.0,2025-07-03 13:55:51
OD000005283,O0002748,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,1,824000.0,0.0,2025-07-18 08:54:33
OD000005284,O0002748,Mascara Silkygirl Big Eye Làm Dài Và Cong Mi 5ml,1,184000.0,16241.35,2025-07-18 08:54:33
OD000005285,O0002748,Chì Mày Vacosi Định Hình Đa Năng 02 Nâu Xám 5ml,1,782000.0,0.0,2025-07-18 08:54:33
OD000005286,O0002749,Sữa Dưỡng Thể Kiss My Body Sáng Da Crazy In Love 226g,1,766000.0,0.0,2025-02-19 23:54:23
OD000005287,O0002750,Kem Đánh Răng Crest Làm Trắng Răng & Thơm Miệng 153g (Nhập Khẩu Mỹ),1,853000.0,0.0,2025-10-06 03:21:50
OD000005288,O0002751,Kem Chống Nắng BYS Hiệu Chỉnh Màu Da Tông Tự Nhiên 30ml,1,234000.0,0.0,2025-10-06 08:31:20
OD000005289,O0002752,"Combo 2 Kem Chống Nắng Beplain Nâng Tông, Cấp Ẩm Căng Bóng 50ml",1,463000.0,0.0,2025-07-18 00:50:31
OD000005290,O0002752,Tinh Chất Chống Nắng Tenamyd Dạng Nước SPF50/PA+++ 70ml,2,696000.0,0.0,2025-07-18 00:50:31
OD000005291,O0002752,"[Mini] Sữa Dưỡng Thể B.O.M Nâng Tông, Làm Sáng Da 72h 20ml",1,994000.0,0.0,2025-07-18 00:50:31
OD000005292,O0002753,"Xịt Mụn Lưng Derladie Mờ Thâm, Giảm Viêm Nang Lông 150ml",2,1185000.0,205317.9,2024-08-31 11:24:15
OD000005293,O0002753,Son Lì B.O.M 802 My Cherry Red - Đỏ Cherry (Bản Giới Hạn) 3.1g,2,279000.0,0.0,2024-08-31 11:24:15
OD000005294,O0002753,Combo Cetaphil Sữa Tắm Gội & Sữa Dưỡng Ẩm Dịu Lành Cho Bé Tinh Chất Hoa Cúc 400mlx2,1,813000.0,145861.1,2024-08-31 11:24:15
OD000005295,O0002753,Sữa Dưỡng Thể Cathy Doll Hương Nước Hoa White Moon 150ml,1,201000.0,0.0,2024-08-31 11:24:15
OD000005296,O0002754,Son Kem Lì Flawsome Mịn Nhẹ Xoxo - Hồng Đỏ Đất 3g,1,873000.0,169898.5,2024-09-19 10:46:07
OD000005297,O0002754,Gel Rửa Mặt SVR Không Chứa Xà Phòng Cho Da Dầu 200ml,1,420000.0,0.0,2024-09-19 10:46:07
OD000005298,O0002755,Phấn Phủ Cezanne Dạng Bột Siêu Mịn #01 Màu Be Sáng 5g,1,686000.0,0.0,2025-05-21 20:51:43
OD000005299,O0002756,Nước Hoa Nữ Burberry Her EDP 100ml,3,80000.0,0.0,2025-05-17 02:57:43
OD000005300,O0002757,Hộp 10 Miếng Mặt Nạ Naruko Bạch Ngọc Lan Săn Chắc Da 30ml/M,1,221000.0,0.0,2025-09-09 06:15:18
OD000005301,O0002758,[Mini] Sữa Rửa Mặt I'm From Từ Ngải Cứu Sạch Sâu Dịu Nhẹ 30ml,1,80000.0,8756.17,2024-06-11 16:07:53
OD000005302,O0002758,Nước Tẩy Trang d program Dành Cho Da Nhạy Cảm 180ml,1,407000.0,0.0,2024-06-11 16:07:53
OD000005303,O0002758,Bàn Chải Điện Havatek Giảm Chấn Nướu Màu Xanh Mint,1,542000.0,0.0,2024-06-11 16:07:53
OD000005304,O0002759,Sữa Rửa Mặt Và Tẩy Trang Naris Cosmetics Dưỡng Ẩm 100g,1,551000.0,0.0,2025-03-23 07:13:54
OD000005305,O0002760,[Mini] Combo 10 Sữa Dưỡng Ẩm CeraVe Cho Da Khô Đến Rất Khô 30ml,2,820000.0,0.0,2025-02-23 17:00:56
OD000005306,O0002761,Serum Dưỡng Tóc Ellips Vitamin Hương Hoa Ngọt Ngào Vỉ 8 Viên,1,1136000.0,0.0,2024-07-14 12:40:03
OD000005307,O0002762,Sữa Dưỡng Thể Nivea Dưỡng Ẩm Chuyên Sâu 48H 550ml,3,560000.0,106991.82,2025-05-14 19:14:05
OD000005308,O0002762,Chì Kẻ Mắt B.O.M Siêu Mảnh Lâu Trôi 03 Màu Nâu Đậm 0.1g,1,1083000.0,0.0,2025-05-14 19:14:05
OD000005309,O0002762,BB Chống Nắng Trang Điểm d program Tông Sáng 30ml,2,1176000.0,233331.45,2025-05-14 19:14:05
OD000005310,O0002763,Combo Garnier Nước Tẩy Trang 400ml + Gel Rửa Mặt 120ml Làm Sạch Sâu Cho Da Dầu Mụn,1,1080000.0,0.0,2025-08-29 10:29:36
OD000005311,O0002764,Chì Kẻ Mắt Australis Màu Đen Huyền 1.15g,1,1092000.0,0.0,2024-11-10 02:26:56
OD000005312,O0002765,Kem Đánh Răng P/S Trắng Răng Than Hoạt Tính 230g,1,592000.0,0.0,2025-10-06 00:46:32
OD000005313,O0002766,Combo L'Oréal Professionnel Dầu Gội 300ml + Dầu Dưỡng Tóc 90ml Phục Hồi Hư Tổn,1,421000.0,0.0,2024-11-13 04:16:20
OD000005314,O0002766,Nước Hoa Nữ Dolce & Gabbana Dolce Shine EDP 50ml,2,772000.0,74889.7,2024-11-13 04:16:20
OD000005315,O0002766,Phấn Mắt Judydoll Dạng Lỏng Có Nhũ K01 Polar Night Stars 1.8g,1,517000.0,92958.02,2024-11-13 04:16:20
OD000005316,O0002766,Xịt Thơm Toàn Thân Kiss My Body Sweet Poison 88ml,1,816000.0,149924.64,2024-11-13 04:16:20
OD000005317,O0002766,Son Kem Lì Glamrr Q 07 Red Letter Day - Đỏ Thuần 5g,1,294000.0,0.0,2024-11-13 04:16:20
OD000005318,O0002767,Mascara 3CE Chống Nước Siêu Mảnh 3g,1,385000.0,0.0,2024-09-08 13:54:36
OD000005319,O0002768,Chì Kẻ Mày Cathy Doll 2 Màu Trong 1 #02 Cherry Brown 1g+1g,1,795000.0,0.0,2025-02-04 10:44:17
OD000005320,O0002769,Combo d'Alba Serum Dạng Xịt Căng Bóng & Kem Chống Nắng Nâng Tông Sáng Hồng 100ml+50ml,1,302000.0,25228.08,2024-07-20 15:01:35
OD000005321,O0002769,Son Bóng Joocyee Dưỡng Ẩm Màu 403 Hồng Xám 3.5g,2,792000.0,0.0,2024-07-20 15:01:35
OD000005322,O0002770,Kem Nền Maybelline 30H Lâu Trôi Che Phủ Cao #112 30ml,1,749000.0,111922.41,2025-03-30 07:33:38
OD000005323,O0002770,Chì Kẻ Viền Mắt Silkygirl Màu Đen 01 Blackest Black,1,846000.0,138449.13,2025-03-30 07:33:38
