order_detail_id,order_id,product_id,quantity,price_unit,discount,created_at
OD000005086,O0002553,Bộ Gội Xả Milaganics Tinh Dầu Bưởi Kích Thích Mọc Tóc 500ml/Chai,1,1044000.0,0.0,2025-04-04 22:41:52
OD000005087,O0002553,Mặt Nạ Emmié Microfiber Sung Giúp Mờ Nếp Nhăn 28g,3,451000.0,0.0,2025-04-04 22:41:52
OD000005088,O0002554,Combo Cocoon Nước Tẩy Trang Bí Đao 500ml + Sữa Chống Nắng Bí Đao 50ml,5,122000.0,0.0,2025-03-18 14:16:25
OD000005089,O0002555,Son Thỏi 3CE Mềm Môi 07 Knit - Hồng Khô 3.5g,1,137000.0,22530.81,2024-02-08 23:09:47
OD000005090,O0002556,[Mini] Combo 2 Nước Tẩy Trang L'Oreal Siêu Cấp Ẩm 95ml,2,123000.0,19553.47,2025-09-02 11:28:45
OD000005091,O0002557,Son Kem Lì Maybelline X Marvel 117 Màu Đỏ Gạch 5ml,4,612000.0,40244.44,2024-12-05 09:53:35
OD000005092,O0002558,[HSD 07/2026] Sữa Dưỡng Thể Vaseline Dịu Mát Sáng Da 350ml,1,491000.0,0.0,2024-01-28 13:26:31
OD000005093,O0002559,Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml,1,824000.0,0.0,2024-10-20 16:18:59
OD000005094,O0002560,Kem Đánh Răng Colgate Maxfresh Tinh Chất Than Tre 225g + Bàn Chải Lông Tơ,1,561000.0,0.0,2025-10-03 19:05:55
OD000005095,O0002560,Son Môi L'Oreal Mịn Lì 276 Le Leather Liberated - Nâu Gạch 1.7g,1,381000.0,0.0,2025-10-03 19:05:55
OD000005096,O0002560,Nước Tẩy Trang Nivea Ngăn Ngừa Mụn 400ml,1,465000.0,0.0,2025-10-03 19:05:55
OD000005097,O0002560,Nước Tẩy Trang Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml,1,862000.0,0.0,2025-10-03 19:05:55
OD000005098,O0002561,Combo 2 Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu 500ml,3,211000.0,39088.52,2025-01-05 20:56:47
OD000005099,O0002562,Phấn Má Hồng Lilybyred 01 Loveable Coral - Hồng Cam Đào 4.7g,1,320000.0,0.0,2025-09-16 22:17:15
OD000005100,O0002562,Combo 2 Kem Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml,1,1166000.0,0.0,2025-09-16 22:17:15
OD000005101,O0002562,Son Kem Black Rouge MV01 Peach Pudding - Cam Đào Nude 4g,1,697000.0,0.0,2025-09-16 22:17:15
OD000005102,O0002562,Kem Chống Nắng Tenamyd Vật Lý SPF50+ PA++++ 50g,1,503000.0,57727.84,2025-09-16 22:17:15
OD000005103,O0002563,Sữa Dưỡng Thể Hatomugi Làm Sáng Da Ban Đêm 400ml,4,1094000.0,0.0,2025-09-25 21:49:52
OD000005104,O0002564,Dầu Xả Gennie Raspberry Giữ Màu Tóc Nhuộm 400ml,1,349000.0,0.0,2025-01-10 20:04:19
OD000005105,O0002565,Serum Dưỡng Tóc Ellips Vitamin Cho Tóc Nhuộm 6 Viên,1,1038000.0,0.0,2025-09-02 14:40:59
OD000005106,O0002566,Combo Judydoll Son Dưỡng Có Màu 04 Hồng Cam Lạnh + Son Tint N05 Hồng Sung Sữa 3g+2.4g,4,379000.0,0.0,2025-08-08 17:29:57
OD000005107,O0002567,"Mặt Nạ BNBG Placenta Truyền Năng Lượng, Phục Hồi Da 30ml",1,739000.0,0.0,2024-06-16 03:18:35
OD000005108,O0002567,Xịt Khoá Makeup Silkygirl Giữ Lớp Nền Mịn Lì Lâu Trôi 70ml,1,792000.0,0.0,2024-06-16 03:18:35
OD000005109,O0002568,Son Bóng Joocyee Dưỡng Ẩm Màu 00 Hồng Nude 3.5g,1,1110000.0,194229.4,2025-06-27 04:20:16
OD000005110,O0002568,Bộ 2 Bàn Chải Đánh Răng Colgate Kháng Khuẩn Than Hoạt Tính,1,99000.0,0.0,2025-06-27 04:20:16
OD000005111,O0002569,[Mua 1 Tặng 1] Bioderma Kem Chống Nắng Giảm Bóng Nhờn 40ml (Không Màu) + Tặng Sữa Rửa Mặt Dịu Nhẹ 45ml,1,1048000.0,0.0,2025-09-14 06:25:24
OD000005112,O0002570,Mặt Nạ Avander Chiết Xuất Collagen Dưỡng Sáng Da 25g,4,891000.0,62022.01,2025-01-16 23:21:08
OD000005113,O0002571,Lipgloss Dưỡng Môi Milaganics Dầu Dừa 5ml,1,772000.0,0.0,2025-03-19 11:52:14
OD000005114,O0002571,Tinh Dầu Dưỡng Tóc Menitems Hương Nước Hoa 30ml,1,840000.0,0.0,2025-03-19 11:52:14
OD000005115,O0002571,Sữa Chống Nắng CeraVe Dưỡng Ẩm Phục Hồi 52ml,1,844000.0,73063.12,2025-03-19 11:52:14
OD000005116,O0002572,Son Tint Lì Mastige Blur Lâu Trôi Màu B5 Đỏ Gạch 3.8g,3,1123000.0,0.0,2025-09-02 20:34:45
OD000005117,O0002572,"Mặt Nạ Bio-essence Vitamin B5 Dưỡng Ẩm, Phục Hồi Da 20ml",1,430000.0,42041.18,2025-09-02 20:34:45
OD000005118,O0002573,Bút Kẻ Mắt Lemonade SuperNatural Eyeliner Màu Đen 1g,1,239000.0,0.0,2024-04-16 11:55:43
OD000005119,O0002573,Kem Chống Nắng The Lab Cấp Ẩm Cho Da 40ml,1,213000.0,26329.57,2024-04-16 11:55:43
OD000005120,O0002574,Chì Kẻ Mày Australis Siêu Mảnh Sắc Nét Màu Nâu,2,744000.0,0.0,2024-08-05 07:55:51
OD000005121,O0002575,Nước Tẩy Trang JMsolution Rau Má Cho Da Dầu Mụn 500ml,1,741000.0,0.0,2025-06-17 10:53:47
OD000005122,O0002575,Son Môi L'Oreal Mịn Lì 276 Le Leather Liberated - Nâu Gạch 1.7g,2,381000.0,66818.5,2025-06-17 10:53:47
OD000005123,O0002576,Combo Eucryl Kem Đánh Răng + Bột Làm Trắng Răng Hương Bạc Hà (62gx2 + 50gx2),1,1043000.0,0.0,2024-08-13 06:08:58
OD000005124,O0002576,[HSD 08/2026] Nước Tẩy Trang B.O.M Từ 8 Loại Trà Làm Sạch Da 500ml,1,495000.0,0.0,2024-08-13 06:08:58
OD000005125,O0002576,Son Kem Maybelline Mịn Lì Như Nhung CM09 Mứt Cà Chua 6.4ml,1,876000.0,0.0,2024-08-13 06:08:58
OD000005126,O0002577,Nước Hoa Nữ YSL Libre Le Parfum EDP 90ml,2,357000.0,0.0,2025-09-25 13:33:15
OD000005127,O0002578,Kem Đánh Răng P/S Chuyên Gia Chăm Sóc Nướu - Thơm Mát 100g,2,282000.0,14418.87,2025-05-24 04:30:43
OD000005128,O0002579,Bảng Phấn Mắt Australis 20 Màu Lấp Lánh 20g,1,642000.0,0.0,2025-01-22 08:55:25
OD000005129,O0002579,Combo La Roche-Posay Làm Sạch Sâu Double Cleansing Da Dầu,1,431000.0,0.0,2025-01-22 08:55:25
OD000005130,O0002579,"Combo 5 Nước Tẩy Trang Eveline Da Thường, Da Dầu, Da Hỗn Hợp 100ml",1,351000.0,25415.39,2025-01-22 08:55:25
OD000005131,O0002579,"Mascara Judydoll Làm Cong, Dài & Tơi Mi - 02 Nâu 2g",1,1182000.0,137322.18,2025-01-22 08:55:25
OD000005132,O0002580,Gel Tắm Old Spice Hương Timber Sảng Khoái Và Tự Tin 532ml [HSD: 36 Tháng],1,211000.0,21003.05,2024-10-12 18:08:16
OD000005133,O0002580,[HSD 05/2026] Bảng Phấn Mắt Lilybyred 2 Ô Màu 05 Mellow Moment 1.6g,1,695000.0,71759.94,2024-10-12 18:08:16
OD000005134,O0002580,Son Kem L'Oreal Mịn Lì Nhẹ Môi 220 I Wonder - Hồng Đất 7ml,1,879000.0,0.0,2024-10-12 18:08:16
OD000005135,O0002581,Bộ 5 Đầu Tăm Nước Thay Thế Havatek (Mẫu Gấp Gọn),2,717000.0,0.0,2025-05-05 06:08:34
OD000005136,O0002581,"Kem Đánh Răng Sensodyne Cool Gel Mát Lạnh, Giảm Ê Buốt 100g",1,362000.0,24681.49,2025-05-05 06:08:34
OD000005137,O0002582,Mặt Nạ innisfree Dưỡng Ẩm Da Từ Yến Mạch 22ml (Mới),1,558000.0,0.0,2024-10-19 16:46:06
OD000005138,O0002583,"Combo 10 Mặt Nạ BNBG Placenta Truyền Năng Lượng, Phục Hồi Da 30ml",1,658000.0,0.0,2024-08-15 08:47:09
OD000005139,O0002583,Dầu Dưỡng Tóc L'Oréal Professionnel Phục Hồi Hư Tổn 90ml,1,222000.0,25390.67,2024-08-15 08:47:09
OD000005140,O0002583,Son Tint Lì Mastige Blur Lâu Trôi Màu B4 Hồng Trà 3.8g,1,953000.0,0.0,2024-08-15 08:47:09
OD000005141,O0002584,Dầu Gội Pantene Ngăn Rụng Tóc 900ml,2,768000.0,0.0,2025-01-16 10:10:52
OD000005142,O0002584,Dầu Xả L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440ml,1,655000.0,0.0,2025-01-16 10:10:52
OD000005143,O0002585,[Mini] Combo 2 Nước Tẩy Trang L'Oreal Siêu Cấp Ẩm 95ml,1,123000.0,21989.33,2025-06-29 19:08:59
OD000005144,O0002585,"Kem Nền B.O.M Che Phủ Cao, Lâu Trôi #23 Natural Beige 30ml",1,734000.0,44650.44,2025-06-29 19:08:59
OD000005145,O0002586,Nước Tẩy Trang Garnier Làm Sạch Sâu Lớp Trang Điểm 125ml,2,366000.0,69244.06,2025-07-05 07:15:51
OD000005146,O0002586,"Mặt Nạ Cathy Doll Trẻ Hoá Da, Giảm Nếp Nhăn 20g",2,241000.0,0.0,2025-07-05 07:15:51
OD000005147,O0002587,Combo 3 Bàn Chải Đánh Răng Closeup Precision Clean Sạch Sâu,2,453000.0,90550.91,2025-01-30 02:07:23
OD000005148,O0002587,Dầu Gội Clear Men Cool Sport Bạc Hà 900g,1,758000.0,0.0,2025-01-30 02:07:23
OD000005149,O0002588,Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới),1,881000.0,80989.55,2025-05-14 21:00:18
OD000005150,O0002589,"Sữa Rửa Mặt Lanbena Kiểm Soát Dầu, Sạch Sâu Lỗ Chân Lông 236ml",2,672000.0,0.0,2025-04-27 05:38:43
OD000005151,O0002590,Essence Chống Nắng Bioré Màng Nước Dưỡng Ẩm Da 50g,1,749000.0,0.0,2025-04-04 04:15:31
OD000005152,O0002591,Bọt Rửa Mặt DrCeutics Sạch Sâu Dịu Nhẹ Cho Mọi Loại Da 420g,1,447000.0,0.0,2025-09-26 02:50:41
OD000005153,O0002591,"Combo Cocoon Nước Tẩy Trang 140ml + Tinh Chất Bí Đao Giảm Dầu Mụn, Mờ Thâm 70ml",1,327000.0,0.0,2025-09-26 02:50:41
OD000005154,O0002592,BB Chống Nắng Trang Điểm d program Tông Sáng 30ml,5,1176000.0,0.0,2025-08-30 11:26:43
OD000005155,O0002593,"Nước Tẩy Trang Caryophy Cho Da Dầu Mụn, Nhạy Cảm 500ml",1,753000.0,0.0,2025-10-05 07:28:02
OD000005156,O0002594,Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g,2,1072000.0,0.0,2024-08-10 23:57:46
OD000005157,O0002595,Sữa Dưỡng Ẩm Cetaphil Dịu Lành Cho Bé Tinh Chất Hoa Cúc 400ml,3,76000.0,0.0,2025-10-05 15:38:44
OD000005158,O0002595,Kem Dưỡng Cetaphil Làm Dịu Hăm Tã Cho Bé 70g,2,1122000.0,0.0,2025-10-05 15:38:44
OD000005159,O0002596,Mascara Australis Làm Cong Và Dày Mi 8ml,4,894000.0,0.0,2025-09-27 00:54:11
OD000005160,O0002596,[HSD 06/2026] Dầu Xả Pantene Dưỡng Ẩm Tóc 308ml,1,427000.0,0.0,2025-09-27 00:54:11
OD000005161,O0002597,Kem Chống Nắng Neogen Dermalogy Cho Da Treatment 50ml,2,353000.0,59073.19,2024-12-17 10:51:29
OD000005162,O0002597,Son Kem Lì Cathy Doll #11 Red N Beach 3.5g,1,486000.0,30903.1,2024-12-17 10:51:29
OD000005163,O0002597,"Mặt Nạ Some By Mi Tràm Trà Làm Dịu Da, Giảm Mụn 25g",1,218000.0,0.0,2024-12-17 10:51:29
OD000005164,O0002597,Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 500ml (Mới),1,295000.0,48069.67,2024-12-17 10:51:29
OD000005165,O0002598,Khăn Tẩy Trang Acnes 20 Miếng,2,810000.0,54532.41,2025-08-30 02:43:21
OD000005166,O0002598,Kem Dưỡng Thể White Conc Làm Sáng Da Toàn Thân 200g,2,805000.0,0.0,2025-08-30 02:43:21
OD000005167,O0002599,[HSD 03/2026] Son Môi L'Oreal Mịn Lì 276 Le Leather Liberated - Nâu Gạch 1.7g,1,1037000.0,0.0,2025-01-23 22:40:17
OD000005168,O0002600,"Combo 10 Mặt Nạ Banobagi Dưỡng Sáng, Nâng Tông Da 30g",1,304000.0,44616.15,2024-07-12 03:14:31
OD000005169,O0002601,Hộp Quà Sunplay Chống Nắng Dưỡng Da 3 Món,1,770000.0,0.0,2025-08-20 14:31:35
OD000005170,O0002601,Son Tint Black Rouge DL20 Amethyst - Tím Mận 4.1g,1,308000.0,0.0,2025-08-20 14:31:35
OD000005171,O0002601,Combo Cocoon Nước Bí Đao Cân Bằng Da 140ml + Nước Tẩy Trang Bí Đao 140ml,1,153000.0,19327.61,2025-08-20 14:31:35
OD000005172,O0002601,Combo 2 Gel Rửa Mặt SVR Không Chứa Xà Phòng Cho Da Dầu 400ml/ Chai,1,603000.0,0.0,2025-08-20 14:31:35
OD000005173,O0002601,Má Hồng BYS Dạng Kem & Phấn Naked Rose - Hồng Nude 4g,1,1121000.0,198666.92,2025-08-20 14:31:35
OD000005174,O0002602,Combo Kem Chống Nắng Dermablock Phổ Rộng Mỏng Nhẹ Vô Hình 35ml + Sữa Rửa Mặt Tia'm Ốc Sên 200ml,1,670000.0,0.0,2025-07-13 22:36:34
OD000005175,O0002602,Kem Chống Nắng Beplain Vật Lý Hỗ Trợ Kiềm Dầu Mịn Lì 50ml,1,204000.0,17854.37,2025-07-13 22:36:34
OD000005176,O0002602,Sữa Tắm St.Ives Tẩy Tế Bào Chết Hương Cam Chanh 650ml,1,1026000.0,55116.34,2025-07-13 22:36:34
OD000005177,O0002603,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 150ml (Mới),1,862000.0,74266.63,2025-01-11 03:36:40
OD000005178,O0002603,"Kem Rửa Mặt Acnes Vitamin Làm Sáng Da, Mờ Sẹo Thâm 100g",1,1149000.0,0.0,2025-01-11 03:36:40
OD000005179,O0002603,Bảng Phấn Mắt Australis 20 Màu Lấp Lánh 20g,1,642000.0,114834.97,2025-01-11 03:36:40
OD000005180,O0002604,Máy Tăm Nước Gấp Gọn Havatek Cao Cấp Màu Xanh Mint,1,394000.0,0.0,2024-12-26 08:09:13
OD000005181,O0002604,Sữa Rửa Mặt Cocoon Sen Hậu Giang Làm Dịu Da Nhạy Cảm 140ml,1,1053000.0,0.0,2024-12-26 08:09:13
OD000005182,O0002604,Bảng Phấn Mắt Judydoll 3 Màu - 02 Taro Ice Coffee 2.5g,2,1186000.0,0.0,2024-12-26 08:09:13
OD000005183,O0002605,Kem Đánh Răng Bamboo Salt Muối Hồng Himalaya Hoa Bạc Hà 100g,3,635000.0,0.0,2025-10-05 00:32:48
OD000005184,O0002606,Son Tint Colorkey Gương Bóng P770 Đỏ Hồng 1.7g,1,1034000.0,0.0,2025-10-01 17:53:37
OD000005185,O0002606,Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 02 Nâu Sáng 2g+2ml,1,158000.0,21890.59,2025-10-01 17:53:37
OD000005186,O0002607,Bộ 2 Bàn Chải Đánh Răng Colgate Kháng Khuẩn Than Hoạt Tính,1,99000.0,18464.81,2024-09-29 17:31:07
OD000005187,O0002608,Nước Súc Miệng P/S Pro Complete Kháng Khuẩn 500ml,1,522000.0,0.0,2025-10-07 10:17:22
OD000005188,O0002608,Combo 3 Kem Đánh Răng P/S Trắng Răng Baking Soda Hương Thảo 230g,1,963000.0,0.0,2025-10-07 10:17:22
OD000005189,O0002608,Son Môi Flawsome With Me - Cam Đất (Bản Holiday) 2g,2,824000.0,160188.15,2025-10-07 10:17:22
OD000005190,O0002608,Xịt Thơm Toàn Thân Kiss My Body Hương Caramel Creamy 88ml,1,1125000.0,0.0,2025-10-07 10:17:22
OD000005191,O0002609,Bảng Phấn Mắt Browit #Coco Glam Màu Trung Tính 4 Ô,3,1028000.0,0.0,2024-07-23 14:08:16
OD000005192,O0002610,Combo 10 Mặt Nạ BNBG Dưỡng Ẩm Cho Mọi Loại Da 30ml (Mới),1,1012000.0,64888.67,2025-09-04 16:43:12
OD000005193,O0002611,Son Bóng Black Rouge GZ06 Sweet Chili - Đỏ Ớt Trầm 32.8g,1,988000.0,0.0,2025-05-16 10:41:15
OD000005194,O0002611,Sữa Rửa Mặt Meishoku Ngăn Ngừa Mụn 80g,1,802000.0,124435.29,2025-05-16 10:41:15
OD000005195,O0002611,Combo Cetaphil Sữa Tắm Gội & Sữa Chống Nắng SPF50+ Dịu Lành Cho Bé 400ml+150ml,1,681000.0,126859.77,2025-05-16 10:41:15
OD000005196,O0002611,Son Kem Lì Vacosi L1 Dahlia Màu Đỏ Cam Đất 5.5g,1,1143000.0,82476.55,2025-05-16 10:41:15
OD000005197,O0002611,Sữa Rửa Mặt Nivea Dạng Gel Tạo Bọt Sạch Sâu Ngừa Mụn 90ml,1,1129000.0,0.0,2025-05-16 10:41:15
OD000005198,O0002612,Sữa Tắm St.Ives Tẩy Tế Bào Chết Hương Cam Chanh 650ml,1,1026000.0,74653.47,2025-05-04 09:13:06
OD000005199,O0002612,Phấn Nước The Lab Dưỡng Ẩm Màu 02 Beige - Hồng Tự Nhiên 12g,1,247000.0,0.0,2025-05-04 09:13:06
OD000005200,O0002613,Tinh Chất Chống Nắng Nivea Dưỡng Sáng & Kiểm Soát Dầu 30ml,1,1094000.0,0.0,2025-10-08 01:37:10
OD000005201,O0002613,Sữa Tắm Olay Tươi Mát Dài Lâu Dưa Hấu & Cây Thùa 650ml,2,1129000.0,0.0,2025-10-08 01:37:10
OD000005202,O0002613,Nước Hoa Nam Nữ Emmié One Love EDP 15ml,1,736000.0,0.0,2025-10-08 01:37:10
OD000005203,O0002614,Xịt Thơm Toàn Thân Kiss My Body Delight 88ml,1,1177000.0,213009.19,2024-04-27 23:12:35
OD000005204,O0002614,Sữa Tắm St.Ives Tẩy Tế Bào Chết Hương Muối Biển 650ml,2,1069000.0,121106.88,2024-04-27 23:12:35
OD000005205,O0002614,Combo 2 Sữa Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),1,703000.0,0.0,2024-04-27 23:12:35
OD000005206,O0002615,Bảng Màu Mắt Chuyên Nghiệp Vacosi 82EKB Koffee Brown 45g,1,76000.0,0.0,2025-08-09 20:01:01
OD000005207,O0002615,Nước Hoa Nữ YSL Libre EDP Intense 90ml,2,985000.0,0.0,2025-08-09 20:01:01
OD000005208,O0002615,Sữa Dưỡng Ẩm CeraVe Cho Da Thường Đến Da Khô 473ml,1,1115000.0,141023.41,2025-08-09 20:01:01
OD000005209,O0002615,Sữa Dưỡng Thể Vaseline Bảo Vệ Sáng Mịn Ban Ngày 300ml (Mới),1,888000.0,0.0,2025-08-09 20:01:01
OD000005210,O0002616,Bàn Chải Đánh Răng P/S 4D Chăm Sóc Nướu Khỏe (2 Cây),1,398000.0,41414.19,2025-07-16 13:11:02
OD000005211,O0002616,Sữa Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Cam),1,787000.0,133805.88,2025-07-16 13:11:02
OD000005212,O0002616,Dầu Xả Pantene 3 Phút Diệu Kỳ Ngăn Rụng Tóc 480ml,1,959000.0,164758.12,2025-07-16 13:11:02
OD000005213,O0002616,Combo d'Alba Serum Dạng Xịt Căng Bóng & Kem Chống Nắng Nâng Tông Sáng Hồng 100ml+50ml,1,302000.0,0.0,2025-07-16 13:11:02
OD000005214,O0002617,Combo 3 Kem Đánh Răng P/S Trắng Răng Than Hoạt Tính 230g,1,1129000.0,187509.86,2024-08-22 00:51:05
OD000005215,O0002617,Xịt Thâm Mụn Lưng Cocoon Chiết Xuất Bí Đao 140ml,1,470000.0,0.0,2024-08-22 00:51:05
OD000005216,O0002618,Bộ 2 Bàn Chải Đánh Răng P/S Than Bạc Kháng Khuẩn,1,913000.0,0.0,2025-08-02 13:02:09
OD000005217,O0002618,Serum Dưỡng Tóc TRESemmé Ngăn Tóc Gãy Rụng 100ml (Mới),1,382000.0,0.0,2025-08-02 13:02:09
OD000005218,O0002619,"Sáp Tẩy Trang oh!oh! Hỗ Trợ Làm Sạch, Ngừa Lão Hóa Da 150ml",1,1178000.0,202491.27,2025-10-06 12:36:56
OD000005219,O0002619,Combo Bioderma Nước Tẩy Trang 500ml + Gel Rửa Mặt Cho Da Nhạy Cảm 200ml,1,742000.0,0.0,2025-10-06 12:36:56
OD000005220,O0002619,Dầu Gội L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440ml,1,165000.0,0.0,2025-10-06 12:36:56
OD000005221,O0002619,Bàn Chải Đánh Răng P/S 4D Kháng Khuẩn (2 Cây),1,186000.0,0.0,2025-10-06 12:36:56
OD000005222,O0002619,Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml,1,242000.0,0.0,2025-10-06 12:36:56
OD000005223,O0002620,Sữa Chống Nắng Sunplay Dưỡng Da Ẩm Mịn 30g,1,838000.0,152098.31,2025-05-02 02:23:45
OD000005224,O0002620,Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 10 Brave 4.5g,2,234000.0,45304.53,2025-05-02 02:23:45
OD000005225,O0002621,Combo Cocoon Tinh Chất Nghệ Hưng Yên x2.2 30ml + Sữa Chống Nắng Bí Đao 50ml,4,181000.0,0.0,2024-02-09 16:56:42
OD000005226,O0002622,Sữa Dưỡng Thể B.O.M Hương Nước Hoa Petit Fig 200ml,1,1178000.0,0.0,2025-04-04 10:34:29
OD000005227,O0002622,Combo Xịt Thơm & Sữa Dưỡng Thể B.O.M Hương Nước Hoa Peony Garden 110ml+200ml,1,140000.0,26857.62,2025-04-04 10:34:29
OD000005228,O0002622,Son Tint Colorkey Gương Bóng O771 Đỏ Hồng Cam 1.7g,2,296000.0,0.0,2025-04-04 10:34:29
OD000005229,O0002622,Kẻ Mắt Nước Maybelline 48H Lâu Trôi - Trắng 2.1ml,1,585000.0,98994.65,2025-04-04 10:34:29
OD000005230,O0002623,Bảng Phấn Mắt Judydoll 7 Màu - 16 Tông Nâu Latte 8.5g,1,1101000.0,217058.87,2025-06-09 03:23:11
OD000005231,O0002623,Son Bóng Joocyee Màu 08 Caramel Milk Tea 3.2g,2,200000.0,0.0,2025-06-09 03:23:11
OD000005232,O0002623,Combo Cocoon Nước Tẩy Trang Bí Đao 500ml + Gel Rửa Mặt Bí Đao 310ml,1,729000.0,85624.09,2025-06-09 03:23:11
OD000005233,O0002623,Sữa Chống Nắng Sunplay Skin Aqua Dưỡng Da Sáng Mịn 55g,1,570000.0,0.0,2025-06-09 03:23:11
OD000005234,O0002624,Nước Hoa Nữ Montblanc Signature Absolue EDP 50ml,3,574000.0,0.0,2024-12-03 16:52:35
OD000005235,O0002625,Son Kem Lì 2In1 Silkygirl 01 Honey Peach Cam Đào Nude 3.8ml,1,809000.0,54271.72,2025-02-12 15:25:26
OD000005236,O0002625,Xịt Lót Trang Điểm Australis Make Up Primer Spritz 50ml,1,380000.0,0.0,2025-02-12 15:25:26
OD000005237,O0002625,[Mini] Dầu Gội Elastine Chăm Sóc Và Nuôi Dưỡng Tóc 120ml,1,1105000.0,128451.4,2025-02-12 15:25:26
OD000005238,O0002625,Mascara Maybelline Làm Dày Mi & Ngăn Rụng Mi Màu Đen 9.2ml,1,508000.0,72360.94,2025-02-12 15:25:26
OD000005239,O0002625,[HSD 06/2026] Chì Kẻ Mày Silkygirl 2 Đầu Màu Đen 01 Soft Black 0.35g,1,696000.0,0.0,2025-02-12 15:25:26
OD000005240,O0002626,Son Kem Lì Flawsome Mịn Nhẹ Queendom - Đỏ Berry Trầm 3g,1,477000.0,0.0,2025-02-27 17:28:48
OD000005241,O0002626,Combo Xịt Thơm & Sữa Dưỡng Thể B.O.M Hương Nước Hoa Peony Garden 110ml+200ml,1,140000.0,0.0,2025-02-27 17:28:48
OD000005242,O0002627,Chì Kẻ Mày Judydoll Dạng Gel Lâu Trôi - 02 Nâu Tro 0.15g,1,132000.0,0.0,2025-09-01 11:19:35
OD000005243,O0002627,Serum Dưỡng Tóc Ellips Vitamin Sức Sống Mới Hũ 50 Viên,1,846000.0,0.0,2025-09-01 11:19:35
OD000005244,O0002627,[Mini] Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu 50ml,1,325000.0,0.0,2025-09-01 11:19:35
OD000005245,O0002627,Xịt Thơm Toàn Thân Kiss My Body Hương Boom Boom Girl 88ml,1,1004000.0,0.0,2025-09-01 11:19:35
OD000005246,O0002628,Combo Vichy Xịt Khoáng 50ml + Kem Chống Nắng Kiềm Dầu 50ml,1,135000.0,0.0,2025-05-22 05:33:02
OD000005247,O0002628,Nước Hoa Nam YSL MYSLF EDP 100ml,1,69000.0,0.0,2025-05-22 05:33:02
OD000005248,O0002629,Nước Hoa Nam Dolce & Gabbana The One Gold PH EDP Intense 50ml,1,1139000.0,219805.06,2025-06-24 05:53:00
OD000005249,O0002630,Combo L'Oreal Nước Tẩy Trang Sạch Sâu Trang Điểm 400ml + Nước Tẩy Trang Căng Mịn Da 95ml,2,256000.0,0.0,2024-12-15 20:14:01
OD000005250,O0002630,Combo 2 Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,1,553000.0,0.0,2024-12-15 20:14:01
OD000005251,O0002631,Combo CeraVe Sữa Dưỡng Ẩm Ban Đêm 52ml + Sữa Dưỡng Ẩm Da Khô 30ml,1,221000.0,31045.1,2025-09-24 00:14:20
OD000005252,O0002631,Combo Caryophy Kem Chống Nắng Nâng Tone 50ml + Sữa Rửa Mặt Ngừa Mụn 150ml,1,756000.0,115066.55,2025-09-24 00:14:20
OD000005253,O0002631,[Mini] Nước Hoa Nữ Issey Miyake L'Eau D'Issey EDT 1ml,1,453000.0,0.0,2025-09-24 00:14:20
OD000005254,O0002632,Nước Súc Miệng Propolinse Chiết Xuất Sáp Ong 600ml,3,664000.0,0.0,2025-09-30 10:55:35
OD000005255,O0002632,Combo 3 Mặt Nạ Rainbow L’affair Vitamin Làm Sáng Da 25g,2,169000.0,30403.36,2025-09-30 10:55:35
OD000005256,O0002633,[HSD 07/2026] Sữa Dưỡng Thể Vaseline Sáng Da Chống Nắng Và Ô Nhiễm 200ml,2,715000.0,0.0,2025-07-07 11:21:26
OD000005257,O0002633,Dầu Xả Kumano Salon Link Phục Hồi Cho Tóc Yếu 1000ml,1,1159000.0,0.0,2025-07-07 11:21:26
OD000005258,O0002633,Nước Tẩy Trang Swiss Image 3 Trong 1 Sạch Sâu 400ml,2,93000.0,0.0,2025-07-07 11:21:26
OD000005259,O0002634,Che Khuyết Điểm Aperire Mỏng Nhẹ Lâu Trôi - 02 Warm 4.5ml,1,986000.0,0.0,2025-09-17 13:24:51
OD000005260,O0002634,Combo La Roche-Posay Nước Tẩy Trang 400ml + Gel Rửa Mặt 50ml Làm Sạch Sâu Cho Da Dầu Mụn,1,1126000.0,205063.32,2025-09-17 13:24:51
