order_id,customer_id,product_id,product_name,category,unit_price,quantity,line_value
O0000656,C00178,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0000656,C00178,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,1,69000
O0000656,C00178,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,1,77000
O0000656,C00178,54a728a0-ab03-49d5-9eca-ae36adff8507,unknown,Chưa rõ,286000,1,286000
O0000657,C00178,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0000657,C00178,c5d45c0f-da66-407b-a36f-b13e5ab6c898,unknown,Chưa rõ,90000,2,180000
O0000657,C00178,bd939fbd-42a6-42d5-8c8b-6380667d280c,unknown,Chưa rõ,168000,2,336000
O0000658,C00178,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,2,250000
O0000658,C00178,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0000658,C00178,15a4b65d-808d-4310-b691-410b13e559a2,unknown,Chưa rõ,210000,2,420000
O0000659,C00178,c51f5660-f42d-48eb-b80c-17c68408e929,unknown,Chưa rõ,163000,1,163000
O0000659,C00178,7a02f253-07c1-4f25-a171-3607b8fb5d3a,unknown,Chưa rõ,298000,1,298000
O0000659,C00178,8f3f129d-3a04-4c68-81e7-82547dead958,unknown,Chưa rõ,66000,1,66000
O0000660,C00178,416cfc8b-e788-464b-b20f-41f4dce7811f,unknown,Chưa rõ,112000,1,112000
O0000660,C00178,007225e8-0dbf-4cfe-a982-6605ce48490e,unknown,Chưa rõ,49000,2,98000
O0000660,C00178,314b2cc1-9795-4ffe-b411-ebac11630319,unknown,Chưa rõ,192000,2,384000
O0000661,C00178,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,1,69000
O0000662,C00178,7f9d30c3-dcc2-4571-a427-6e1d1c4159a1,unknown,Chưa rõ,106000,1,106000
O0000662,C00178,b7132765-513a-4c2b-a7f8-f65edf8c121d,unknown,Chưa rõ,175000,1,175000
O0000663,C00178,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,2,98000
O0000663,C00178,5f725e60-c9aa-45d8-a115-055c0c2ccfcb,unknown,Chưa rõ,230000,1,230000
O0000664,C00178,136a08eb-9c63-4acd-942b-d17973838985,unknown,Chưa rõ,625000,1,625000
O0000664,C00178,b201553d-821d-482b-85ce-18fbaea91c8a,unknown,Chưa rõ,249000,1,249000
O0000665,C00178,a1423d7b-e7e7-46b3-84cd-9cc686567fc6,unknown,Chưa rõ,147000,1,147000
O0000666,C00179,17568161-76b2-42cf-a4d4-80dece7cfca1,unknown,Chưa rõ,154000,1,154000
O0000667,C00179,2e587a68-3fb9-4d80-8514-9201083cf532,unknown,Chưa rõ,272000,1,272000
O0000667,C00179,b9273a6d-1caf-46ac-973d-f67fceddd599,unknown,Chưa rõ,30000,1,30000
O0000667,C00179,7c5c7aee-7f2a-4554-9682-dd7291ebb33e,unknown,Chưa rõ,248000,1,248000
O0000667,C00179,a1423d7b-e7e7-46b3-84cd-9cc686567fc6,unknown,Chưa rõ,147000,1,147000
O0000668,C00179,97a59ebf-8433-4f8a-adbf-ba7480747216,unknown,Chưa rõ,194000,2,388000
O0000668,C00179,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0000668,C00179,17568161-76b2-42cf-a4d4-80dece7cfca1,unknown,Chưa rõ,154000,1,154000
O0000669,C00179,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,1,50000
O0000670,C00179,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0000670,C00179,075fed30-08ae-44d6-b68b-432e3a4cf84a,unknown,Chưa rõ,27000,1,27000
O0000671,C00179,a0f19895-e025-4c9c-8cea-ba64c4207418,unknown,Chưa rõ,158000,1,158000
O0000672,C00179,c6d0db78-3341-4615-918d-57439dfb047c,unknown,Chưa rõ,215000,2,430000
O0000673,C00179,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,1,99000
O0000673,C00179,007225e8-0dbf-4cfe-a982-6605ce48490e,unknown,Chưa rõ,49000,2,98000
O0000674,C00180,dde87a59-2f8d-4102-bf1c-6426cac29c72,unknown,Chưa rõ,48000,1,48000
O0000675,C00181,44f5371d-715d-4f55-a2ed-42ea04c4954d,unknown,Chưa rõ,90000,1,90000
O0000675,C00181,03a5513e-b022-4ebb-b076-950d2bdb33ee,unknown,Chưa rõ,230000,1,230000
O0000675,C00181,260546a3-6701-4dd7-8b8b-a349cddef438,unknown,Chưa rõ,71000,1,71000
O0000676,C00181,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,2,138000
O0000676,C00181,11e9c8f3-8f7a-47d6-87eb-09941479e3e8,unknown,Chưa rõ,261000,1,261000
O0000677,C00181,c016955a-722e-4765-a123-a2f4f40b25ab,unknown,Chưa rõ,245000,1,245000
O0000677,C00181,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,1,266000
O0000677,C00181,54a728a0-ab03-49d5-9eca-ae36adff8507,unknown,Chưa rõ,286000,1,286000
O0000677,C00181,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,1,99000
O0000677,C00181,4fa39a2b-21eb-46e6-a3f3-6f8f0d018d2a,unknown,Chưa rõ,147000,1,147000
O0000677,C00181,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0000678,C00181,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0000678,C00181,871f690b-de88-4672-8653-bfb7b62d3020,unknown,Chưa rõ,267000,1,267000
O0000679,C00181,a5cb61c8-fa77-47db-b0fd-d5670ead8cb7,unknown,Chưa rõ,144000,1,144000
O0000680,C00181,15a4b65d-808d-4310-b691-410b13e559a2,unknown,Chưa rõ,210000,1,210000
O0000680,C00181,420e1b2d-96fe-491a-9bcb-838937ccac78,unknown,Chưa rõ,258000,1,258000
O0000681,C00181,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,2,250000
O0000681,C00181,871f690b-de88-4672-8653-bfb7b62d3020,unknown,Chưa rõ,267000,2,534000
O0000682,C00181,0e319247-8c70-46a0-91b4-8dd8eefd4c85,unknown,Chưa rõ,307000,1,307000
O0000682,C00181,b3e02f4c-b894-48d8-ab22-72ad3ab19011,unknown,Chưa rõ,274000,2,548000
O0000683,C00181,dde87a59-2f8d-4102-bf1c-6426cac29c72,unknown,Chưa rõ,48000,1,48000
O0000683,C00181,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0000683,C00181,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,1,625000
O0000683,C00181,416cfc8b-e788-464b-b20f-41f4dce7811f,unknown,Chưa rõ,112000,2,224000
O0000684,C00181,17568161-76b2-42cf-a4d4-80dece7cfca1,unknown,Chưa rõ,154000,1,154000
O0000684,C00181,17fe8044-360f-46df-8db7-716f265a392d,unknown,Chưa rõ,239000,1,239000
O0000685,C00181,c482e41e-8b28-4dcd-a117-ef3b3a06fb20,unknown,Chưa rõ,90000,1,90000
O0000686,C00182,fb1c1b39-78d0-4930-92a1-e65e72e6460f,unknown,Chưa rõ,129000,1,129000
O0000686,C00182,416cfc8b-e788-464b-b20f-41f4dce7811f,unknown,Chưa rõ,112000,1,112000
O0000687,C00183,b623c7ec-bfa1-4be0-a1b6-8838ed7a8e49,unknown,Chưa rõ,49000,1,49000
O0000687,C00183,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,1,266000
O0000688,C00183,a5cf50d7-54e7-4d9b-ae92-dbc311d791be,unknown,Chưa rõ,88000,2,176000
O0000689,C00183,4496e0ec-81f4-459a-aa8a-fd462a496b43,unknown,Chưa rõ,239000,1,239000
O0000690,C00183,c6d0db78-3341-4615-918d-57439dfb047c,unknown,Chưa rõ,215000,2,430000
O0000690,C00183,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0000690,C00183,f8cca01d-7e32-4ef7-ae65-cf6214a3ed01,unknown,Chưa rõ,127000,1,127000
O0000690,C00183,d05d6e4c-26c1-4d70-bd5e-c54c228d426d,unknown,Chưa rõ,132000,1,132000
O0000691,C00183,a73ac20b-875e-4424-aa02-a332306219da,unknown,Chưa rõ,311000,1,311000
O0000691,C00183,b623c7ec-bfa1-4be0-a1b6-8838ed7a8e49,unknown,Chưa rõ,49000,1,49000
O0000691,C00183,5cc6f248-00ff-4528-a325-1ebd742d12ec,unknown,Chưa rõ,189000,1,189000
O0000691,C00183,df075bd3-113d-4c8f-a016-0d52be6f4a5c,unknown,Chưa rõ,108000,1,108000
O0000692,C00183,a5cb61c8-fa77-47db-b0fd-d5670ead8cb7,unknown,Chưa rõ,144000,1,144000
O0000693,C00183,c482e41e-8b28-4dcd-a117-ef3b3a06fb20,unknown,Chưa rõ,90000,1,90000
O0000694,C00183,73c00873-28a5-400c-8fe2-72abb6cf1137,unknown,Chưa rõ,257000,2,514000
O0000694,C00183,03a5513e-b022-4ebb-b076-950d2bdb33ee,unknown,Chưa rõ,230000,1,230000
O0000695,C00183,379c2994-cba9-459f-843d-d404dc595c1c,unknown,Chưa rõ,182000,1,182000
O0000695,C00183,cfd03bb1-7607-4f84-ab3b-a59ab7be6349,unknown,Chưa rõ,56000,2,112000
O0000696,C00183,55349f36-9244-438a-b5f9-3ac5b18b1f2f,unknown,Chưa rõ,263000,1,263000
O0000696,C00183,df075bd3-113d-4c8f-a016-0d52be6f4a5c,unknown,Chưa rõ,108000,1,108000
O0000696,C00183,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,1,69000
O0000697,C00183,89377be7-b971-415c-8f6f-b2415d9840b5,unknown,Chưa rõ,86000,1,86000
O0000698,C00183,cb96586f-2e01-4f21-9a70-3988daf0c5a5,unknown,Chưa rõ,230000,1,230000
O0000698,C00183,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0000698,C00183,73c00873-28a5-400c-8fe2-72abb6cf1137,unknown,Chưa rõ,257000,1,257000
O0000698,C00183,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,1,50000
O0000699,C00183,e72e0263-cfec-41e6-83da-de623a7af1e5,unknown,Chưa rõ,118000,1,118000
O0000700,C00183,3aaaa540-28cb-491c-b678-d134120aaa06,unknown,Chưa rõ,109000,1,109000
O0000700,C00183,0e22f933-bf79-4b28-87df-d0960351caa2,unknown,Chưa rõ,108000,1,108000
O0000700,C00183,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,1,198000
O0000700,C00183,17fe8044-360f-46df-8db7-716f265a392d,unknown,Chưa rõ,239000,1,239000
O0000701,C00183,c482e41e-8b28-4dcd-a117-ef3b3a06fb20,unknown,Chưa rõ,90000,1,90000
O0000701,C00183,420e1b2d-96fe-491a-9bcb-838937ccac78,unknown,Chưa rõ,258000,1,258000
O0000701,C00183,2a4632dd-277f-4872-8a81-d90febc80b85,unknown,Chưa rõ,159000,1,159000
O0000702,C00184,420e1b2d-96fe-491a-9bcb-838937ccac78,unknown,Chưa rõ,258000,1,258000
O0000702,C00184,4fa39a2b-21eb-46e6-a3f3-6f8f0d018d2a,unknown,Chưa rõ,147000,1,147000
O0000702,C00184,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0000702,C00184,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,1,77000
O0000703,C00184,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,2,282000
O0000704,C00184,a55a0808-24d5-4157-86c7-4837c61122c6,unknown,Chưa rõ,65000,2,130000
O0000705,C00184,420e1b2d-96fe-491a-9bcb-838937ccac78,unknown,Chưa rõ,258000,1,258000
O0000705,C00184,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,2,278000
O0000705,C00184,379c2994-cba9-459f-843d-d404dc595c1c,unknown,Chưa rõ,182000,1,182000
O0000706,C00184,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0000706,C00184,8cdc805a-c904-48d3-8fa0-85d3d5188654,unknown,Chưa rõ,67000,1,67000
O0000706,C00184,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,1,139000
O0000707,C00184,4fa39a2b-21eb-46e6-a3f3-6f8f0d018d2a,unknown,Chưa rõ,147000,1,147000
O0000708,C00184,e1df07c2-c123-49d1-9de3-e836c03452a9,unknown,Chưa rõ,69000,1,69000
O0000708,C00184,17fe8044-360f-46df-8db7-716f265a392d,unknown,Chưa rõ,239000,1,239000
O0000708,C00184,3aaaa540-28cb-491c-b678-d134120aaa06,unknown,Chưa rõ,109000,1,109000
O0000709,C00184,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,1,49000
O0000710,C00184,54ca5478-c63e-44c9-8819-435d2f2589a5,unknown,Chưa rõ,149000,2,298000
O0000711,C00184,64b1808c-a807-4838-a89f-a9d8a9135569,unknown,Chưa rõ,164000,1,164000
O0000711,C00184,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,1,174000
O0000711,C00184,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,2,232000
O0000711,C00184,ea6ecdd7-e7e7-4668-b374-7f2f47423ac2,unknown,Chưa rõ,311000,1,311000
O0000712,C00184,2a4632dd-277f-4872-8a81-d90febc80b85,unknown,Chưa rõ,159000,1,159000
O0000713,C00184,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,2,430000
O0000713,C00184,5cc6f248-00ff-4528-a325-1ebd742d12ec,unknown,Chưa rõ,189000,1,189000
O0000714,C00184,b7df484e-c239-4a16-8cf2-b9fca987b3f4,unknown,Chưa rõ,154000,2,308000
O0000714,C00184,fb1c1b39-78d0-4930-92a1-e65e72e6460f,unknown,Chưa rõ,129000,1,129000
O0000714,C00184,6ad8da4d-2a12-462e-8f10-f584db89a949,unknown,Chưa rõ,130000,1,130000
O0000714,C00184,53e4d7ed-cace-4bd5-88a7-8faaeee63b22,unknown,Chưa rõ,263000,2,526000
O0000714,C00184,7f9d30c3-dcc2-4571-a427-6e1d1c4159a1,unknown,Chưa rõ,106000,1,106000
O0000714,C00184,b9273a6d-1caf-46ac-973d-f67fceddd599,unknown,Chưa rõ,30000,1,30000
O0000715,C00184,ff0a6e33-a51c-498b-88f5-92f2a334ec22,unknown,Chưa rõ,68000,1,68000
O0000715,C00184,6ad8da4d-2a12-462e-8f10-f584db89a949,unknown,Chưa rõ,130000,2,260000
O0000716,C00184,b201553d-821d-482b-85ce-18fbaea91c8a,unknown,Chưa rõ,249000,2,498000
O0000716,C00184,11331b1e-e348-4b21-9f7d-8c9bbfb343c9,unknown,Chưa rõ,139000,1,139000
O0000716,C00184,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,1,188000
O0000717,C00184,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0000717,C00184,d2058b82-e132-4211-90bf-76a47f24bd9d,unknown,Chưa rõ,158000,1,158000
O0000717,C00184,c51f5660-f42d-48eb-b80c-17c68408e929,unknown,Chưa rõ,163000,1,163000
O0000717,C00184,7a02f253-07c1-4f25-a171-3607b8fb5d3a,unknown,Chưa rõ,298000,1,298000
O0000717,C00184,a5cb61c8-fa77-47db-b0fd-d5670ead8cb7,unknown,Chưa rõ,144000,2,288000
O0000718,C00185,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,2,154000
O0000718,C00185,64b1808c-a807-4838-a89f-a9d8a9135569,unknown,Chưa rõ,164000,1,164000
O0000718,C00185,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,2,396000
O0000719,C00185,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,1,188000
O0000719,C00185,2a4632dd-277f-4872-8a81-d90febc80b85,unknown,Chưa rõ,159000,1,159000
O0000719,C00185,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0000720,C00185,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0000720,C00185,97a59ebf-8433-4f8a-adbf-ba7480747216,unknown,Chưa rõ,194000,1,194000
O0000721,C00185,7c5c7aee-7f2a-4554-9682-dd7291ebb33e,unknown,Chưa rõ,248000,1,248000
O0000721,C00185,1ad6f956-60b5-4d3b-8206-7b330fd82d64,unknown,Chưa rõ,235000,2,470000
O0000722,C00185,a7f4ad59-1abe-4c4a-afcd-6c5a6dbeea1c,unknown,Chưa rõ,335000,1,335000
O0000722,C00185,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,1,77000
O0000722,C00185,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0000723,C00185,5d7a9faa-ce20-4bad-97aa-00dcd2e8224d,unknown,Chưa rõ,110000,1,110000
O0000723,C00185,24c2bc58-6ee6-4a44-8e58-83992fe0566b,unknown,Chưa rõ,56000,2,112000
O0000723,C00185,8666b065-2845-428d-899c-9ff9ae7ba2a7,unknown,Chưa rõ,195000,1,195000
O0000724,C00185,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,1,198000
O0000724,C00185,ff0a6e33-a51c-498b-88f5-92f2a334ec22,unknown,Chưa rõ,68000,1,68000
O0000724,C00185,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,1,77000
O0000725,C00185,bd939fbd-42a6-42d5-8c8b-6380667d280c,unknown,Chưa rõ,168000,1,168000
O0000725,C00185,54a728a0-ab03-49d5-9eca-ae36adff8507,unknown,Chưa rõ,286000,1,286000
O0000726,C00186,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0000726,C00186,1ad6f956-60b5-4d3b-8206-7b330fd82d64,unknown,Chưa rõ,235000,2,470000
O0000726,C00186,3aaaa540-28cb-491c-b678-d134120aaa06,unknown,Chưa rõ,109000,1,109000
O0000727,C00187,89377be7-b971-415c-8f6f-b2415d9840b5,unknown,Chưa rõ,86000,1,86000
O0000728,C00187,24c2bc58-6ee6-4a44-8e58-83992fe0566b,unknown,Chưa rõ,56000,1,56000
O0000729,C00187,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,2,334000
O0000729,C00187,420e1b2d-96fe-491a-9bcb-838937ccac78,unknown,Chưa rõ,258000,1,258000
O0000729,C00187,c016955a-722e-4765-a123-a2f4f40b25ab,unknown,Chưa rõ,245000,2,490000
O0000730,C00187,a7f4ad59-1abe-4c4a-afcd-6c5a6dbeea1c,unknown,Chưa rõ,335000,1,335000
O0000730,C00187,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,2,282000
O0000730,C00187,a1825861-3d16-4853-ad20-8edbd11d45a0,unknown,Chưa rõ,78000,2,156000
O0000731,C00187,8f3f129d-3a04-4c68-81e7-82547dead958,unknown,Chưa rõ,66000,1,66000
O0000731,C00187,cfd03bb1-7607-4f84-ab3b-a59ab7be6349,unknown,Chưa rõ,56000,1,56000
O0000731,C00187,5f725e60-c9aa-45d8-a115-055c0c2ccfcb,unknown,Chưa rõ,230000,1,230000
O0000731,C00187,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0000732,C00187,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,1,125000
O0000732,C00187,53e4d7ed-cace-4bd5-88a7-8faaeee63b22,unknown,Chưa rõ,263000,1,263000
O0000733,C00187,5f725e60-c9aa-45d8-a115-055c0c2ccfcb,unknown,Chưa rõ,230000,1,230000
O0000733,C00187,ab38c530-f595-46fd-87db-a566d7f1d7f0,unknown,Chưa rõ,278000,1,278000
O0000733,C00187,b201553d-821d-482b-85ce-18fbaea91c8a,unknown,Chưa rõ,249000,1,249000
O0000733,C00187,d2058b82-e132-4211-90bf-76a47f24bd9d,unknown,Chưa rõ,158000,2,316000
O0000733,C00187,ea66a53a-9c4c-4396-8d82-0cb99725baf8,unknown,Chưa rõ,189000,1,189000
O0000733,C00187,d05d6e4c-26c1-4d70-bd5e-c54c228d426d,unknown,Chưa rõ,132000,2,264000
O0000733,C00187,dbd67070-b6e6-49aa-abce-e577eee4c7c4,unknown,Chưa rõ,77000,1,77000
O0000734,C00187,4cc15b70-4c0e-4e41-9abf-e83cd0fbd96a,unknown,Chưa rõ,140000,1,140000
O0000734,C00187,4cc15b70-4c0e-4e41-9abf-e83cd0fbd96a,unknown,Chưa rõ,140000,1,140000
O0000734,C00187,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0000735,C00187,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,1,50000
O0000735,C00187,19329c16-6550-4b78-8ef3-4d8bb13da066,unknown,Chưa rõ,59000,1,59000
O0000735,C00187,b623c7ec-bfa1-4be0-a1b6-8838ed7a8e49,unknown,Chưa rõ,49000,2,98000
O0000736,C00187,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,1,139000
O0000736,C00187,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,1,152000
O0000737,C00187,73c00873-28a5-400c-8fe2-72abb6cf1137,unknown,Chưa rõ,257000,1,257000
O0000738,C00188,4b4b83a3-cb31-4a29-90eb-18fad376ae50,unknown,Chưa rõ,108000,1,108000
O0000739,C00188,55349f36-9244-438a-b5f9-3ac5b18b1f2f,unknown,Chưa rõ,263000,1,263000
O0000740,C00188,bd939fbd-42a6-42d5-8c8b-6380667d280c,unknown,Chưa rõ,168000,1,168000
O0000740,C00188,5cc6f248-00ff-4528-a325-1ebd742d12ec,unknown,Chưa rõ,189000,1,189000
O0000741,C00189,ab38c530-f595-46fd-87db-a566d7f1d7f0,unknown,Chưa rõ,278000,2,556000
O0000742,C00190,b9273a6d-1caf-46ac-973d-f67fceddd599,unknown,Chưa rõ,30000,1,30000
O0000742,C00190,c016955a-722e-4765-a123-a2f4f40b25ab,unknown,Chưa rõ,245000,1,245000
O0000742,C00190,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0000742,C00190,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,1,152000
O0000743,C00191,e1df07c2-c123-49d1-9de3-e836c03452a9,unknown,Chưa rõ,69000,1,69000
O0000743,C00191,7f9d30c3-dcc2-4571-a427-6e1d1c4159a1,unknown,Chưa rõ,106000,1,106000
O0000743,C00191,135e4a5f-64c4-405c-aa58-506e6cc471e4,unknown,Chưa rõ,249000,2,498000
O0000744,C00192,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0000744,C00192,416cfc8b-e788-464b-b20f-41f4dce7811f,unknown,Chưa rõ,112000,2,224000
O0000744,C00192,b623c7ec-bfa1-4be0-a1b6-8838ed7a8e49,unknown,Chưa rõ,49000,1,49000
O0000744,C00192,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,1,99000
O0000744,C00192,d2058b82-e132-4211-90bf-76a47f24bd9d,unknown,Chưa rõ,158000,2,316000
O0000745,C00193,a7f4ad59-1abe-4c4a-afcd-6c5a6dbeea1c,unknown,Chưa rõ,335000,2,670000
O0000746,C00194,bd939fbd-42a6-42d5-8c8b-6380667d280c,unknown,Chưa rõ,168000,1,168000
O0000747,C00195,df075bd3-113d-4c8f-a016-0d52be6f4a5c,unknown,Chưa rõ,108000,2,216000
O0000748,C00195,dde87a59-2f8d-4102-bf1c-6426cac29c72,unknown,Chưa rõ,48000,2,96000
O0000748,C00195,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,1,188000
O0000749,C00195,4cc15b70-4c0e-4e41-9abf-e83cd0fbd96a,unknown,Chưa rõ,140000,2,280000
O0000750,C00195,135e4a5f-64c4-405c-aa58-506e6cc471e4,unknown,Chưa rõ,249000,1,249000
O0000751,C00195,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0000751,C00195,d50a9451-28ee-4264-8a04-f5236f7a1411,unknown,Chưa rõ,308000,1,308000
O0000751,C00195,b7df484e-c239-4a16-8cf2-b9fca987b3f4,unknown,Chưa rõ,154000,1,154000
O0000751,C00195,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0000752,C00195,e72e0263-cfec-41e6-83da-de623a7af1e5,unknown,Chưa rõ,118000,2,236000
O0000752,C00195,11e9c8f3-8f7a-47d6-87eb-09941479e3e8,unknown,Chưa rõ,261000,1,261000
O0000753,C00195,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0000754,C00195,521833f0-f0e7-4385-846f-c2c38313b783,unknown,Chưa rõ,109000,1,109000
O0000754,C00195,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,1,152000
O0000754,C00195,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,1,188000
O0000755,C00195,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,2,282000
O0000755,C00195,d05d6e4c-26c1-4d70-bd5e-c54c228d426d,unknown,Chưa rõ,132000,1,132000
O0000756,C00195,8cdc805a-c904-48d3-8fa0-85d3d5188654,unknown,Chưa rõ,67000,1,67000
O0000756,C00195,075fed30-08ae-44d6-b68b-432e3a4cf84a,unknown,Chưa rõ,27000,1,27000
O0000756,C00195,bd939fbd-42a6-42d5-8c8b-6380667d280c,unknown,Chưa rõ,168000,2,336000
O0000756,C00195,54a728a0-ab03-49d5-9eca-ae36adff8507,unknown,Chưa rõ,286000,2,572000
O0000756,C00195,b201553d-821d-482b-85ce-18fbaea91c8a,unknown,Chưa rõ,249000,1,249000
O0000756,C00195,64b1808c-a807-4838-a89f-a9d8a9135569,unknown,Chưa rõ,164000,1,164000
O0000757,C00195,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,2,348000
O0000758,C00195,260546a3-6701-4dd7-8b8b-a349cddef438,unknown,Chưa rõ,71000,2,142000
O0000759,C00195,7a02f253-07c1-4f25-a171-3607b8fb5d3a,unknown,Chưa rõ,298000,1,298000
O0000760,C00195,0e22f933-bf79-4b28-87df-d0960351caa2,unknown,Chưa rõ,108000,1,108000
O0000760,C00195,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,1,139000
O0000760,C00195,4b4b83a3-cb31-4a29-90eb-18fad376ae50,unknown,Chưa rõ,108000,1,108000
O0000761,C00195,5f725e60-c9aa-45d8-a115-055c0c2ccfcb,unknown,Chưa rõ,230000,1,230000
O0000761,C00195,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,1,198000
O0000761,C00195,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,2,250000
