customer_id,first_purchase_date,acquisition_channel,campaign_type,acquisition_cost,recency,frequency_90d,monetary_90d,avg_order_value,product_diversity,return_rate,email_open_rate,support_ticket_count,CLV_target,money_unit_note
C02133,2025-04-21,Direct,Organic,0.0,239,1,359886.07,359886.07,1,0.07,0.52,0,215931.64,same unit as product_data_base.price_current
C02134,2025-05-02,Google,Retargeting,4.09,228,1,412771.89,412771.89,1,0.07,0.24,0,247663.13,same unit as product_data_base.price_current
C02135,2023-01-22,Affiliate,Prospecting,7.5,900,1,374325.19,374325.19,1,0.62,0.21,0,224595.12,same unit as product_data_base.price_current
C02136,2025-04-21,Direct,Organic,0.0,162,3,1406274.69,468758.23,1,0.05,0.35,0,2371527.06,same unit as product_data_base.price_current
C02137,2023-04-08,Email,Retargeting,1.61,900,3,2226920.68,742306.89,1,0.0,0.68,0,1336152.41,same unit as product_data_base.price_current
C02138,2024-03-10,Direct,Organic,0.0,646,1,336994.14,336994.14,1,0.0,0.16,0,202196.48,same unit as product_data_base.price_current
C02139,2024-09-28,Google,Prospecting,17.23,276,8,3658073.61,457259.2,1,0.0,0.44,0,2194844.17,same unit as product_data_base.price_current
C02140,2024-08-10,Direct,Organic,0.0,465,3,1833519.85,611173.28,1,0.0,0.56,0,1100111.91,same unit as product_data_base.price_current
C02141,2023-12-10,Meta,Retargeting,9.52,564,12,7652272.56,637689.38,1,0.14,0.32,1,4591363.54,same unit as product_data_base.price_current
C02142,2024-07-24,Meta,Prospecting,10.74,510,1,381832.39,381832.39,1,0.18,0.15,1,229099.43,same unit as product_data_base.price_current
C02143,2024-09-02,Google,Prospecting,16.61,386,5,1027249.6,205449.92,1,0.0,0.24,0,616349.76,same unit as product_data_base.price_current
C02144,2023-08-31,Google,Prospecting,13.74,750,2,304619.7,152309.85,1,0.0,0.46,0,182771.82,same unit as product_data_base.price_current
C02145,2024-07-14,Google,Prospecting,23.07,520,1,469647.2,469647.2,1,0.0,0.21,0,281788.32,same unit as product_data_base.price_current
C02146,2025-08-17,Google,Prospecting,17.1,52,10,7148668.49,714866.85,1,0.29,0.53,1,17757338.38,same unit as product_data_base.price_current
C02147,2023-02-01,Google,Prospecting,19.64,881,2,1157579.61,578789.8,1,0.0,0.3,1,694547.76,same unit as product_data_base.price_current
C02148,2024-01-26,Google,Prospecting,21.32,620,5,3250771.0,650154.2,1,0.02,0.51,0,1950462.6,same unit as product_data_base.price_current
C02149,2023-10-04,Meta,Prospecting,1.33,660,3,1325322.9,441774.3,1,0.0,0.22,0,795193.74,same unit as product_data_base.price_current
C02150,2024-06-15,Affiliate,Prospecting,9.86,456,11,4654179.82,423107.26,1,0.0,0.47,0,2792507.89,same unit as product_data_base.price_current
C02151,2024-01-18,Direct,Organic,0.0,698,1,146317.45,146317.45,1,0.24,0.51,0,87790.47,same unit as product_data_base.price_current
C02152,2025-06-02,Direct,Organic,0.0,197,1,163087.23,163087.23,1,0.0,0.31,1,127509.55,same unit as product_data_base.price_current
C02153,2023-08-02,Google,Prospecting,18.66,867,1,527957.95,527957.95,1,0.07,0.22,0,316774.77,same unit as product_data_base.price_current
C02154,2024-01-11,Google,Prospecting,11.28,705,1,65680.71,65680.71,1,0.32,0.39,1,39408.43,same unit as product_data_base.price_current
C02155,2025-01-13,Affiliate,Prospecting,11.37,337,1,154060.97,154060.97,1,0.43,0.49,0,92436.58,same unit as product_data_base.price_current
C02156,2023-08-01,Direct,Organic,0.0,580,10,7608128.29,760812.83,1,0.0,0.48,0,4564876.97,same unit as product_data_base.price_current
C02157,2023-03-20,Direct,Organic,0.0,900,1,642381.22,642381.22,1,0.0,0.36,1,385428.73,same unit as product_data_base.price_current
C02158,2024-09-19,Google,Retargeting,10.45,289,10,5260639.77,526063.98,1,0.0,0.21,0,3156383.86,same unit as product_data_base.price_current
C02159,2024-08-26,Google,Retargeting,6.34,221,14,6049852.84,432132.35,1,0.1,0.42,1,3629911.7,same unit as product_data_base.price_current
C02160,2025-02-20,Direct,Organic,0.0,246,2,96894.05,48447.02,1,0.05,0.53,0,58136.43,same unit as product_data_base.price_current
C02161,2025-09-27,Meta,Prospecting,0.58,80,1,400765.42,400765.42,1,0.16,0.12,1,860948.76,same unit as product_data_base.price_current
C02162,2024-11-10,Google,Prospecting,15.6,401,1,90652.37,90652.37,1,0.0,0.06,0,54391.42,same unit as product_data_base.price_current
C02163,2023-02-27,Direct,Organic,0.0,900,5,3014939.97,602987.99,1,0.0,0.62,1,1808963.98,same unit as product_data_base.price_current
C02164,2025-11-15,Email,Retargeting,1.0,3,4,988630.17,247157.54,1,0.0,0.71,0,4781539.31,same unit as product_data_base.price_current
C02165,2025-05-30,Google,Prospecting,0.63,200,1,1593986.85,1593986.85,1,0.0,0.35,0,1031593.89,same unit as product_data_base.price_current
C02166,2024-03-22,Google,Prospecting,20.07,634,1,432968.86,432968.86,1,0.0,0.24,1,259781.32,same unit as product_data_base.price_current
C02167,2023-03-07,Affiliate,Retargeting,12.08,900,1,277762.46,277762.46,1,0.0,0.2,1,166657.48,same unit as product_data_base.price_current
C02168,2025-10-08,Google,Prospecting,15.34,18,2,679339.23,339669.61,1,0.13,0.43,0,1608971.35,same unit as product_data_base.price_current
C02169,2023-08-15,Direct,Organic,0.0,670,11,3328915.11,302628.65,1,0.0,0.27,1,1997349.07,same unit as product_data_base.price_current
C02170,2025-02-12,Email,Retargeting,2.01,307,1,456134.73,456134.73,1,0.03,0.37,0,273680.84,same unit as product_data_base.price_current
C02171,2024-11-09,Email,Retargeting,2.87,274,3,1475390.93,491796.98,1,0.0,0.58,0,885234.56,same unit as product_data_base.price_current
C02172,2024-08-23,Email,Retargeting,1.94,391,9,6673306.76,741478.53,1,0.55,0.7,1,4003984.06,same unit as product_data_base.price_current
C02173,2024-01-14,Google,Prospecting,11.74,455,3,2688227.41,896075.8,1,0.0,0.48,1,1612936.45,same unit as product_data_base.price_current
C02174,2024-12-09,Google,Prospecting,0.5,372,1,468155.25,468155.25,1,0.0,0.4,0,280893.15,same unit as product_data_base.price_current
C02175,2023-11-03,Google,Retargeting,9.85,774,1,225962.63,225962.63,1,0.11,0.15,0,135577.58,same unit as product_data_base.price_current
C02176,2025-02-17,Meta,Prospecting,15.51,302,1,517970.84,517970.84,1,0.24,0.37,0,310782.5,same unit as product_data_base.price_current
C02177,2024-05-18,Meta,Prospecting,18.57,577,1,721242.51,721242.51,1,0.15,0.39,0,432745.51,same unit as product_data_base.price_current
C02178,2023-09-25,Meta,Prospecting,0.5,813,1,264549.37,264549.37,1,0.2,0.38,3,158729.62,same unit as product_data_base.price_current
C02179,2023-01-08,Direct,Organic,0.0,900,4,2092185.59,523046.4,1,0.0,0.59,0,1255311.35,same unit as product_data_base.price_current
C02180,2024-05-22,Meta,Prospecting,25.46,500,2,881135.11,440567.56,1,0.22,0.47,1,528681.07,same unit as product_data_base.price_current
C02181,2024-04-20,Meta,Retargeting,3.63,605,1,629755.16,629755.16,1,0.27,0.14,0,377853.1,same unit as product_data_base.price_current
C02182,2023-06-13,Meta,Prospecting,19.56,900,1,590124.25,590124.25,1,0.09,0.43,2,354074.55,same unit as product_data_base.price_current
C02183,2024-04-29,Email,Retargeting,0.28,373,5,3486278.24,697255.65,1,0.06,0.44,0,2091766.95,same unit as product_data_base.price_current
C02184,2024-07-20,Meta,Prospecting,8.35,384,2,250475.01,125237.51,1,0.0,0.41,0,150285.01,same unit as product_data_base.price_current
C02185,2025-06-23,Google,Prospecting,12.19,176,1,171407.94,171407.94,1,0.0,0.26,0,102844.76,same unit as product_data_base.price_current
C02186,2024-07-12,Meta,Prospecting,6.87,522,1,1226692.01,1226692.01,1,0.23,0.39,0,736015.21,same unit as product_data_base.price_current
C02187,2023-08-26,Direct,Organic,0.0,758,2,1123709.19,561854.6,1,0.0,0.37,0,674225.52,same unit as product_data_base.price_current
C02188,2024-07-07,Affiliate,Prospecting,5.03,330,12,9209030.93,767419.24,1,0.0,0.43,0,5525418.56,same unit as product_data_base.price_current
C02189,2025-04-07,Affiliate,Prospecting,12.36,253,1,636109.66,636109.66,1,0.0,0.38,0,381665.8,same unit as product_data_base.price_current
C02190,2024-04-12,Google,Prospecting,13.62,576,3,2365682.42,788560.81,1,0.19,0.18,0,1419409.45,same unit as product_data_base.price_current
C02191,2024-01-21,Email,Retargeting,3.5,695,1,375010.58,375010.58,1,0.0,0.54,0,225006.35,same unit as product_data_base.price_current
C02192,2025-02-13,Google,Prospecting,23.39,306,1,432965.79,432965.79,1,0.0,0.38,0,259779.47,same unit as product_data_base.price_current
C02193,2025-04-27,Meta,Prospecting,0.97,18,18,9499520.59,527751.14,1,0.0,0.56,1,104972598.79,same unit as product_data_base.price_current
C02194,2024-01-22,Google,Retargeting,5.8,583,4,2111817.03,527954.26,1,0.09,0.25,0,1267090.22,same unit as product_data_base.price_current
C02195,2025-05-26,Meta,Retargeting,4.84,131,8,3893742.83,486717.85,1,0.0,0.35,1,5403661.1,same unit as product_data_base.price_current
C02196,2023-09-16,Direct,Organic,0.0,613,7,5312948.1,758992.59,1,0.0,0.51,0,3187768.86,same unit as product_data_base.price_current
C02197,2023-10-10,Meta,Retargeting,3.16,798,1,1949790.76,1949790.76,1,0.41,0.41,0,1169874.46,same unit as product_data_base.price_current
C02198,2023-02-09,Google,Prospecting,24.54,860,10,4418400.49,441840.05,1,0.0,0.29,1,2651040.3,same unit as product_data_base.price_current
C02199,2024-04-30,Google,Prospecting,22.03,387,4,2034704.44,508676.11,1,0.0,0.27,0,1220822.67,same unit as product_data_base.price_current
C02200,2025-07-17,Google,Prospecting,31.1,152,1,716616.2,716616.2,1,0.0,0.5,0,2203171.02,same unit as product_data_base.price_current
C02201,2023-08-08,Direct,Organic,0.0,784,2,1023153.35,511576.67,1,0.0,0.43,0,613892.01,same unit as product_data_base.price_current
C02202,2025-10-11,Email,Retargeting,1.43,66,1,631719.66,631719.66,1,0.05,0.46,0,1719888.29,same unit as product_data_base.price_current
C02203,2025-10-20,Email,Retargeting,2.15,57,1,195642.95,195642.95,1,0.31,0.61,1,376824.93,same unit as product_data_base.price_current
C02204,2024-09-04,Google,Prospecting,13.53,399,3,1651518.64,550506.21,1,0.09,0.39,1,990911.18,same unit as product_data_base.price_current
C02205,2025-07-16,Meta,Retargeting,4.81,25,9,4403417.88,489268.65,1,0.31,0.31,1,9675259.03,same unit as product_data_base.price_current
C02206,2024-11-18,Google,Retargeting,9.84,217,8,4893390.86,611673.86,1,0.33,0.28,2,2936034.52,same unit as product_data_base.price_current
C02207,2024-09-04,Affiliate,Retargeting,14.1,425,3,1149153.23,383051.08,1,0.36,0.25,1,689491.94,same unit as product_data_base.price_current
C02208,2023-09-17,Affiliate,Prospecting,10.45,821,1,482822.28,482822.28,1,0.0,0.26,0,289693.37,same unit as product_data_base.price_current
C02209,2025-09-16,Email,Retargeting,2.5,91,1,284793.44,284793.44,1,0.3,0.83,0,1024975.13,same unit as product_data_base.price_current
C02210,2025-08-23,Meta,Retargeting,5.82,12,9,3996971.98,444108.0,1,0.0,0.43,0,26221482.67,same unit as product_data_base.price_current
C02211,2024-01-01,Meta,Retargeting,8.54,715,1,249228.99,249228.99,1,0.08,0.26,0,149537.39,same unit as product_data_base.price_current
C02212,2024-06-27,Google,Prospecting,24.25,440,3,2423629.78,807876.59,1,0.0,0.21,0,1454177.87,same unit as product_data_base.price_current
C02213,2024-10-10,Direct,Organic,0.0,432,1,164837.87,164837.87,1,0.04,0.5,1,98902.72,same unit as product_data_base.price_current
C02214,2025-03-24,Email,Retargeting,1.11,187,4,1465788.76,366447.19,1,0.0,0.42,1,1085558.87,same unit as product_data_base.price_current
C02215,2025-11-05,Direct,Organic,0.0,41,1,156897.43,156897.43,1,0.0,0.41,0,703913.56,same unit as product_data_base.price_current
C02216,2024-07-28,Google,Prospecting,16.29,419,6,3225484.19,537580.7,1,0.37,0.09,2,1935290.51,same unit as product_data_base.price_current
C02217,2025-10-09,Meta,Prospecting,11.06,68,1,489247.97,489247.97,1,0.0,0.13,0,1243324.7,same unit as product_data_base.price_current
C02218,2024-10-31,Meta,Prospecting,9.21,323,7,1302788.71,186112.67,1,0.2,0.27,2,781673.23,same unit as product_data_base.price_current
C02219,2023-09-26,Meta,Retargeting,8.95,812,1,712780.84,712780.84,1,0.0,0.19,0,427668.51,same unit as product_data_base.price_current
C02220,2025-07-12,Google,Prospecting,14.35,74,4,1036299.89,259074.97,1,0.09,0.06,1,2593613.03,same unit as product_data_base.price_current
C02221,2023-09-04,Meta,Prospecting,15.84,834,1,451838.21,451838.21,1,0.0,0.18,0,271102.93,same unit as product_data_base.price_current
C02222,2023-05-11,Email,Retargeting,2.19,755,5,2296658.19,459331.64,1,0.26,0.39,2,1377994.92,same unit as product_data_base.price_current
C02223,2023-12-19,Email,Retargeting,1.58,728,1,108334.39,108334.39,1,0.21,0.43,0,65000.64,same unit as product_data_base.price_current
C02224,2023-07-15,Meta,Prospecting,4.27,762,10,6049628.69,604962.87,1,0.07,0.26,0,3629777.21,same unit as product_data_base.price_current
C02225,2025-07-18,Meta,Prospecting,10.9,6,4,1142674.81,285668.7,1,0.0,0.45,0,5052530.17,same unit as product_data_base.price_current
C02226,2025-10-18,Meta,Prospecting,16.17,14,10,3478686.07,347868.61,1,0.0,0.18,1,5720694.85,same unit as product_data_base.price_current
C02227,2024-10-06,Email,Retargeting,2.04,436,1,655823.25,655823.25,1,0.04,0.58,0,393493.95,same unit as product_data_base.price_current
C02228,2023-08-15,Google,Retargeting,0.5,696,4,2107393.09,526848.27,1,0.0,0.22,1,1264435.85,same unit as product_data_base.price_current
C02229,2024-12-01,Meta,Prospecting,17.87,253,8,1591053.38,198881.67,1,0.0,0.52,2,954632.03,same unit as product_data_base.price_current
C02230,2023-09-22,Direct,Organic,0.0,630,7,4889725.94,698532.28,1,0.02,0.63,0,2933835.56,same unit as product_data_base.price_current
C02231,2024-10-07,Google,Retargeting,5.06,250,7,3700943.18,528706.17,1,0.26,0.21,1,2220565.91,same unit as product_data_base.price_current
C02232,2023-07-30,Google,Retargeting,9.0,870,1,234752.62,234752.62,1,0.32,0.34,0,140851.57,same unit as product_data_base.price_current
C02233,2025-07-31,Email,Retargeting,2.45,138,1,284925.12,284925.12,1,0.0,0.47,0,695350.26,same unit as product_data_base.price_current
C02234,2024-04-01,Direct,Organic,0.0,454,13,9255124.08,711932.62,1,0.0,0.41,0,5553074.45,same unit as product_data_base.price_current
C02235,2024-12-25,Email,Retargeting,2.18,356,1,70843.56,70843.56,1,0.39,0.31,0,42506.13,same unit as product_data_base.price_current
C02236,2025-09-08,Google,Prospecting,29.18,48,2,394432.58,197216.29,1,0.33,0.34,3,854428.98,same unit as product_data_base.price_current
C02237,2024-08-10,Google,Retargeting,10.5,323,6,3795992.51,632665.42,1,0.0,0.36,0,2277595.5,same unit as product_data_base.price_current
C02238,2024-04-20,Direct,Organic,0.0,605,1,928298.73,928298.73,1,0.0,0.43,0,556979.24,same unit as product_data_base.price_current
C02239,2025-09-12,Google,Prospecting,12.83,95,1,110284.41,110284.41,1,0.49,0.34,2,171988.08,same unit as product_data_base.price_current
C02240,2023-06-05,Email,Retargeting,1.52,801,6,4050020.54,675003.42,1,0.12,0.34,1,2430012.32,same unit as product_data_base.price_current
C02241,2023-07-09,Direct,Organic,0.0,891,1,394440.92,394440.92,1,0.0,0.33,0,236664.55,same unit as product_data_base.price_current
C02242,2025-09-07,Direct,Organic,0.0,100,1,568421.58,568421.58,1,0.1,0.48,0,2377529.76,same unit as product_data_base.price_current
C02243,2024-06-29,Meta,Prospecting,12.55,346,3,871140.68,290380.23,1,0.13,0.47,0,522684.41,same unit as product_data_base.price_current
C02244,2023-02-10,Meta,Prospecting,10.89,900,1,278317.82,278317.82,1,0.13,0.28,0,166990.69,same unit as product_data_base.price_current
C02245,2023-11-03,Meta,Prospecting,15.22,647,6,3340094.41,556682.4,1,0.42,0.19,0,2004056.64,same unit as product_data_base.price_current
C02246,2025-07-31,Email,Retargeting,0.89,20,18,9615161.86,534175.66,1,0.25,0.56,1,41628288.18,same unit as product_data_base.price_current
C02247,2023-12-04,Google,Prospecting,25.68,743,1,498845.93,498845.93,1,0.09,0.41,0,299307.56,same unit as product_data_base.price_current
C02248,2025-08-10,Meta,Retargeting,6.12,128,1,337715.28,337715.28,1,0.0,0.32,0,678608.16,same unit as product_data_base.price_current
C02249,2023-10-06,Meta,Prospecting,21.12,714,8,4572714.92,571589.37,1,0.18,0.19,1,2743628.95,same unit as product_data_base.price_current
C02250,2025-06-14,Meta,Prospecting,5.9,185,1,171748.04,171748.04,1,0.35,0.46,0,130398.14,same unit as product_data_base.price_current
C02251,2023-09-30,Meta,Prospecting,5.92,741,4,1533293.85,383323.46,1,0.0,0.49,0,919976.31,same unit as product_data_base.price_current
C02252,2025-04-16,Meta,Prospecting,19.48,164,11,4435016.01,403183.27,1,0.0,0.49,1,5404494.07,same unit as product_data_base.price_current
C02253,2024-09-11,Email,Retargeting,1.28,323,10,8375664.55,837566.45,1,0.0,0.36,0,5025398.73,same unit as product_data_base.price_current
C02254,2025-05-11,Meta,Prospecting,7.02,27,4,1334467.73,333616.93,1,0.0,0.36,0,3378943.06,same unit as product_data_base.price_current
C02255,2025-07-19,Meta,Prospecting,19.98,150,1,756316.57,756316.57,1,0.0,0.35,0,1026761.1,same unit as product_data_base.price_current
C02256,2023-10-16,Direct,Organic,0.0,592,3,2062027.91,687342.64,1,0.0,0.54,0,1237216.75,same unit as product_data_base.price_current
C02257,2024-12-24,Direct,Organic,0.0,178,13,7325783.44,563521.8,1,0.0,0.42,4,10368021.43,same unit as product_data_base.price_current
C02258,2025-06-11,Meta,Prospecting,8.13,23,3,2222629.07,740876.36,1,0.36,0.32,2,5660545.75,same unit as product_data_base.price_current
C02259,2023-09-29,Meta,Prospecting,12.89,721,15,10500324.07,700021.6,1,0.0,0.42,1,6300194.44,same unit as product_data_base.price_current
C02260,2024-04-27,Email,Retargeting,1.37,524,5,1950181.07,390036.21,1,0.16,0.59,1,1170108.64,same unit as product_data_base.price_current
C02261,2025-07-24,Google,Prospecting,21.3,58,10,6011909.72,601190.97,1,0.03,0.47,1,20625820.87,same unit as product_data_base.price_current
C02262,2023-09-05,Meta,Retargeting,6.68,833,1,525389.25,525389.25,1,0.0,0.32,0,315233.55,same unit as product_data_base.price_current
C02263,2023-06-05,Meta,Prospecting,18.47,806,6,1604454.13,267409.02,1,0.0,0.13,1,962672.48,same unit as product_data_base.price_current
C02264,2024-03-29,Meta,Prospecting,5.81,627,1,792309.45,792309.45,1,0.0,0.31,0,475385.67,same unit as product_data_base.price_current
C02265,2023-07-20,Google,Retargeting,7.84,880,1,117575.56,117575.56,1,0.0,0.21,0,70545.34,same unit as product_data_base.price_current
C02266,2023-05-04,Direct,Organic,0.0,871,13,8178046.43,629080.49,1,0.42,0.35,1,4906827.86,same unit as product_data_base.price_current
C02267,2023-01-01,Direct,Organic,0.0,900,4,1941656.71,485414.18,1,0.16,0.4,0,1164994.03,same unit as product_data_base.price_current
C02268,2025-08-25,Google,Prospecting,16.64,22,3,532906.75,177635.58,1,0.07,0.47,0,1576395.8,same unit as product_data_base.price_current
C02269,2025-05-04,Google,Prospecting,10.76,226,1,295985.34,295985.34,1,0.0,0.26,0,177591.2,same unit as product_data_base.price_current
C02270,2024-10-01,Google,Prospecting,8.75,441,1,436206.35,436206.35,1,0.0,0.18,0,261723.81,same unit as product_data_base.price_current
C02271,2023-07-10,Google,Retargeting,6.69,804,4,3735952.96,933988.24,1,0.0,0.38,1,2241571.78,same unit as product_data_base.price_current
C02272,2024-05-30,Meta,Retargeting,5.13,565,1,162230.51,162230.51,1,0.0,0.04,0,97338.3,same unit as product_data_base.price_current
C02273,2024-03-17,Email,Retargeting,2.74,552,9,4972692.89,552521.43,1,0.07,0.45,0,2983615.73,same unit as product_data_base.price_current
C02274,2023-05-23,Direct,Organic,0.0,786,9,3051584.46,339064.94,1,0.21,0.41,2,1830950.68,same unit as product_data_base.price_current
C02275,2024-06-16,Google,Retargeting,9.89,548,1,886820.76,886820.76,1,0.0,0.08,0,532092.45,same unit as product_data_base.price_current
C02276,2023-08-15,Direct,Organic,0.0,854,1,177282.0,177282.0,1,0.66,0.24,2,106369.2,same unit as product_data_base.price_current
C02277,2025-08-06,Google,Prospecting,11.2,2,5,2043656.81,408731.36,1,0.26,0.44,0,8254470.7,same unit as product_data_base.price_current
C02278,2024-04-04,Google,Retargeting,6.1,621,1,1098464.78,1098464.78,1,0.0,0.46,0,659078.87,same unit as product_data_base.price_current
C02279,2024-07-04,Meta,Prospecting,16.28,452,3,1276765.86,425588.62,1,0.0,0.4,0,766059.52,same unit as product_data_base.price_current
C02280,2024-01-28,Email,Retargeting,2.33,688,1,1554808.91,1554808.91,1,0.0,0.76,0,932885.35,same unit as product_data_base.price_current
C02281,2025-04-24,Direct,Organic,0.0,155,17,9030591.28,531211.25,1,0.2,0.38,2,21015272.32,same unit as product_data_base.price_current
C02282,2023-07-29,Email,Retargeting,2.75,759,6,2666718.5,444453.08,1,0.0,0.35,0,1600031.1,same unit as product_data_base.price_current
C02283,2024-10-07,Meta,Prospecting,12.62,435,1,143459.24,143459.24,1,0.18,0.24,0,86075.55,same unit as product_data_base.price_current
C02284,2023-08-07,Meta,Prospecting,13.96,862,1,185434.98,185434.98,1,0.39,0.16,0,111260.99,same unit as product_data_base.price_current
C02285,2024-02-11,Google,Prospecting,3.54,464,4,1234322.39,308580.6,1,0.0,0.42,0,740593.43,same unit as product_data_base.price_current
C02286,2025-06-06,Google,Prospecting,8.23,141,2,1079232.68,539616.34,1,0.0,0.11,0,1054928.47,same unit as product_data_base.price_current
C02287,2024-07-11,Google,Prospecting,22.38,390,26,12834261.72,493625.45,1,0.0,0.48,0,7700557.03,same unit as product_data_base.price_current
C02288,2024-07-03,Affiliate,Prospecting,4.22,531,1,171184.47,171184.47,1,0.0,0.47,0,102710.68,same unit as product_data_base.price_current
C02289,2023-05-22,Email,Retargeting,0.46,850,3,1075078.1,358359.37,1,0.0,0.59,0,645046.86,same unit as product_data_base.price_current
C02290,2024-09-03,Google,Prospecting,21.38,388,8,4336284.32,542035.54,1,0.08,0.26,0,2601770.59,same unit as product_data_base.price_current
C02291,2024-05-15,Meta,Prospecting,10.63,461,5,883836.3,176767.26,1,0.15,0.2,0,530301.78,same unit as product_data_base.price_current
C02292,2025-04-19,Meta,Prospecting,8.23,241,1,154726.36,154726.36,1,0.0,0.2,0,92835.82,same unit as product_data_base.price_current
C02293,2024-12-02,Email,Retargeting,0.62,379,1,187491.25,187491.25,1,0.0,0.46,0,112494.75,same unit as product_data_base.price_current
C02294,2024-08-18,Direct,Organic,0.0,449,3,1365463.21,455154.4,1,0.0,0.46,0,819277.93,same unit as product_data_base.price_current
C02295,2023-10-08,Email,Retargeting,0.62,800,1,564688.81,564688.81,1,0.0,0.58,0,338813.29,same unit as product_data_base.price_current
C02296,2024-02-28,Google,Prospecting,12.87,657,1,566414.62,566414.62,1,0.0,0.34,0,339848.77,same unit as product_data_base.price_current
C02297,2025-05-05,Meta,Prospecting,12.15,152,4,1441567.61,360391.9,1,0.0,0.25,1,3736786.43,same unit as product_data_base.price_current
C02298,2023-09-27,Affiliate,Prospecting,11.23,811,1,537049.93,537049.93,1,0.0,0.35,0,322229.96,same unit as product_data_base.price_current
C02299,2023-06-03,Affiliate,Prospecting,7.1,795,3,610793.59,203597.86,1,0.14,0.27,0,366476.15,same unit as product_data_base.price_current
C02300,2024-09-05,Google,Retargeting,5.88,467,1,591634.8,591634.8,1,0.32,0.65,0,354980.88,same unit as product_data_base.price_current
C02301,2024-10-23,Meta,Prospecting,11.26,341,4,1465826.12,366456.53,1,0.08,0.36,1,879495.67,same unit as product_data_base.price_current
C02302,2023-03-24,Google,Prospecting,0.5,900,1,228256.17,228256.17,1,0.0,0.18,0,136953.7,same unit as product_data_base.price_current
C02303,2025-08-04,Direct,Organic,0.0,20,4,2131284.23,532821.06,1,0.0,0.29,0,15160230.66,same unit as product_data_base.price_current
C02304,2025-06-17,Email,Retargeting,1.41,106,3,1259321.41,419773.8,1,0.26,0.42,0,3576401.18,same unit as product_data_base.price_current
C02305,2023-10-11,Email,Retargeting,2.31,797,1,485847.56,485847.56,1,0.0,0.66,0,291508.54,same unit as product_data_base.price_current
C02306,2025-09-06,Meta,Prospecting,13.52,101,1,174229.09,174229.09,1,0.3,0.34,1,279839.36,same unit as product_data_base.price_current
C02307,2023-06-22,Meta,Retargeting,8.33,763,9,5166703.48,574078.16,1,0.16,0.3,2,3100022.09,same unit as product_data_base.price_current
C02308,2025-02-01,Meta,Prospecting,19.49,185,4,1097251.59,274312.9,1,0.0,0.2,0,794213.47,same unit as product_data_base.price_current
C02309,2024-09-24,Direct,Organic,0.0,360,7,4161722.03,594531.72,1,0.39,0.49,0,2497033.22,same unit as product_data_base.price_current
C02310,2025-02-25,Google,Prospecting,4.48,294,1,669166.83,669166.83,1,0.16,0.07,0,401500.1,same unit as product_data_base.price_current
C02311,2025-07-31,Direct,Organic,0.0,61,13,9528716.87,732978.22,1,0.19,0.68,2,36099477.18,same unit as product_data_base.price_current
C02312,2025-10-08,Meta,Prospecting,9.1,69,1,621167.94,621167.94,1,0.29,0.35,0,1508581.37,same unit as product_data_base.price_current
C02313,2024-02-02,Direct,Organic,0.0,602,3,843572.1,281190.7,1,0.13,0.33,0,506143.26,same unit as product_data_base.price_current
C02314,2025-07-22,Direct,Organic,0.0,147,1,70225.35,70225.35,1,0.0,0.41,0,112402.09,same unit as product_data_base.price_current
C02315,2024-11-06,Meta,Retargeting,9.01,246,8,4795472.82,599434.1,1,0.15,0.35,0,2877283.69,same unit as product_data_base.price_current
C02316,2025-07-24,Direct,Organic,0.0,145,1,468541.73,468541.73,1,0.14,0.43,0,715466.89,same unit as product_data_base.price_current
C02317,2024-04-09,Meta,Retargeting,6.31,471,7,4207562.06,601080.29,1,0.0,0.53,0,2524537.24,same unit as product_data_base.price_current
C02318,2023-10-13,Meta,Prospecting,12.1,672,5,1439075.8,287815.16,1,0.0,0.33,1,863445.48,same unit as product_data_base.price_current
C02319,2023-09-22,Meta,Retargeting,9.1,736,5,1495351.05,299070.21,1,0.0,0.22,0,897210.63,same unit as product_data_base.price_current
C02320,2023-11-16,Direct,Organic,0.0,606,2,826804.26,413402.13,1,0.0,0.26,0,496082.56,same unit as product_data_base.price_current
C02321,2024-11-03,Direct,Organic,0.0,262,4,707821.48,176955.37,1,0.0,0.23,0,424692.89,same unit as product_data_base.price_current
C02322,2025-03-30,Meta,Prospecting,8.25,261,1,124274.86,124274.86,1,0.12,0.19,0,74564.92,same unit as product_data_base.price_current
C02323,2023-03-30,Email,Retargeting,1.21,900,2,1698528.65,849264.33,1,0.0,0.25,0,1019117.19,same unit as product_data_base.price_current
C02324,2025-03-31,Email,Retargeting,1.16,260,1,351278.11,351278.11,1,0.0,0.56,0,210766.87,same unit as product_data_base.price_current
C02325,2025-09-27,Direct,Organic,0.0,4,3,2377729.25,792576.42,1,0.23,0.63,2,8273508.37,same unit as product_data_base.price_current
C02326,2023-11-30,Meta,Retargeting,2.01,581,3,1746212.84,582070.95,1,0.0,0.23,0,1047727.71,same unit as product_data_base.price_current
C02327,2023-08-10,Google,Retargeting,6.22,705,12,10640338.59,886694.88,1,0.04,0.21,0,6384203.15,same unit as product_data_base.price_current
C02328,2023-02-10,Email,Retargeting,1.94,900,1,2348773.32,2348773.32,1,0.36,0.44,3,1409263.99,same unit as product_data_base.price_current
C02329,2023-03-09,Meta,Prospecting,6.74,873,7,884992.27,126427.47,1,0.0,0.22,0,530995.36,same unit as product_data_base.price_current
