ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,IsReturn,ActivityTypeDisplay
CUST_01140,PUR_00008009,PROD_0029,2021-07-22,58.85,False,eCommercePurchase
CUST_01140,PUR_00008010,PROD_0082,2021-07-16,184.18,False,eCommercePurchase
CUST_01140,PUR_00008011,PROD_0025,2022-02-16,273.67,False,eCommercePurchase
CUST_01141,PUR_00008012,PROD_0024,2022-11-29,76.0,False,eCommercePurchase
CUST_01141,PUR_00008013,PROD_0093,2022-11-30,260.91,False,eCommercePurchase
CUST_01141,PUR_00008014,PROD_0050,2023-01-27,21.57,False,eCommercePurchase
CUST_01141,PUR_00008015,PROD_0100,2023-11-29,307.31,False,eCommercePurchase
CUST_01142,PUR_00008016,PROD_0044,2023-01-02,205.3,False,eCommercePurchase
CUST_01142,PUR_00008017,PROD_0069,2021-05-25,54.43,False,eCommercePurchase
CUST_01142,PUR_00008018,PROD_0075,2022-10-04,154.69,False,eCommercePurchase
CUST_01142,PUR_00008019,PROD_0022,2021-09-16,321.99,False,eCommercePurchase
CUST_01142,PUR_00008020,PROD_0026,2023-10-26,18.93,False,eCommercePurchase
CUST_01142,PUR_00008021,PROD_0088,2023-02-07,118.01,False,eCommercePurchase
CUST_01142,PUR_00008022,PROD_0016,2022-10-31,66.89,True,eCommercePurchase
CUST_01143,PUR_00008023,PROD_0012,2023-12-25,110.7,False,eCommercePurchase
CUST_01143,PUR_00008024,PROD_0098,2023-07-11,94.22,False,eCommercePurchase
CUST_01143,PUR_00008025,PROD_0058,2023-07-17,190.71,False,eCommercePurchase
CUST_01143,PUR_00008026,PROD_0028,2023-09-28,70.64,False,eCommercePurchase
CUST_01143,PUR_00008027,PROD_0080,2022-04-13,33.07,False,eCommercePurchase
CUST_01143,PUR_00008028,PROD_0073,2023-02-26,163.27,False,eCommercePurchase
CUST_01143,PUR_00008029,PROD_0021,2022-11-29,26.37,False,eCommercePurchase
CUST_01143,PUR_00008030,PROD_0048,2021-08-04,130.4,False,eCommercePurchase
CUST_01144,PUR_00008031,PROD_0006,2022-05-15,76.22,False,eCommercePurchase
CUST_01144,PUR_00008032,PROD_0078,2023-10-23,15.45,False,eCommercePurchase
CUST_01145,PUR_00008033,PROD_0003,2023-08-19,56.63,False,eCommercePurchase
CUST_01145,PUR_00008034,PROD_0058,2023-02-08,74.97,False,eCommercePurchase
CUST_01145,PUR_00008035,PROD_0071,2021-10-28,144.45,False,eCommercePurchase
CUST_01145,PUR_00008036,PROD_0089,2022-10-25,82.98,False,eCommercePurchase
CUST_01145,PUR_00008037,PROD_0085,2023-11-11,322.89,False,eCommercePurchase
CUST_01145,PUR_00008038,PROD_0097,2021-09-23,108.78,False,eCommercePurchase
CUST_01145,PUR_00008039,PROD_0030,2022-09-25,371.69,False,eCommercePurchase
CUST_01145,PUR_00008040,PROD_0027,2021-11-08,216.38,False,eCommercePurchase
CUST_01145,PUR_00008041,PROD_0050,2021-08-30,67.05,False,eCommercePurchase
CUST_01146,PUR_00008042,PROD_0044,2022-12-13,348.52,False,eCommercePurchase
CUST_01146,PUR_00008043,PROD_0006,2023-05-23,243.94,False,eCommercePurchase
CUST_01146,PUR_00008044,PROD_0041,2022-09-01,116.63,False,eCommercePurchase
CUST_01146,PUR_00008045,PROD_0081,2021-07-27,88.34,False,eCommercePurchase
CUST_01146,PUR_00008046,PROD_0035,2023-11-26,81.17,False,eCommercePurchase
CUST_01147,PUR_00008047,PROD_0079,2023-08-19,143.31,False,eCommercePurchase
CUST_01147,PUR_00008048,PROD_0060,2023-11-08,35.88,False,eCommercePurchase
CUST_01147,PUR_00008049,PROD_0073,2023-05-17,231.25,False,eCommercePurchase
CUST_01147,PUR_00008050,PROD_0063,2022-02-06,164.92,False,eCommercePurchase
CUST_01147,PUR_00008051,PROD_0028,2021-12-31,134.86,False,eCommercePurchase
CUST_01147,PUR_00008052,PROD_0013,2021-11-24,313.21,False,eCommercePurchase
CUST_01147,PUR_00008053,PROD_0011,2023-02-17,139.37,False,eCommercePurchase
CUST_01147,PUR_00008054,PROD_0020,2022-11-11,155.24,False,eCommercePurchase
CUST_01147,PUR_00008055,PROD_0060,2022-04-22,35.66,False,eCommercePurchase
CUST_01148,PUR_00008056,PROD_0017,2023-12-26,28.45,False,eCommercePurchase
CUST_01148,PUR_00008057,PROD_0065,2021-10-21,67.0,False,eCommercePurchase
CUST_01148,PUR_00008058,PROD_0091,2023-01-27,117.71,False,eCommercePurchase
CUST_01148,PUR_00008059,PROD_0012,2022-09-04,124.67,False,eCommercePurchase
CUST_01148,PUR_00008060,PROD_0009,2022-05-22,119.09,False,eCommercePurchase
CUST_01149,PUR_00008061,PROD_0075,2023-10-20,120.63,False,eCommercePurchase
CUST_01149,PUR_00008062,PROD_0027,2021-06-12,78.0,False,eCommercePurchase
CUST_01149,PUR_00008063,PROD_0097,2021-01-17,115.29,False,eCommercePurchase
CUST_01149,PUR_00008064,PROD_0070,2023-03-15,8.1,False,eCommercePurchase
CUST_01149,PUR_00008065,PROD_0007,2023-06-29,241.96,False,eCommercePurchase
CUST_01149,PUR_00008066,PROD_0006,2021-08-21,86.21,False,eCommercePurchase
CUST_01149,PUR_00008067,PROD_0044,2021-11-22,198.73,False,eCommercePurchase
CUST_01149,PUR_00008068,PROD_0024,2023-03-20,144.38,False,eCommercePurchase
CUST_01150,PUR_00008069,PROD_0072,2021-12-08,234.49,False,eCommercePurchase
CUST_01150,PUR_00008070,PROD_0022,2021-03-16,312.34,False,eCommercePurchase
CUST_01150,PUR_00008071,PROD_0019,2023-09-22,19.5,False,eCommercePurchase
CUST_01150,PUR_00008072,PROD_0014,2023-04-12,288.64,False,eCommercePurchase
CUST_01150,PUR_00008073,PROD_0058,2023-02-17,74.98,False,eCommercePurchase
CUST_01150,PUR_00008074,PROD_0040,2021-09-06,100.24,False,eCommercePurchase
CUST_01150,PUR_00008075,PROD_0077,2022-10-30,67.76,False,eCommercePurchase
CUST_01151,PUR_00008076,PROD_0012,2023-04-07,253.17,False,eCommercePurchase
CUST_01151,PUR_00008077,PROD_0063,2023-11-05,247.38,False,eCommercePurchase
CUST_01151,PUR_00008078,PROD_0060,2023-09-24,27.19,False,eCommercePurchase
CUST_01151,PUR_00008079,PROD_0087,2022-01-20,40.67,False,eCommercePurchase
CUST_01151,PUR_00008080,PROD_0055,2023-03-09,33.41,False,eCommercePurchase
CUST_01152,PUR_00008081,PROD_0076,2021-05-20,196.72,False,eCommercePurchase
CUST_01152,PUR_00008082,PROD_0007,2023-01-07,75.98,False,eCommercePurchase
CUST_01152,PUR_00008083,PROD_0009,2023-07-22,114.51,False,eCommercePurchase
CUST_01152,PUR_00008084,PROD_0014,2023-02-08,88.43,False,eCommercePurchase
CUST_01152,PUR_00008085,PROD_0084,2021-02-06,52.79,False,eCommercePurchase
CUST_01152,PUR_00008086,PROD_0018,2022-11-22,184.33,False,eCommercePurchase
CUST_01152,PUR_00008087,PROD_0087,2023-09-12,43.87,False,eCommercePurchase
CUST_01153,PUR_00008088,PROD_0006,2022-10-09,158.93,False,eCommercePurchase
CUST_01153,PUR_00008089,PROD_0005,2022-03-16,43.68,False,eCommercePurchase
CUST_01153,PUR_00008090,PROD_0094,2021-09-05,189.93,False,eCommercePurchase
CUST_01153,PUR_00008091,PROD_0035,2023-08-05,80.41,False,eCommercePurchase
CUST_01154,PUR_00008092,PROD_0080,2023-09-17,99.2,False,eCommercePurchase
CUST_01154,PUR_00008093,PROD_0072,2023-11-27,253.65,False,eCommercePurchase
CUST_01154,PUR_00008094,PROD_0098,2021-05-31,148.27,False,eCommercePurchase
CUST_01154,PUR_00008095,PROD_0087,2022-12-12,20.85,False,eCommercePurchase
CUST_01154,PUR_00008096,PROD_0017,2022-05-17,10.32,False,eCommercePurchase
CUST_01155,PUR_00008097,PROD_0065,2022-06-12,62.08,False,eCommercePurchase
CUST_01155,PUR_00008098,PROD_0091,2022-04-16,121.4,False,eCommercePurchase
CUST_01155,PUR_00008099,PROD_0055,2021-05-31,34.74,False,eCommercePurchase
CUST_01155,PUR_00008100,PROD_0002,2023-10-20,102.32,False,eCommercePurchase
CUST_01155,PUR_00008101,PROD_0074,2021-10-16,63.42,False,eCommercePurchase
CUST_01156,PUR_00008102,PROD_0045,2021-08-17,112.86,False,eCommercePurchase
CUST_01156,PUR_00008103,PROD_0066,2021-05-29,128.3,False,eCommercePurchase
CUST_01156,PUR_00008104,PROD_0045,2023-12-21,37.48,False,eCommercePurchase
CUST_01156,PUR_00008105,PROD_0059,2021-04-19,141.63,False,eCommercePurchase
CUST_01157,PUR_00008106,PROD_0042,2021-09-14,60.92,False,eCommercePurchase
CUST_01157,PUR_00008107,PROD_0054,2021-05-26,38.58,False,eCommercePurchase
CUST_01157,PUR_00008108,PROD_0030,2023-11-23,120.36,False,eCommercePurchase
CUST_01157,PUR_00008109,PROD_0059,2023-10-12,94.29,False,eCommercePurchase
CUST_01157,PUR_00008110,PROD_0002,2021-10-06,98.79,False,eCommercePurchase
CUST_01157,PUR_00008111,PROD_0065,2023-10-29,42.94,False,eCommercePurchase
CUST_01157,PUR_00008112,PROD_0019,2021-04-01,54.88,False,eCommercePurchase
CUST_01158,PUR_00008113,PROD_0095,2021-03-28,124.59,False,eCommercePurchase
CUST_01158,PUR_00008114,PROD_0014,2023-01-08,258.41,False,eCommercePurchase
CUST_01158,PUR_00008115,PROD_0062,2022-08-06,65.34,True,eCommercePurchase
CUST_01158,PUR_00008116,PROD_0018,2022-01-15,163.29,False,eCommercePurchase
CUST_01158,PUR_00008117,PROD_0054,2021-10-13,106.79,False,eCommercePurchase
CUST_01159,PUR_00008118,PROD_0067,2022-06-08,77.72,False,eCommercePurchase
CUST_01159,PUR_00008119,PROD_0052,2023-12-16,193.91,False,eCommercePurchase
CUST_01159,PUR_00008120,PROD_0002,2021-11-29,187.62,False,eCommercePurchase
CUST_01159,PUR_00008121,PROD_0004,2021-11-20,34.26,False,eCommercePurchase
CUST_01159,PUR_00008122,PROD_0056,2021-04-29,26.5,False,eCommercePurchase
CUST_01160,PUR_00008123,PROD_0026,2021-05-27,63.27,False,eCommercePurchase
CUST_01160,PUR_00008124,PROD_0048,2021-05-11,82.67,False,eCommercePurchase
CUST_01160,PUR_00008125,PROD_0016,2022-09-23,36.36,False,eCommercePurchase
CUST_01160,PUR_00008126,PROD_0050,2023-04-20,21.82,False,eCommercePurchase
CUST_01160,PUR_00008127,PROD_0069,2023-03-25,154.46,True,eCommercePurchase
CUST_01160,PUR_00008128,PROD_0036,2023-07-15,18.04,False,eCommercePurchase
CUST_01160,PUR_00008129,PROD_0052,2022-11-03,118.02,False,eCommercePurchase
CUST_01160,PUR_00008130,PROD_0004,2022-04-17,50.77,False,eCommercePurchase
CUST_01160,PUR_00008131,PROD_0039,2023-10-21,165.85,False,eCommercePurchase
CUST_01161,PUR_00008132,PROD_0026,2021-08-02,38.06,False,eCommercePurchase
CUST_01161,PUR_00008133,PROD_0081,2021-12-22,183.43,False,eCommercePurchase
CUST_01161,PUR_00008134,PROD_0006,2023-08-27,155.05,False,eCommercePurchase
CUST_01161,PUR_00008135,PROD_0007,2022-02-05,157.45,True,eCommercePurchase
CUST_01162,PUR_00008136,PROD_0013,2023-07-11,306.34,False,eCommercePurchase
CUST_01162,PUR_00008137,PROD_0027,2023-06-17,233.58,False,eCommercePurchase
CUST_01162,PUR_00008138,PROD_0029,2023-08-15,88.26,False,eCommercePurchase
CUST_01162,PUR_00008139,PROD_0095,2021-07-08,126.24,False,eCommercePurchase
CUST_01162,PUR_00008140,PROD_0040,2023-10-10,296.54,False,eCommercePurchase
CUST_01162,PUR_00008141,PROD_0022,2021-12-18,97.84,True,eCommercePurchase
CUST_01162,PUR_00008142,PROD_0061,2022-02-17,35.92,False,eCommercePurchase
CUST_01162,PUR_00008143,PROD_0090,2023-01-15,200.6,False,eCommercePurchase
CUST_01163,PUR_00008144,PROD_0069,2023-05-17,166.03,False,eCommercePurchase
CUST_01163,PUR_00008145,PROD_0048,2023-10-30,130.65,False,eCommercePurchase
CUST_01163,PUR_00008146,PROD_0030,2022-07-02,237.39,False,eCommercePurchase
CUST_01163,PUR_00008147,PROD_0069,2023-08-05,47.26,False,eCommercePurchase
CUST_01163,PUR_00008148,PROD_0046,2023-10-13,174.48,False,eCommercePurchase
CUST_01163,PUR_00008149,PROD_0038,2023-02-22,54.57,True,eCommercePurchase
CUST_01163,PUR_00008150,PROD_0094,2023-08-29,287.46,False,eCommercePurchase
CUST_01164,PUR_00008151,PROD_0060,2022-09-29,34.92,False,eCommercePurchase
CUST_01164,PUR_00008152,PROD_0085,2023-10-29,277.35,False,eCommercePurchase
CUST_01164,PUR_00008153,PROD_0035,2023-02-10,110.06,False,eCommercePurchase
CUST_01164,PUR_00008154,PROD_0057,2021-10-07,66.12,False,eCommercePurchase
CUST_01164,PUR_00008155,PROD_0042,2023-08-01,40.6,False,eCommercePurchase
CUST_01164,PUR_00008156,PROD_0049,2022-05-15,36.65,False,eCommercePurchase
CUST_01164,PUR_00008157,PROD_0035,2023-05-06,74.35,False,eCommercePurchase
CUST_01164,PUR_00008158,PROD_0085,2021-04-15,89.73,False,eCommercePurchase
CUST_01165,PUR_00008159,PROD_0024,2021-04-30,66.78,False,eCommercePurchase
CUST_01165,PUR_00008160,PROD_0022,2022-11-08,106.78,False,eCommercePurchase
CUST_01165,PUR_00008161,PROD_0042,2021-03-21,56.13,False,eCommercePurchase
CUST_01165,PUR_00008162,PROD_0024,2021-08-30,198.5,False,eCommercePurchase
CUST_01165,PUR_00008163,PROD_0049,2022-11-13,73.58,False,eCommercePurchase
CUST_01166,PUR_00008164,PROD_0095,2022-05-04,48.89,False,eCommercePurchase
CUST_01166,PUR_00008165,PROD_0028,2021-03-05,191.92,False,eCommercePurchase
CUST_01166,PUR_00008166,PROD_0053,2021-08-11,91.19,False,eCommercePurchase
CUST_01166,PUR_00008167,PROD_0055,2022-12-11,98.63,False,eCommercePurchase
CUST_01166,PUR_00008168,PROD_0028,2023-08-24,217.66,False,eCommercePurchase
CUST_01167,PUR_00008169,PROD_0031,2022-10-14,214.04,False,eCommercePurchase
CUST_01167,PUR_00008170,PROD_0018,2023-06-02,190.02,False,eCommercePurchase
CUST_01167,PUR_00008171,PROD_0008,2022-08-08,76.62,False,eCommercePurchase
CUST_01167,PUR_00008172,PROD_0056,2022-05-17,25.25,False,eCommercePurchase
CUST_01167,PUR_00008173,PROD_0051,2021-01-13,71.52,False,eCommercePurchase
CUST_01167,PUR_00008174,PROD_0036,2021-08-10,18.67,False,eCommercePurchase
CUST_01167,PUR_00008175,PROD_0078,2021-07-21,27.54,False,eCommercePurchase
CUST_01167,PUR_00008176,PROD_0019,2023-08-28,18.18,False,eCommercePurchase
CUST_01167,PUR_00008177,PROD_0008,2022-08-08,74.63,False,eCommercePurchase
CUST_01167,PUR_00008178,PROD_0062,2021-07-17,102.03,False,eCommercePurchase
CUST_01167,PUR_00008179,PROD_0061,2022-01-20,31.76,False,eCommercePurchase
CUST_01168,PUR_00008180,PROD_0002,2022-04-06,110.55,False,eCommercePurchase
CUST_01168,PUR_00008181,PROD_0002,2023-06-29,298.78,False,eCommercePurchase
CUST_01168,PUR_00008182,PROD_0099,2022-02-20,60.64,False,eCommercePurchase
CUST_01168,PUR_00008183,PROD_0022,2023-02-09,215.44,False,eCommercePurchase
CUST_01168,PUR_00008184,PROD_0016,2022-09-26,34.63,False,eCommercePurchase
CUST_01168,PUR_00008185,PROD_0031,2022-07-05,76.07,False,eCommercePurchase
CUST_01168,PUR_00008186,PROD_0100,2023-10-13,214.67,False,eCommercePurchase
CUST_01169,PUR_00008187,PROD_0012,2023-06-17,109.03,False,eCommercePurchase
CUST_01169,PUR_00008188,PROD_0029,2021-01-11,31.16,False,eCommercePurchase
CUST_01169,PUR_00008189,PROD_0005,2023-12-29,146.72,False,eCommercePurchase
CUST_01169,PUR_00008190,PROD_0094,2023-11-12,94.63,False,eCommercePurchase
CUST_01169,PUR_00008191,PROD_0042,2023-11-06,41.12,False,eCommercePurchase
CUST_01169,PUR_00008192,PROD_0023,2022-03-15,116.14,False,eCommercePurchase
CUST_01169,PUR_00008193,PROD_0032,2021-10-02,266.25,False,eCommercePurchase
CUST_01169,PUR_00008194,PROD_0048,2023-11-21,49.47,False,eCommercePurchase
CUST_01169,PUR_00008195,PROD_0022,2022-02-19,335.73,False,eCommercePurchase
CUST_01169,PUR_00008196,PROD_0064,2023-06-25,84.45,False,eCommercePurchase
CUST_01170,PUR_00008197,PROD_0100,2022-12-25,195.81,False,eCommercePurchase
CUST_01170,PUR_00008198,PROD_0015,2021-09-25,100.58,False,eCommercePurchase
CUST_01170,PUR_00008199,PROD_0072,2021-03-31,143.73,False,eCommercePurchase
CUST_01170,PUR_00008200,PROD_0044,2021-09-12,230.12,False,eCommercePurchase
CUST_01170,PUR_00008201,PROD_0046,2022-05-05,78.47,False,eCommercePurchase
CUST_01170,PUR_00008202,PROD_0026,2023-04-14,22.22,False,eCommercePurchase
CUST_01170,PUR_00008203,PROD_0082,2023-01-19,181.51,False,eCommercePurchase
CUST_01170,PUR_00008204,PROD_0087,2023-06-29,22.71,False,eCommercePurchase
CUST_01171,PUR_00008205,PROD_0018,2023-09-09,284.55,False,eCommercePurchase
CUST_01171,PUR_00008206,PROD_0095,2021-12-10,126.48,False,eCommercePurchase
CUST_01171,PUR_00008207,PROD_0063,2021-11-16,86.27,False,eCommercePurchase
CUST_01171,PUR_00008208,PROD_0059,2021-03-26,104.53,False,eCommercePurchase
CUST_01171,PUR_00008209,PROD_0051,2021-08-27,72.22,False,eCommercePurchase
CUST_01171,PUR_00008210,PROD_0020,2021-05-11,55.12,False,eCommercePurchase
CUST_01171,PUR_00008211,PROD_0075,2021-06-26,59.87,False,eCommercePurchase
CUST_01171,PUR_00008212,PROD_0066,2023-07-11,110.57,False,eCommercePurchase
CUST_01172,PUR_00008213,PROD_0079,2022-04-13,103.31,False,eCommercePurchase
CUST_01172,PUR_00008214,PROD_0052,2022-07-06,118.8,False,eCommercePurchase
CUST_01172,PUR_00008215,PROD_0089,2022-05-09,236.91,False,eCommercePurchase
CUST_01172,PUR_00008216,PROD_0098,2021-11-22,150.16,False,eCommercePurchase
CUST_01172,PUR_00008217,PROD_0018,2023-12-23,277.94,False,eCommercePurchase
CUST_01172,PUR_00008218,PROD_0064,2023-05-26,273.11,False,eCommercePurchase
CUST_01172,PUR_00008219,PROD_0044,2022-04-26,298.32,False,eCommercePurchase
CUST_01172,PUR_00008220,PROD_0098,2021-01-28,54.17,False,eCommercePurchase
CUST_01172,PUR_00008221,PROD_0005,2022-07-14,87.49,False,eCommercePurchase
CUST_01172,PUR_00008222,PROD_0003,2022-05-03,108.88,False,eCommercePurchase
CUST_01172,PUR_00008223,PROD_0002,2021-06-20,208.68,False,eCommercePurchase
CUST_01172,PUR_00008224,PROD_0006,2022-02-24,75.2,False,eCommercePurchase
CUST_01173,PUR_00008225,PROD_0063,2023-08-02,163.45,False,eCommercePurchase
CUST_01173,PUR_00008226,PROD_0004,2022-08-12,49.8,False,eCommercePurchase
CUST_01173,PUR_00008227,PROD_0075,2022-12-22,166.01,False,eCommercePurchase
CUST_01173,PUR_00008228,PROD_0037,2023-05-17,58.6,False,eCommercePurchase
CUST_01173,PUR_00008229,PROD_0056,2021-12-06,50.71,False,eCommercePurchase
CUST_01173,PUR_00008230,PROD_0077,2021-03-22,76.91,False,eCommercePurchase
CUST_01173,PUR_00008231,PROD_0036,2022-05-22,35.2,False,eCommercePurchase
CUST_01174,PUR_00008232,PROD_0060,2023-07-05,23.24,False,eCommercePurchase
CUST_01174,PUR_00008233,PROD_0045,2021-09-06,72.56,False,eCommercePurchase
CUST_01174,PUR_00008234,PROD_0073,2023-11-24,272.6,False,eCommercePurchase
CUST_01174,PUR_00008235,PROD_0074,2023-05-19,70.94,False,eCommercePurchase
CUST_01174,PUR_00008236,PROD_0080,2022-02-12,32.66,False,eCommercePurchase
CUST_01175,PUR_00008237,PROD_0099,2021-05-11,124.75,False,eCommercePurchase
CUST_01175,PUR_00008238,PROD_0052,2022-08-17,130.1,False,eCommercePurchase
CUST_01175,PUR_00008239,PROD_0003,2021-11-28,185.76,False,eCommercePurchase
CUST_01175,PUR_00008240,PROD_0099,2023-06-23,58.92,False,eCommercePurchase
CUST_01175,PUR_00008241,PROD_0038,2022-12-27,95.13,False,eCommercePurchase
CUST_01175,PUR_00008242,PROD_0076,2022-06-28,217.75,False,eCommercePurchase
CUST_01175,PUR_00008243,PROD_0089,2021-05-08,87.98,False,eCommercePurchase
CUST_01175,PUR_00008244,PROD_0042,2022-11-09,19.92,False,eCommercePurchase
CUST_01176,PUR_00008245,PROD_0048,2023-05-04,143.88,False,eCommercePurchase
CUST_01176,PUR_00008246,PROD_0056,2023-08-04,22.04,False,eCommercePurchase
CUST_01176,PUR_00008247,PROD_0020,2021-10-04,164.1,False,eCommercePurchase
CUST_01176,PUR_00008248,PROD_0015,2021-04-26,29.78,True,eCommercePurchase
CUST_01176,PUR_00008249,PROD_0018,2023-09-21,94.03,False,eCommercePurchase
CUST_01176,PUR_00008250,PROD_0056,2021-03-19,77.56,False,eCommercePurchase
CUST_01176,PUR_00008251,PROD_0053,2022-05-31,233.66,False,eCommercePurchase
CUST_01177,PUR_00008252,PROD_0053,2022-12-05,279.14,False,eCommercePurchase
CUST_01177,PUR_00008253,PROD_0089,2021-03-02,171.22,False,eCommercePurchase
CUST_01177,PUR_00008254,PROD_0060,2023-12-30,22.79,False,eCommercePurchase
CUST_01177,PUR_00008255,PROD_0044,2023-05-25,337.25,False,eCommercePurchase
CUST_01177,PUR_00008256,PROD_0052,2022-10-05,116.82,False,eCommercePurchase
CUST_01178,PUR_00008257,PROD_0093,2022-12-10,238.69,False,eCommercePurchase
CUST_01178,PUR_00008258,PROD_0070,2023-03-31,27.16,False,eCommercePurchase
CUST_01178,PUR_00008259,PROD_0053,2021-04-25,161.49,False,eCommercePurchase
CUST_01178,PUR_00008260,PROD_0095,2021-05-09,86.44,False,eCommercePurchase
CUST_01178,PUR_00008261,PROD_0035,2021-05-04,37.36,False,eCommercePurchase
CUST_01178,PUR_00008262,PROD_0024,2022-04-20,218.75,False,eCommercePurchase
CUST_01178,PUR_00008263,PROD_0006,2023-02-07,174.54,False,eCommercePurchase
CUST_01179,PUR_00008264,PROD_0073,2021-03-29,257.56,False,eCommercePurchase
CUST_01179,PUR_00008265,PROD_0041,2022-12-16,127.9,False,eCommercePurchase
CUST_01179,PUR_00008266,PROD_0020,2023-05-31,106.34,False,eCommercePurchase
CUST_01179,PUR_00008267,PROD_0012,2022-12-22,374.3,False,eCommercePurchase
CUST_01179,PUR_00008268,PROD_0048,2021-11-24,49.5,False,eCommercePurchase
CUST_01179,PUR_00008269,PROD_0057,2021-02-06,60.17,False,eCommercePurchase
CUST_01179,PUR_00008270,PROD_0055,2023-11-11,98.61,False,eCommercePurchase
CUST_01179,PUR_00008271,PROD_0021,2022-02-19,88.24,False,eCommercePurchase
CUST_01179,PUR_00008272,PROD_0012,2021-07-31,122.03,False,eCommercePurchase
CUST_01180,PUR_00008273,PROD_0023,2021-08-06,179.91,True,eCommercePurchase
CUST_01180,PUR_00008274,PROD_0066,2022-08-20,374.65,False,eCommercePurchase
CUST_01180,PUR_00008275,PROD_0053,2023-01-03,256.82,False,eCommercePurchase
CUST_01180,PUR_00008276,PROD_0075,2022-03-15,177.33,False,eCommercePurchase
CUST_01180,PUR_00008277,PROD_0003,2022-07-22,159.61,False,eCommercePurchase
CUST_01180,PUR_00008278,PROD_0073,2023-05-04,89.2,False,eCommercePurchase
CUST_01181,PUR_00008279,PROD_0019,2022-03-12,51.08,True,eCommercePurchase
CUST_01181,PUR_00008280,PROD_0077,2021-12-17,160.52,False,eCommercePurchase
CUST_01181,PUR_00008281,PROD_0047,2023-09-09,14.3,False,eCommercePurchase
CUST_01181,PUR_00008282,PROD_0076,2023-03-29,148.52,False,eCommercePurchase
CUST_01181,PUR_00008283,PROD_0041,2021-02-04,38.63,False,eCommercePurchase
CUST_01181,PUR_00008284,PROD_0035,2022-06-03,41.46,False,eCommercePurchase
CUST_01181,PUR_00008285,PROD_0065,2021-02-23,69.39,False,eCommercePurchase
CUST_01182,PUR_00008286,PROD_0005,2021-01-03,146.45,False,eCommercePurchase
CUST_01182,PUR_00008287,PROD_0011,2023-01-09,51.34,False,eCommercePurchase
CUST_01182,PUR_00008288,PROD_0055,2023-08-25,72.58,False,eCommercePurchase
CUST_01182,PUR_00008289,PROD_0098,2023-12-06,99.29,True,eCommercePurchase
CUST_01182,PUR_00008290,PROD_0017,2022-10-26,8.96,True,eCommercePurchase
CUST_01182,PUR_00008291,PROD_0077,2022-11-16,209.83,False,eCommercePurchase
CUST_01182,PUR_00008292,PROD_0097,2021-01-08,332.61,False,eCommercePurchase
CUST_01182,PUR_00008293,PROD_0031,2021-09-26,136.63,False,eCommercePurchase
CUST_01182,PUR_00008294,PROD_0093,2023-06-12,244.76,False,eCommercePurchase
CUST_01183,PUR_00008295,PROD_0034,2022-01-09,153.78,False,eCommercePurchase
CUST_01183,PUR_00008296,PROD_0085,2023-06-13,307.17,False,eCommercePurchase
CUST_01183,PUR_00008297,PROD_0024,2023-04-15,66.8,False,eCommercePurchase
CUST_01183,PUR_00008298,PROD_0032,2022-11-09,186.23,False,eCommercePurchase
CUST_01183,PUR_00008299,PROD_0054,2021-07-02,67.0,False,eCommercePurchase
CUST_01183,PUR_00008300,PROD_0084,2023-04-29,99.33,False,eCommercePurchase
CUST_01183,PUR_00008301,PROD_0049,2023-08-15,36.39,False,eCommercePurchase
CUST_01184,PUR_00008302,PROD_0078,2023-06-11,15.36,False,eCommercePurchase
CUST_01184,PUR_00008303,PROD_0019,2023-10-15,55.68,False,eCommercePurchase
CUST_01184,PUR_00008304,PROD_0007,2021-09-03,247.09,False,eCommercePurchase
CUST_01184,PUR_00008305,PROD_0009,2021-11-29,34.27,False,eCommercePurchase
CUST_01184,PUR_00008306,PROD_0057,2023-06-30,62.29,False,eCommercePurchase
CUST_01185,PUR_00008307,PROD_0028,2021-08-19,142.92,False,eCommercePurchase
CUST_01185,PUR_00008308,PROD_0061,2021-01-15,96.58,False,eCommercePurchase
CUST_01186,PUR_00008309,PROD_0091,2022-04-19,89.05,False,eCommercePurchase
CUST_01186,PUR_00008310,PROD_0025,2022-04-28,182.41,False,eCommercePurchase
CUST_01186,PUR_00008311,PROD_0016,2021-03-28,93.45,False,eCommercePurchase
CUST_01186,PUR_00008312,PROD_0086,2023-03-27,291.04,False,eCommercePurchase
CUST_01187,PUR_00008313,PROD_0049,2023-08-21,39.14,False,eCommercePurchase
CUST_01187,PUR_00008314,PROD_0095,2021-12-15,84.63,False,eCommercePurchase
CUST_01187,PUR_00008315,PROD_0028,2023-06-17,72.8,False,eCommercePurchase
CUST_01187,PUR_00008316,PROD_0022,2022-05-16,237.22,False,eCommercePurchase
CUST_01187,PUR_00008317,PROD_0052,2022-09-22,123.31,False,eCommercePurchase
CUST_01187,PUR_00008318,PROD_0067,2021-12-27,104.71,False,eCommercePurchase
CUST_01187,PUR_00008319,PROD_0039,2021-07-12,104.73,False,eCommercePurchase
CUST_01187,PUR_00008320,PROD_0010,2023-08-11,136.07,True,eCommercePurchase
CUST_01188,PUR_00008321,PROD_0090,2023-03-02,197.31,False,eCommercePurchase
CUST_01188,PUR_00008322,PROD_0031,2023-11-06,148.38,False,eCommercePurchase
CUST_01188,PUR_00008323,PROD_0031,2022-03-07,77.41,False,eCommercePurchase
CUST_01188,PUR_00008324,PROD_0082,2023-11-22,107.41,False,eCommercePurchase
CUST_01188,PUR_00008325,PROD_0090,2021-12-01,208.97,False,eCommercePurchase
