order_id,customer_id,order_date,order_value,num_items
O0024752,C06959,2021-07-14,525097.45,1
O0024753,C00180,2021-07-14,1288911.23,3
O0024754,C03197,2021-07-14,1065161.98,4
O0024755,C06694,2021-07-14,650351.58,2
O0024756,C05811,2021-07-14,343978.71,2
O0024757,C04294,2021-07-14,397352.22,1
O0024758,C05831,2021-07-14,1053996.39,3
O0024759,C05800,2021-07-14,639211.88,3
O0024760,C08818,2021-07-14,1066092.09,3
O0024761,C09260,2021-07-14,905089.91,2
O0024762,C06286,2021-07-14,745781.9,3
O0024763,C03669,2021-07-14,1491562.99,5
O0024764,C01519,2021-07-14,150328.63,1
O0024765,C02845,2021-07-14,619561.12,2
O0024766,C05682,2021-07-14,717569.88,2
O0024767,C06845,2021-07-14,325128.91,2
O0024768,C08638,2021-07-14,1227696.91,4
O0024769,C04672,2021-07-14,1629249.28,4
O0024770,C00992,2021-07-14,364268.9,1
O0024771,C09647,2021-07-14,209941.99,1
O0024772,C07042,2021-07-14,537457.85,1
O0024773,C03024,2021-07-14,420357.15,1
O0024774,C03173,2021-07-14,1155542.43,4
O0024775,C01616,2021-07-14,170206.4,1
O0024776,C00295,2021-07-14,1381724.97,2
O0024777,C00694,2021-07-14,2299297.49,3
O0024778,C09408,2021-07-14,726755.36,3
O0024779,C03836,2021-07-14,896322.8,3
O0024780,C05720,2021-07-14,1430151.05,3
O0024781,C06360,2021-07-15,189808.37,1
O0024782,C04538,2021-07-15,425882.08,1
O0024783,C06374,2021-07-15,1214091.84,2
O0024784,C00471,2021-07-15,879906.63,2
O0024785,C04214,2021-07-15,3005495.79,4
O0024786,C03677,2021-07-15,378992.86,1
O0024787,C00852,2021-07-15,976756.7,3
O0024788,C01463,2021-07-15,1222696.86,4
O0024789,C05663,2021-07-15,584205.57,2
O0024790,C09552,2021-07-15,337367.81,1
O0024791,C09492,2021-07-15,987745.68,2
O0024792,C04247,2021-07-15,312904.68,2
O0024793,C02120,2021-07-15,435315.47,1
O0024794,C09974,2021-07-15,1759569.78,5
O0024795,C08898,2021-07-15,221099.88,1
O0024796,C09031,2021-07-15,948273.35,3
O0024797,C08823,2021-07-15,207128.88,1
O0024798,C05480,2021-07-15,429173.8,1
O0024799,C05491,2021-07-15,2653265.81,5
O0024800,C09346,2021-07-15,1004822.88,3
O0024801,C00054,2021-07-15,901733.46,2
O0024802,C01505,2021-07-15,1730287.1,3
O0024803,C07212,2021-07-15,568704.31,1
O0024804,C09814,2021-07-15,717221.92,1
O0024805,C00830,2021-07-15,135757.0,1
O0024806,C00228,2021-07-15,220392.06,1
O0024807,C01182,2021-07-15,1604634.39,4
O0024808,C08861,2021-07-15,710091.66,2
O0024809,C06359,2021-07-16,667095.84,3
O0024810,C08989,2021-07-16,366774.9,1
O0024811,C00982,2021-07-16,925513.74,2
O0024812,C06867,2021-07-16,835802.57,4
O0024813,C05486,2021-07-16,214672.45,1
O0024814,C01284,2021-07-16,217814.42,1
O0024815,C05420,2021-07-16,995787.62,2
O0024816,C01042,2021-07-16,670522.01,2
O0024817,C00338,2021-07-16,392237.37,1
O0024818,C05283,2021-07-16,390234.1,2
O0024819,C00413,2021-07-16,2429256.11,5
O0024820,C03305,2021-07-16,960748.08,3
O0024821,C07106,2021-07-16,1199316.75,1
O0024822,C08839,2021-07-16,1709802.39,5
O0024823,C09326,2021-07-16,729654.0,2
O0024824,C08808,2021-07-16,878288.66,2
O0024825,C06685,2021-07-16,1672143.36,5
O0024826,C05764,2021-07-16,1241684.42,4
O0024827,C08055,2021-07-16,930094.59,2
O0024828,C07770,2021-07-16,1066313.67,3
O0024829,C06338,2021-07-16,453509.13,3
O0024830,C00210,2021-07-16,450698.38,2
O0024831,C03238,2021-07-16,1192214.71,3
O0024832,C03728,2021-07-16,1245451.25,3
O0024833,C03115,2021-07-16,1641525.7,1
O0024834,C06214,2021-07-16,740667.75,2
O0024835,C06132,2021-07-16,533732.05,1
O0024836,C07249,2021-07-17,651607.81,2
O0024837,C01612,2021-07-17,187404.37,1
O0024838,C00995,2021-07-17,914854.6,2
O0024839,C01019,2021-07-17,248039.95,1
O0024840,C02330,2021-07-17,847129.92,3
O0024841,C02846,2021-07-17,269539.16,1
O0024842,C05030,2021-07-17,1831205.37,4
O0024843,C05972,2021-07-17,1344291.84,2
O0024844,C06661,2021-07-17,1232010.57,4
O0024845,C01471,2021-07-17,108092.59,1
O0024846,C06839,2021-07-17,946306.94,3
O0024847,C09154,2021-07-17,1170327.97,4
O0024848,C03295,2021-07-17,406805.45,1
O0024849,C08239,2021-07-17,207599.44,1
O0024850,C01825,2021-07-17,1578243.33,4
O0024851,C09841,2021-07-17,1017947.08,3
O0024852,C03396,2021-07-17,1358553.0,3
O0024853,C02079,2021-07-17,843129.04,3
O0024854,C06512,2021-07-17,1267165.49,3
O0024855,C01015,2021-07-17,780036.28,2
O0024856,C03049,2021-07-17,156761.91,1
O0024857,C05893,2021-07-17,803897.58,3
O0024858,C09536,2021-07-17,334194.31,1
O0024859,C08549,2021-07-17,1306149.59,2
O0024860,C02546,2021-07-17,1520069.95,4
O0024861,C02984,2021-07-17,735023.71,3
O0024862,C09614,2021-07-18,1600495.78,3
O0024863,C05501,2021-07-18,1291366.18,2
O0024864,C06552,2021-07-18,451047.89,2
O0024865,C00871,2021-07-18,422600.52,2
O0024866,C06581,2021-07-18,471555.36,3
O0024867,C06930,2021-07-18,774111.83,3
O0024868,C00180,2021-07-18,1946908.98,4
O0024869,C01096,2021-07-18,230595.85,1
O0024870,C04647,2021-07-18,1614354.96,2
O0024871,C06999,2021-07-18,475642.28,1
O0024872,C07956,2021-07-18,645529.84,2
O0024873,C05100,2021-07-18,717796.7,1
O0024874,C07276,2021-07-18,252163.79,1
O0024875,C02252,2021-07-18,1851345.03,3
O0024876,C08737,2021-07-18,1493084.36,4
O0024877,C04356,2021-07-18,1541776.31,3
O0024878,C01976,2021-07-18,428779.75,2
O0024879,C07772,2021-07-18,1428232.48,5
O0024880,C09133,2021-07-18,2408086.11,3
O0024881,C08047,2021-07-18,565808.73,2
O0024882,C05378,2021-07-18,1125680.4,3
O0024883,C02207,2021-07-18,1311942.55,3
O0024884,C06135,2021-07-18,2150285.65,3
O0024885,C07219,2021-07-18,1003882.53,3
O0024886,C09785,2021-07-18,130174.02,1
O0024887,C03943,2021-07-18,661046.41,2
O0024888,C07773,2021-07-18,634776.7,3
O0024889,C04430,2021-07-18,1907975.73,4
O0024890,C05823,2021-07-18,407055.26,1
O0024891,C09473,2021-07-18,530902.48,1
O0024892,C09280,2021-07-18,1323361.02,3
O0024893,C07246,2021-07-18,742821.61,3
O0024894,C07027,2021-07-18,507002.07,2
O0024895,C09007,2021-07-18,909759.96,3
O0024896,C01470,2021-07-18,2073926.01,5
O0024897,C03820,2021-07-18,1399493.57,3
O0024898,C06057,2021-07-18,2329981.85,3
O0024899,C06650,2021-07-19,337727.98,1
O0024900,C07826,2021-07-19,133118.73,1
O0024901,C05568,2021-07-19,253439.48,2
O0024902,C09658,2021-07-19,282470.26,1
O0024903,C09531,2021-07-19,384482.35,1
O0024904,C07239,2021-07-19,1289345.96,3
O0024905,C06798,2021-07-19,391173.04,1
O0024906,C09154,2021-07-19,262285.5,2
O0024907,C09863,2021-07-19,1675480.98,3
O0024908,C08304,2021-07-19,1747043.72,4
O0024909,C00975,2021-07-19,208221.72,1
O0024910,C02175,2021-07-19,704877.17,3
O0024911,C09570,2021-07-19,1301212.78,2
O0024912,C03436,2021-07-19,525588.84,1
O0024913,C03455,2021-07-19,56809.77,1
O0024914,C04461,2021-07-19,1060184.25,3
O0024915,C06566,2021-07-19,73150.19,1
O0024916,C04396,2021-07-19,916589.43,3
O0024917,C06777,2021-07-19,694485.93,2
O0024918,C00649,2021-07-19,784293.95,3
O0024919,C04804,2021-07-19,888434.25,3
O0024920,C04230,2021-07-19,1719901.91,5
O0024921,C03923,2021-07-19,781313.23,2
O0024922,C09745,2021-07-19,1559675.34,4
O0024923,C04961,2021-07-19,332510.44,2
O0024924,C04545,2021-07-19,1158684.55,3
O0024925,C01912,2021-07-19,1571540.3,4
O0024926,C02157,2021-07-19,739918.49,2
O0024927,C08409,2021-07-19,134823.2,1
O0024928,C09966,2021-07-19,433414.06,2
O0024929,C09570,2021-07-19,358292.82,1
O0024930,C00272,2021-07-19,261729.38,1
O0024931,C00684,2021-07-19,1692723.74,4
O0024932,C07488,2021-07-19,453532.36,1
O0024933,C08072,2021-07-19,241419.07,1
O0024934,C03012,2021-07-20,1617779.63,3
O0024935,C05808,2021-07-20,317418.89,1
O0024936,C03195,2021-07-20,1311553.78,3
O0024937,C08173,2021-07-20,662709.19,2
O0024938,C04881,2021-07-20,1313292.28,5
O0024939,C05451,2021-07-20,2590368.22,5
O0024940,C06907,2021-07-20,1440568.75,3
O0024941,C01201,2021-07-20,418641.57,3
O0024942,C07259,2021-07-20,938132.94,1
O0024943,C03344,2021-07-20,282458.44,1
O0024944,C07661,2021-07-20,966212.68,3
O0024945,C06794,2021-07-20,536732.01,2
O0024946,C01656,2021-07-20,656407.23,1
O0024947,C01371,2021-07-20,2051526.46,2
O0024948,C02052,2021-07-20,1827252.25,5
O0024949,C06171,2021-07-20,295622.45,1
O0024950,C01407,2021-07-20,1135415.22,2
O0024951,C00197,2021-07-20,826690.2,3
O0024952,C00232,2021-07-20,142956.5,1
O0024953,C00265,2021-07-21,1931886.4,5
O0024954,C05930,2021-07-21,848762.36,1
O0024955,C08118,2021-07-21,933093.67,3
O0024956,C02843,2021-07-21,1191011.59,2
O0024957,C07132,2021-07-21,1480411.49,4
O0024958,C04737,2021-07-21,757342.08,2
O0024959,C03691,2021-07-21,619384.73,2
O0024960,C06571,2021-07-21,155369.63,1
O0024961,C05894,2021-07-21,125351.96,1
O0024962,C01632,2021-07-21,1355384.77,4
O0024963,C00292,2021-07-21,1472934.33,3
O0024964,C08347,2021-07-21,222617.36,1
O0024965,C09777,2021-07-21,511565.12,3
O0024966,C09123,2021-07-21,450314.32,1
O0024967,C08979,2021-07-21,990306.68,3
O0024968,C05299,2021-07-21,538184.14,1
O0024969,C00740,2021-07-21,700096.56,1
O0024970,C09243,2021-07-21,231958.29,1
O0024971,C03748,2021-07-21,241902.26,1
O0024972,C07633,2021-07-21,880312.77,3
O0024973,C04173,2021-07-21,488710.66,2
O0024974,C06221,2021-07-21,1039726.59,2
O0024975,C07932,2021-07-21,1862352.66,5
O0024976,C01280,2021-07-21,806925.46,3
O0024977,C02626,2021-07-21,523047.86,2
O0024978,C05103,2021-07-21,1544534.31,3
O0024979,C09885,2021-07-21,2494453.8,4
O0024980,C01036,2021-07-21,1190043.55,3
O0024981,C04849,2021-07-21,1086238.58,4
O0024982,C00832,2021-07-22,128860.89,1
O0024983,C04870,2021-07-22,906045.63,3
O0024984,C01370,2021-07-22,732637.63,2
O0024985,C09315,2021-07-22,649865.33,2
O0024986,C06663,2021-07-22,1179710.49,5
O0024987,C08846,2021-07-22,1418787.06,4
O0024988,C04214,2021-07-22,459530.21,1
O0024989,C05584,2021-07-22,643471.97,2
O0024990,C09798,2021-07-22,1353796.36,4
O0024991,C08974,2021-07-22,580074.47,2
O0024992,C05818,2021-07-22,1102665.6,2
O0024993,C01178,2021-07-22,2861155.12,5
O0024994,C06408,2021-07-22,979259.81,1
O0024995,C01390,2021-07-22,2077625.54,4
O0024996,C09399,2021-07-22,1172401.26,3
O0024997,C08474,2021-07-22,1694091.25,4
O0024998,C02056,2021-07-22,198851.63,1
O0024999,C09164,2021-07-22,282260.24,1
O0025000,C01904,2021-07-22,679219.12,3
O0025001,C09639,2021-07-22,1966122.69,5
O0025002,C06089,2021-07-22,1927556.55,4
O0025003,C06153,2021-07-22,610315.58,2
O0025004,C02903,2021-07-22,1580707.98,4
O0025005,C06492,2021-07-22,226526.75,1
O0025006,C05947,2021-07-22,586678.36,2
O0025007,C05277,2021-07-22,257505.32,1
O0025008,C08558,2021-07-22,833785.76,3
O0025009,C01977,2021-07-22,468067.42,2
O0025010,C06583,2021-07-22,1617410.92,4
O0025011,C07604,2021-07-23,149642.28,1
O0025012,C09742,2021-07-23,1261819.2,4
O0025013,C03570,2021-07-23,557106.39,2
O0025014,C05045,2021-07-23,991161.13,1
O0025015,C05936,2021-07-23,586465.91,1
O0025016,C08446,2021-07-23,401445.61,2
O0025017,C07348,2021-07-23,1153198.69,4
O0025018,C03539,2021-07-23,815211.48,2
O0025019,C00319,2021-07-23,863101.69,1
O0025020,C05964,2021-07-23,640117.21,2
O0025021,C09197,2021-07-23,192432.74,1
O0025022,C01034,2021-07-23,589663.34,2
O0025023,C02730,2021-07-23,1398758.72,2
O0025024,C06084,2021-07-23,336132.09,1
O0025025,C09996,2021-07-23,458266.76,2
O0025026,C03188,2021-07-23,1180877.46,2
O0025027,C03344,2021-07-23,1243374.36,3
O0025028,C09447,2021-07-23,1196859.89,3
O0025029,C09734,2021-07-23,550928.3,1
O0025030,C02890,2021-07-23,612467.71,2
O0025031,C07388,2021-07-23,1757456.75,5
O0025032,C07751,2021-07-23,460390.55,2
O0025033,C07022,2021-07-23,1310408.56,3
O0025034,C09357,2021-07-23,2076453.59,4
O0025035,C05900,2021-07-23,794267.5,2
O0025036,C00411,2021-07-23,131211.32,1
O0025037,C05965,2021-07-23,2550882.38,4
O0025038,C07914,2021-07-23,932725.92,2
O0025039,C02554,2021-07-23,726171.78,4
O0025040,C05293,2021-07-23,1138251.31,5
O0025041,C00734,2021-07-23,252846.05,1
O0025042,C09076,2021-07-23,1404381.7,4
O0025043,C01211,2021-07-24,836473.8,2
O0025044,C02727,2021-07-24,440713.43,1
O0025045,C03038,2021-07-24,2570452.08,5
O0025046,C00327,2021-07-24,761104.89,2
O0025047,C08406,2021-07-24,810531.07,1
O0025048,C03573,2021-07-24,325584.61,1
O0025049,C05351,2021-07-24,1849034.24,5
O0025050,C06803,2021-07-24,308950.48,1
O0025051,C06883,2021-07-24,582841.32,2
O0025052,C03180,2021-07-24,811750.59,1
O0025053,C01351,2021-07-24,891150.92,2
O0025054,C04852,2021-07-24,604071.67,2
O0025055,C04008,2021-07-24,1242624.58,1
O0025056,C00566,2021-07-24,308763.02,1
O0025057,C00501,2021-07-24,1505138.8,5
O0025058,C07383,2021-07-24,721698.21,3
O0025059,C02488,2021-07-24,323696.45,1
O0025060,C03703,2021-07-24,1907779.2,4
O0025061,C04713,2021-07-24,1130177.9,4
O0025062,C02009,2021-07-24,375773.98,2
O0025063,C00388,2021-07-24,1121850.52,2
O0025064,C07247,2021-07-24,558055.3,1
O0025065,C02333,2021-07-24,142240.0,1
O0025066,C01827,2021-07-24,163687.43,1
O0025067,C04943,2021-07-24,865403.81,2
O0025068,C05233,2021-07-24,1605566.86,3
O0025069,C04117,2021-07-24,1078394.77,2
O0025070,C00700,2021-07-24,625563.43,2
O0025071,C02213,2021-07-24,784855.78,3
O0025072,C02187,2021-07-24,195243.29,1
O0025073,C02674,2021-07-24,1720388.67,3
O0025074,C07354,2021-07-25,773145.51,2
O0025075,C04181,2021-07-25,1131277.31,3
O0025076,C06271,2021-07-25,2021351.85,2
O0025077,C01430,2021-07-25,195335.73,1
O0025078,C07184,2021-07-25,931105.28,1
O0025079,C03389,2021-07-25,552323.31,1
O0025080,C05314,2021-07-25,224275.05,1
O0025081,C03106,2021-07-25,459821.74,1
O0025082,C08801,2021-07-25,632558.33,1
O0025083,C04765,2021-07-25,2586328.96,4
O0025084,C05461,2021-07-25,1820952.26,3
O0025085,C04996,2021-07-25,2183149.79,3
O0025086,C06361,2021-07-25,1243012.89,4
O0025087,C03412,2021-07-25,1092307.33,3
O0025088,C06314,2021-07-25,268206.8,1
O0025089,C08590,2021-07-25,2447131.8,5
O0025090,C08782,2021-07-25,929527.24,3
O0025091,C07139,2021-07-25,315273.35,2
O0025092,C04135,2021-07-25,1390906.32,2
O0025093,C05695,2021-07-25,1504079.42,4
O0025094,C08719,2021-07-25,615083.62,1
O0025095,C07867,2021-07-25,593406.49,1
O0025096,C04176,2021-07-25,1813911.19,2
O0025097,C05686,2021-07-25,2283907.61,5
O0025098,C08883,2021-07-25,1106799.86,3
O0025099,C03261,2021-07-25,3196149.6,5
O0025100,C07872,2021-07-25,2230546.84,5
O0025101,C01691,2021-07-25,486741.66,2
O0025102,C07192,2021-07-25,662649.05,2
O0025103,C09364,2021-07-25,1111793.9,3
O0025104,C09644,2021-07-25,527926.0,1
O0025105,C04593,2021-07-25,1342964.58,3
O0025106,C01982,2021-07-25,338253.81,2
O0025107,C06676,2021-07-25,1323113.65,3
O0025108,C07420,2021-07-25,496045.47,1
O0025109,C03881,2021-07-25,1453817.67,1
O0025110,C00710,2021-07-25,1902464.69,3
O0025111,C06113,2021-07-25,277644.74,1
O0025112,C01792,2021-07-25,977595.98,3
O0025113,C05127,2021-07-26,540615.3,2
O0025114,C00567,2021-07-26,367942.39,1
O0025115,C07370,2021-07-26,1461839.61,3
O0025116,C08685,2021-07-26,2651350.8,5
O0025117,C05441,2021-07-26,1055760.44,2
O0025118,C01614,2021-07-26,872557.07,2
O0025119,C09784,2021-07-26,243924.7,1
O0025120,C03223,2021-07-26,1065119.15,4
O0025121,C05916,2021-07-26,325082.66,1
O0025122,C09472,2021-07-26,728361.3,3
O0025123,C04075,2021-07-26,932822.33,2
O0025124,C09517,2021-07-26,717863.55,3
O0025125,C09718,2021-07-26,1851566.66,4
O0025126,C07465,2021-07-26,170734.88,1
O0025127,C06319,2021-07-26,422769.65,1
O0025128,C04479,2021-07-26,1206415.79,3
O0025129,C03534,2021-07-26,579261.54,2
O0025130,C04624,2021-07-26,94761.06,1
O0025131,C02833,2021-07-26,1287106.18,4
O0025132,C02057,2021-07-26,1799973.26,3
O0025133,C07220,2021-07-26,411689.47,1
O0025134,C08532,2021-07-26,556612.01,2
O0025135,C04242,2021-07-26,232731.53,1
O0025136,C05708,2021-07-26,1614696.41,5
O0025137,C08659,2021-07-26,1183474.0,3
O0025138,C08631,2021-07-26,1485688.28,3
O0025139,C06435,2021-07-26,499704.63,1
O0025140,C03448,2021-07-26,723680.01,3
O0025141,C03238,2021-07-27,264736.7,1
O0025142,C03340,2021-07-27,1098522.39,3
O0025143,C03527,2021-07-27,1973569.28,5
O0025144,C06728,2021-07-27,2484050.3,3
O0025145,C03595,2021-07-27,764656.23,3
O0025146,C07291,2021-07-27,1346279.99,4
O0025147,C01740,2021-07-27,635482.59,1
O0025148,C09665,2021-07-27,935120.9,3
O0025149,C05884,2021-07-27,974337.77,3
O0025150,C04964,2021-07-27,630432.43,2
O0025151,C01096,2021-07-27,200342.15,1
O0025152,C01900,2021-07-27,1474291.79,5
O0025153,C01293,2021-07-27,535654.5,2
O0025154,C02489,2021-07-27,720641.48,2
O0025155,C05150,2021-07-27,182443.94,1
O0025156,C01097,2021-07-27,1332638.25,5
O0025157,C04793,2021-07-27,228849.71,2
O0025158,C09775,2021-07-27,1715540.17,4
O0025159,C09079,2021-07-27,408689.3,3
O0025160,C07009,2021-07-27,495970.41,2
O0025161,C01324,2021-07-27,944272.87,2
O0025162,C03045,2021-07-27,760358.07,2
O0025163,C09670,2021-07-27,428642.08,2
O0025164,C09188,2021-07-27,1754384.69,3
O0025165,C09648,2021-07-27,791506.03,3
O0025166,C08158,2021-07-27,1246754.46,3
O0025167,C00678,2021-07-27,933398.34,2
O0025168,C09758,2021-07-27,661173.88,2
O0025169,C06881,2021-07-27,1582701.58,3
O0025170,C08996,2021-07-27,676805.33,2
O0025171,C00452,2021-07-28,558549.45,2
O0025172,C09550,2021-07-28,864325.86,3
O0025173,C01338,2021-07-28,595519.36,3
O0025174,C04721,2021-07-28,542132.5,2
O0025175,C07365,2021-07-28,721489.04,2
O0025176,C04446,2021-07-28,448094.6,2
O0025177,C07503,2021-07-28,210089.38,1
O0025178,C08292,2021-07-28,369657.61,1
O0025179,C01461,2021-07-28,815021.32,4
O0025180,C06461,2021-07-28,608306.21,1
O0025181,C04254,2021-07-28,1406902.09,3
O0025182,C07054,2021-07-28,562407.11,1
O0025183,C08050,2021-07-28,1683685.97,2
O0025184,C04389,2021-07-28,359994.54,2
O0025185,C00291,2021-07-28,660544.1,2
O0025186,C05913,2021-07-28,1008410.29,3
O0025187,C05858,2021-07-28,245806.57,1
O0025188,C06917,2021-07-28,2155692.82,5
O0025189,C00897,2021-07-28,495493.0,3
O0025190,C06139,2021-07-28,1355156.26,2
O0025191,C02036,2021-07-28,1007450.49,2
O0025192,C04724,2021-07-28,1959117.88,2
O0025193,C07414,2021-07-28,2154839.32,4
O0025194,C09890,2021-07-28,448337.78,2
O0025195,C02979,2021-07-28,327165.97,1
O0025196,C09141,2021-07-28,1013272.74,4
O0025197,C04676,2021-07-28,279935.51,1
O0025198,C04812,2021-07-28,1002026.23,2
O0025199,C06430,2021-07-28,213217.49,1
O0025200,C04659,2021-07-28,141188.67,1
O0025201,C08714,2021-07-28,1219801.82,2
O0025202,C01015,2021-07-28,1196377.33,2
O0025203,C01088,2021-07-28,306868.0,1
O0025204,C03860,2021-07-29,1267971.08,3
O0025205,C09739,2021-07-29,176844.76,1
O0025206,C03627,2021-07-29,545652.78,3
O0025207,C08887,2021-07-29,908365.17,2
O0025208,C04540,2021-07-29,1338542.57,3
O0025209,C01531,2021-07-29,1757017.08,5
O0025210,C09696,2021-07-29,756831.15,2
O0025211,C03838,2021-07-29,1787613.19,5
O0025212,C04984,2021-07-29,1163522.17,2
O0025213,C05345,2021-07-29,350108.86,1
O0025214,C00012,2021-07-29,1538960.05,5
O0025215,C02603,2021-07-29,1703725.54,5
O0025216,C07508,2021-07-29,1228759.81,2
O0025217,C00189,2021-07-29,411889.06,2
O0025218,C06246,2021-07-29,1007693.7,2
O0025219,C03788,2021-07-29,891365.74,1
O0025220,C06794,2021-07-29,609015.0,2
O0025221,C01614,2021-07-29,776484.21,3
O0025222,C05567,2021-07-29,1237487.23,3
O0025223,C07938,2021-07-29,1808175.72,4
O0025224,C05350,2021-07-29,713691.8,3
O0025225,C06760,2021-07-29,1349262.45,5
O0025226,C02345,2021-07-29,988686.6,3
O0025227,C05180,2021-07-29,817978.46,3
O0025228,C04357,2021-07-29,596550.53,3
O0025229,C06112,2021-07-29,653223.07,2
O0025230,C02538,2021-07-29,390577.54,1
O0025231,C08678,2021-07-29,964158.56,4
O0025232,C08123,2021-07-29,189741.56,1
O0025233,C07570,2021-07-29,2583154.88,4
O0025234,C08516,2021-07-29,923709.22,3
O0025235,C07510,2021-07-29,1052851.47,4
O0025236,C07617,2021-07-29,462361.09,1
O0025237,C00386,2021-07-29,653423.44,2
O0025238,C06787,2021-07-29,707527.98,3
O0025239,C04808,2021-07-29,543155.76,2
O0025240,C04494,2021-07-29,1435188.79,2
O0025241,C01882,2021-07-29,834177.84,3
O0025242,C05462,2021-07-30,573463.29,3
O0025243,C07840,2021-07-30,974542.13,2
O0025244,C07143,2021-07-30,115690.85,1
O0025245,C06247,2021-07-30,1302499.36,2
O0025246,C01751,2021-07-30,415855.37,2
O0025247,C02024,2021-07-30,1733239.67,5
O0025248,C01344,2021-07-30,738070.87,4
O0025249,C05180,2021-07-30,566100.11,1
O0025250,C07456,2021-07-30,399366.88,2
O0025251,C04704,2021-07-30,587419.94,2
O0025252,C04574,2021-07-30,413999.64,1
O0025253,C00830,2021-07-30,226698.81,1
O0025254,C08095,2021-07-30,2442194.96,3
O0025255,C06342,2021-07-30,180976.49,1
O0025256,C01135,2021-07-30,1012568.46,1
O0025257,C08847,2021-07-30,679797.12,2
O0025258,C03266,2021-07-30,953238.0,2
O0025259,C05566,2021-07-30,809493.96,2
O0025260,C06452,2021-07-30,178281.39,1
O0025261,C07873,2021-07-30,836625.19,3
O0025262,C08441,2021-07-30,1189032.74,5
O0025263,C09132,2021-07-30,765637.43,2
O0025264,C02675,2021-07-30,1142551.26,2
O0025265,C06772,2021-07-31,2186139.23,2
O0025266,C01116,2021-07-31,842574.52,3
O0025267,C07538,2021-07-31,1259780.33,3
O0025268,C07629,2021-07-31,1258849.06,3
O0025269,C02995,2021-07-31,510642.14,2
O0025270,C04628,2021-07-31,2453831.88,3
O0025271,C07883,2021-07-31,694021.91,2
O0025272,C00966,2021-07-31,2483754.36,3
O0025273,C08037,2021-07-31,1397078.83,2
O0025274,C09705,2021-07-31,132558.53,1
O0025275,C08558,2021-07-31,1818910.75,5
O0025276,C05236,2021-07-31,565452.26,1
O0025277,C05571,2021-07-31,418308.21,1
O0025278,C04651,2021-07-31,451615.07,1
O0025279,C02275,2021-07-31,501367.84,1
O0025280,C03472,2021-07-31,1417854.62,2
O0025281,C02953,2021-07-31,941617.81,3
O0025282,C00972,2021-07-31,1558251.55,3
O0025283,C00842,2021-07-31,1500451.69,3
O0025284,C00896,2021-07-31,1544201.29,4
O0025285,C03365,2021-07-31,319790.82,1
O0025286,C09353,2021-07-31,491860.02,1
O0025287,C05527,2021-07-31,1106697.76,1
O0025288,C01886,2021-07-31,1197277.93,3
O0025289,C00390,2021-07-31,666523.55,2
O0025290,C02396,2021-07-31,371640.5,1
O0025291,C05012,2021-07-31,2021652.51,4
O0025292,C08184,2021-07-31,207555.28,1
O0025293,C08015,2021-07-31,401338.03,2
O0025294,C03927,2021-07-31,1165162.34,2
O0025295,C09636,2021-07-31,723953.8,1
O0025296,C04807,2021-07-31,1262236.21,2
O0025297,C01248,2021-08-01,1849082.06,4
O0025298,C00131,2021-08-01,1514963.14,3
O0025299,C04652,2021-08-01,1448862.03,1
O0025300,C04248,2021-08-01,2670038.96,3
O0025301,C04866,2021-08-01,1292057.71,4
O0025302,C06622,2021-08-01,165280.8,1
O0025303,C06803,2021-08-01,847447.2,3
O0025304,C03183,2021-08-01,1688225.23,5
O0025305,C01628,2021-08-01,236879.25,1
O0025306,C07458,2021-08-01,883887.51,3
O0025307,C05466,2021-08-01,209404.72,1
O0025308,C09871,2021-08-01,864071.51,1
O0025309,C06027,2021-08-01,271154.01,2
O0025310,C06729,2021-08-01,209476.81,1
O0025311,C00789,2021-08-01,702107.74,2
O0025312,C03277,2021-08-01,274018.64,2
O0025313,C04393,2021-08-01,321844.85,1
O0025314,C03500,2021-08-01,837451.41,3
O0025315,C05975,2021-08-01,251796.22,1
O0025316,C08334,2021-08-01,1054768.43,3
O0025317,C00753,2021-08-01,1376849.43,3
O0025318,C02219,2021-08-01,1902316.91,4
O0025319,C02156,2021-08-01,1234872.85,3
O0025320,C06246,2021-08-01,90948.02,1
O0025321,C05584,2021-08-01,251131.09,1
O0025322,C05603,2021-08-01,1723964.94,3
O0025323,C04928,2021-08-01,2621607.69,2
O0025324,C05969,2021-08-02,1207522.79,3
O0025325,C03806,2021-08-02,142320.51,1
O0025326,C00874,2021-08-02,944204.31,3
O0025327,C08686,2021-08-02,232372.96,1
O0025328,C00657,2021-08-02,471971.13,2
O0025329,C05630,2021-08-02,1930840.79,2
O0025330,C01481,2021-08-02,189291.55,1
O0025331,C04881,2021-08-02,411347.13,3
O0025332,C01491,2021-08-02,1230681.0,5
O0025333,C03390,2021-08-02,1098186.61,3
O0025334,C05499,2021-08-02,595699.44,2
O0025335,C08563,2021-08-02,558002.37,2
O0025336,C02728,2021-08-02,984421.1,3
O0025337,C01036,2021-08-02,415313.47,2
O0025338,C03309,2021-08-02,1096781.98,4
O0025339,C05056,2021-08-02,466451.56,2
O0025340,C05381,2021-08-02,476411.68,1
O0025341,C06706,2021-08-02,984556.12,3
O0025342,C00793,2021-08-02,791969.54,2
O0025343,C08687,2021-08-02,2478805.52,5
O0025344,C04898,2021-08-03,1133326.0,4
O0025345,C01995,2021-08-03,1181436.2,4
O0025346,C03931,2021-08-03,299261.61,2
O0025347,C08913,2021-08-03,479250.3,1
O0025348,C05834,2021-08-03,289906.18,1
